n_nodes,influence,communities,nodes
0.6947810631766034,5.27,20,"[4444, 5454, 4782, 2216, 262, 5727, 1619, 596, 2678, 526, 5265, 2627, 4074, 2809, 2550, 1930, 4914, 1513, 5083, 2428, 319, 4136, 55, 5738, 1157, 1721, 2797, 1545, 1254, 1546, 2452, 151, 2971, 3120, 2609, 3779, 1717, 3835, 4788, 5695, 2515, 106, 1777]"
0.5978348683147519,4.74,20,"[1098, 2987, 1246, 1201, 4906, 668, 55, 75, 2365, 3171, 1091, 434, 4136, 1819, 151, 255, 4011, 4291, 6358, 4250, 3303, 2685, 5454, 541, 2755, 4914, 5695, 4286, 3337, 3827, 4723, 765, 2441, 811, 519, 2119, 2033]"
1.0017773469058004,6.26,20,"[3827, 1815, 1954, 3035, 1930, 2935, 2781, 255, 433, 1884, 4250, 3253, 3835, 2920, 5695, 1291, 1875, 2420, 48, 400, 3779, 2033, 1717, 1940, 75, 2481, 5107, 3211, 2681, 106, 2365, 4788, 151, 2114, 2735, 3061, 767, 1777, 2452, 1179, 477, 2914, 135, 372, 519, 2795, 541, 1091, 4136, 1201, 1074, 5169, 5943, 1721, 2754, 3404, 2382, 5083, 5727, 3299, 1131, 2686]"
0.9856196477621584,6.19,19,"[1777, 5727, 2754, 1201, 3404, 519, 2008, 2515, 372, 1074, 5695, 3253, 3412, 2382, 5738, 1721, 2565, 2795, 5943, 2781, 1254, 2761, 3701, 1147, 1940, 1875, 4705, 4139, 4641, 5681, 3170, 193, 3303, 2624, 710, 3448, 199, 3835, 3309, 662, 3184, 3158, 5250, 5265, 1476, 32, 1451, 1504, 4105, 4855, 2971, 151, 3864, 5083, 1131, 4136, 55, 3299, 3361, 2920, 5169]"
0.5332040717401842,4.36,20,"[4444, 5454, 4782, 2216, 262, 5727, 1619, 2618, 69, 1587, 1981, 519, 2627, 4248, 2550, 4250, 4723, 4914, 765, 1601, 3337, 55, 3827, 6768, 515, 2795, 3309, 1254, 3303, 1777, 151, 2515, 2685]"
1.0825658426240101,6.45,25,"[4960, 6673, 3602, 5652, 5559, 6167, 1619, 596, 2678, 526, 4074, 5265, 4054, 2627, 1930, 4914, 1513, 2428, 4136, 5738, 319, 2185, 5083, 2797, 2550, 1545, 1721, 1546, 151, 3014, 211, 1157, 2382, 2971, 2452, 2524, 1254, 1476, 3835, 3412, 3770, 541, 55, 1054, 4139, 2515, 4782, 5778, 445, 3184, 1777, 5943, 2624, 452, 4444, 5454, 5190, 1815, 326, 193, 4723, 2875, 3395, 1246, 4684, 5472, 5727]"
0.9371465503312326,6.05,21,"[1940, 5738, 1721, 609, 6910, 1597, 4105, 2781, 92, 524, 519, 2365, 2627, 2550, 4123, 3268, 4011, 1157, 603, 2515, 841, 2565, 255, 1074, 319, 2853, 5033, 3835, 4411, 3014, 211, 2382, 2524, 1476, 3412, 3770, 541, 2971, 55, 1054, 4139, 4782, 445, 3184, 5778, 5943, 2624, 1254, 452, 1619, 4444, 1777, 5265, 5454, 5190, 1815, 2452, 5083]"
0.5008886734528999,4.29,19,"[2685, 440, 841, 519, 4250, 1098, 4744, 379, 1074, 1932, 1147, 1129, 5818, 3158, 3251, 6850, 2620, 2875, 1954, 2114, 710, 5083, 3035, 2920, 1930, 4139, 5778, 2550, 1815, 2781, 3835]"
0.8886734529003066,5.87,21,"[1940, 5738, 1721, 609, 6910, 1597, 4105, 2781, 92, 524, 519, 2365, 2627, 2550, 4123, 4011, 3268, 1157, 603, 2515, 841, 2565, 255, 1074, 319, 2853, 5033, 3835, 4411, 3014, 211, 2382, 2524, 1476, 3412, 3770, 541, 2971, 55, 1054, 4139, 4782, 445, 3184, 5778, 5943, 2624, 1254, 452, 1619, 1777, 5265, 4444, 3948, 5083]"
0.8402003554693809,5.69,20,"[1098, 2987, 445, 4906, 319, 5265, 55, 2481, 3035, 3710, 434, 4855, 4705, 255, 2781, 2428, 2627, 5454, 1930, 5083, 1513, 1615, 541, 3404, 2797, 322, 3178, 3864, 1254, 3379, 5169, 1717, 1504, 1157, 151, 3158, 4788, 5727, 1074, 211, 346, 678, 2382, 1179, 4444, 994, 3448, 4723, 2775, 748, 4286, 1052]"
0.19389238972370304,2.72,16,"[255, 2797, 2875, 2609, 519, 5738, 1721, 200, 4906, 2143, 1940, 5727]"
0.8886734529003066,5.82,22,"[4444, 547, 5454, 5675, 5727, 4782, 3555, 2216, 262, 2550, 4250, 1981, 4723, 4914, 765, 151, 69, 1777, 2515, 1601, 1157, 603, 841, 55, 2565, 255, 519, 1074, 319, 2853, 5033, 3835, 4411, 3014, 211, 1254, 2382, 2524, 1476, 3412, 3770, 541, 2971, 1054, 4139, 445, 3184, 5778, 5943, 6653, 452, 1619, 5265, 3948, 5083]"
0.45241557602197435,4.07,18,"[4609, 2691, 900, 3404, 519, 2008, 2515, 372, 3253, 2382, 5738, 1721, 2565, 5201, 3120, 2066, 1815, 3701, 5083, 1875, 1940, 2971, 3288, 2795, 5695, 1074, 3412, 5727]"
0.30699628372919685,3.17,19,"[1940, 5738, 4087, 55, 6103, 5583, 1587, 3552, 1875, 5454, 4105, 5083, 5265, 3448, 1725, 1131, 2452, 255, 3835]"
0.5493617708838261,4.37,20,"[6914, 55, 2550, 2681, 2971, 2382, 3395, 4855, 3331, 1289, 4136, 515, 2574, 2066, 1940, 2875, 2452, 151, 3864, 1052, 4906, 4492, 1601, 4291, 3268, 200, 75, 5454, 4065, 3839, 5769, 494, 4092, 4607]"
0.6786233640329613,4.96,22,"[6914, 6274, 3342, 6799, 5786, 925, 3230, 4723, 379, 3897, 55, 4139, 4411, 3309, 1777, 2691, 1091, 678, 1291, 3448, 1179, 2565, 1157, 4105, 524, 1420, 2574, 151, 4011, 1597, 4286, 2114, 2781, 3268, 200, 2515, 603, 92, 5083, 1131, 2033, 2550]"
0.48473097430925804,4.3,18,"[1777, 2754, 5727, 1074, 519, 372, 515, 2066, 3864, 2382, 2716, 4291, 5454, 3839, 2875, 1601, 4065, 3268, 4136, 200, 4906, 75, 4855, 2574, 2452, 1940, 2550, 151, 2971, 1052]"
0.21005008886734533,2.81,15,"[2574, 75, 1805, 1940, 519, 1052, 1289, 5738, 2795, 5727, 1074, 151, 1471]"
0.7270964614638875,5.18,21,"[6914, 55, 2550, 2681, 2971, 2382, 1301, 6545, 120, 5265, 811, 3175, 151, 77, 4973, 1930, 4065, 3054, 200, 668, 1291, 4744, 2685, 4291, 411, 2886, 4139, 3335, 2043, 1932, 2033, 3225, 3061, 2691, 519, 6630, 1052, 3080, 524, 5778, 4641, 678, 4914, 5454, 434]"
0.7109387623202452,5.16,23,"[6914, 596, 5454, 2678, 2216, 4782, 526, 5384, 1619, 4074, 2550, 2809, 4914, 262, 2428, 55, 1513, 5265, 5738, 1721, 993, 366, 69, 4705, 1587, 3725, 1891, 885, 6863, 1653, 106, 4906, 1930, 3827, 319, 211, 5727, 1546, 748, 151, 3835, 5190, 2781, 255]"
0.3877847794474065,3.93,17,"[2574, 1805, 75, 1940, 1289, 1052, 5738, 2795, 519, 5727, 1471, 2875, 1601, 151, 1074, 4065, 3268, 4136, 200, 4063, 4855, 2452, 2550, 2971]"
0.9371465503312326,6.03,23,"[6914, 5466, 2365, 1471, 5727, 1289, 524, 1675, 519, 2119, 841, 109, 748, 2768, 2033, 445, 3309, 1777, 3184, 4914, 2524, 2481, 5294, 5265, 4855, 3448, 3701, 2971, 5420, 151, 1054, 5695, 2565, 662, 6424, 3835, 4641, 4139, 5681, 5943, 2920, 1074, 2515, 1721, 2624, 193, 1476, 5083, 5190, 1875, 3158, 5792, 1504, 3412, 710, 2795, 2382, 1052]"
0.4362578768783325,4.08,17,"[2574, 1805, 1940, 75, 5738, 1052, 519, 1289, 1471, 2795, 5727, 200, 4063, 2875, 4855, 2452, 151, 5932, 1074, 2971, 3610, 1601, 1476, 2685, 4065, 3268, 4136]"
0.5978348683147519,4.79,18,"[2574, 1805, 75, 1940, 1289, 1052, 5738, 2795, 2875, 1601, 1471, 5727, 519, 1074, 151, 4065, 678, 2685, 1291, 3448, 1179, 1777, 2565, 1157, 4105, 2515, 524, 55, 1227, 4011, 4139, 1597, 4831, 4444, 405, 2033, 5083]"
0.22620778801098718,2.87,16,"[2574, 75, 1805, 1940, 519, 1717, 1289, 2795, 5738, 5727, 151, 811, 1875, 1721]"
1.0340927451930841,6.35,24,"[6914, 5466, 2365, 1471, 5727, 1289, 524, 1675, 519, 2119, 841, 109, 748, 2768, 918, 445, 1777, 3309, 3184, 4914, 2524, 2481, 5294, 5265, 4855, 3701, 3448, 2971, 5420, 5695, 2565, 1054, 151, 662, 6424, 4641, 4139, 5681, 5943, 3835, 2920, 1721, 2624, 193, 1476, 1074, 2515, 5190, 1875, 5083, 3158, 2875, 319, 1601, 75, 4723, 603, 765, 3412, 1052, 255, 710, 2795, 2382]"
1.098723541767652,6.48,23,"[6914, 596, 5454, 2678, 526, 2216, 5384, 4782, 1619, 2809, 2550, 262, 4074, 2428, 1513, 5265, 4914, 993, 366, 1254, 55, 5738, 1721, 69, 2761, 3701, 1147, 1439, 4705, 2624, 1891, 3271, 1875, 3170, 4286, 3303, 1361, 1601, 4723, 5727, 710, 3835, 4641, 3158, 4855, 1815, 1157, 2781, 2114, 1504, 5109, 109, 811, 515, 3857, 1940, 405, 5190, 3864, 4136, 4139, 4291, 2886, 200, 75, 5083, 1884, 4065]"
0.9856196477621584,6.13,21,"[4609, 3817, 1587, 6900, 5778, 2515, 1777, 346, 3701, 2650, 4705, 1875, 3303, 3158, 5250, 3170, 3835, 2033, 1342, 519, 4744, 1291, 662, 151, 1179, 541, 1951, 4641, 678, 4139, 2987, 5681, 1074, 563, 2875, 319, 2624, 193, 1601, 2114, 1476, 1091, 5190, 3271, 3268, 200, 3412, 5216, 3801, 603, 1884, 4329, 3171, 1891, 3175, 2795, 1131, 3309, 4723, 3448, 255]"
1.1633543383422198,6.49,28,"[6914, 596, 5454, 2678, 526, 2216, 5384, 4782, 5671, 2809, 2550, 262, 4074, 2428, 1513, 5265, 4914, 993, 366, 1254, 1721, 55, 4216, 6778, 5738, 2171, 211, 3701, 1074, 3379, 1052, 5939, 3268, 6963, 5435, 1875, 3309, 4403, 3903, 3412, 1361, 3835, 2382, 1485, 3361, 748, 3014, 3080, 2781, 16, 3827, 255, 2920, 319, 5695, 1932, 403, 2875, 1545, 4906, 1940, 405, 811, 24, 5778, 6377, 151, 5083, 1054, 5190, 2886, 75]"
0.6947810631766034,5.05,21,"[2574, 75, 5466, 2365, 524, 1052, 2119, 5399, 109, 4914, 445, 748, 2768, 3184, 2524, 2481, 5738, 2565, 2033, 5294, 5695, 3361, 2795, 3061, 3701, 3448, 3309, 5083, 3827, 765, 2515, 255, 3335, 4065, 5727, 411, 1291, 3356, 2886, 1930, 1420, 434, 5439]"
0.4201001777346902,3.41,24,"[6914, 6274, 5675, 5454, 5727, 2008, 1699, 4222, 6683, 4105, 519, 6886, 6721, 4798, 6413, 4139, 6549, 2399, 4973, 255, 5695, 1932, 403, 2875, 1545, 1361]"
0.4685732751656162,3.59,24,"[6914, 6274, 5675, 5454, 5727, 6010, 6652, 811, 1875, 5738, 1721, 151, 75, 5631, 6358, 262, 6545, 5265, 4403, 4128, 3903, 3835, 6690, 2550, 69, 4139, 5190, 4973, 255]"
0.2746808854419127,3.17,16,"[2033, 5216, 4744, 541, 557, 3817, 1587, 1981, 519, 1777, 2515, 5778, 3871, 346, 151, 2043, 255]"
0.8725157537566648,5.65,22,"[6914, 596, 5454, 2678, 526, 2216, 5384, 4782, 1619, 2809, 2550, 4074, 262, 2428, 4914, 5265, 1513, 1254, 2761, 366, 55, 3701, 1721, 1147, 1439, 993, 5738, 2624, 3271, 1875, 3170, 69, 4286, 3303, 1361, 1601, 710, 4705, 3835, 5727, 1891, 4723, 4641, 3158, 4855, 1815, 1157, 2781, 2114, 1504, 5109, 109, 811, 5346]"
0.5978348683147519,4.64,22,"[4609, 2691, 3602, 5559, 2565, 5652, 6167, 2574, 547, 5675, 326, 6138, 1940, 4831, 2033, 1289, 1291, 405, 151, 1179, 1052, 678, 4139, 1074, 5738, 55, 4065, 2875, 1471, 1601, 2515, 5083, 4444, 5727, 2795, 6958, 2685]"
0.5978348683147519,4.72,21,"[2574, 1805, 1940, 75, 3547, 1052, 519, 5738, 1471, 2795, 151, 2565, 4782, 5727, 1074, 2875, 2809, 2550, 2685, 4074, 5265, 1179, 1601, 4065, 678, 2428, 1513, 6759, 4973, 2336, 6958, 2691, 5083, 2515, 4139, 55, 4444]"
0.30699628372919685,3.38,18,"[2574, 75, 5466, 2365, 1052, 524, 346, 2299, 2043, 5216, 519, 5738, 4744, 4973, 2515, 151, 1721, 1179, 255]"
0.25852318629827087,2.59,18,"[6914, 6274, 3484, 5454, 1703, 5727, 2174, 346, 5216, 4744, 5738, 2987, 2515, 151, 1721, 1179]"
0.3716270803037647,2.89,25,"[6914, 6274, 5675, 5454, 5727, 6015, 2795, 6652, 6932, 1583, 2352, 1875, 1721, 5738, 151, 811, 5561, 4429, 75, 255, 2092, 6516, 5083]"
1.987396994667959,8.68,29,"[6914, 6274, 5675, 5454, 1703, 5727, 2174, 6932, 2574, 6167, 4341, 326, 2066, 2382, 1940, 2971, 3288, 3754, 2481, 3701, 3184, 3448, 1131, 3361, 1513, 5695, 16, 3835, 2515, 2920, 403, 1074, 4065, 405, 66, 2853, 255, 211, 3327, 5083, 1793, 6070, 3235, 6630, 710, 5738, 6755, 3061, 411, 1054, 3589, 3080, 1545, 4119, 24, 2886, 1052, 541, 5109, 4641, 4136, 3014, 4788, 2043, 4139, 4411, 3710, 445, 3120, 5294, 2609, 5681, 55, 4684, 1951, 2624, 1601, 2114, 2627, 1091, 4906, 3827, 5190, 77, 1619, 3171, 1725, 452, 599, 1504, 603, 5216, 3175, 106, 4723, 2685, 2781, 2691, 3864, 4744, 5778, 662, 6834, 1476, 3225, 1179, 4444, 434, 678, 4782, 1717, 1721, 4286, 193, 4291, 3268, 3271, 200, 733, 736, 811, 2987, 1471]"
0.3877847794474065,3.25,21,"[6914, 6274, 5738, 3835, 5189, 519, 1052, 2190, 2039, 6423, 2795, 4065, 2092, 5109, 1619, 2171, 1818, 3412, 2114, 445, 6955, 4963, 1157, 55]"
0.807884957182097,5.31,25,"[4609, 2691, 1703, 2174, 6274, 4341, 6932, 2574, 6167, 2305, 326, 2382, 5675, 1940, 445, 6941, 2033, 2971, 3014, 2066, 1721, 1884, 4684, 4906, 4411, 1875, 3335, 1289, 3337, 1291, 662, 1815, 151, 3225, 3356, 1498, 4782, 2609, 434, 1717, 2875, 4291, 3268, 5190, 5454, 473, 5738, 3309, 4973, 4723]"
0.21005008886734533,2.49,17,"[6914, 6274, 5738, 3835, 1777, 519, 1052, 2190, 2795, 1875, 1721, 151, 1202]"
0.8402003554693809,5.41,27,"[4609, 2691, 1703, 2305, 6941, 4341, 6932, 2033, 6274, 2174, 326, 668, 2382, 1940, 445, 4914, 4906, 2574, 2971, 6167, 3827, 2481, 3171, 5675, 1725, 678, 5851, 1513, 3080, 6423, 1157, 5425, 6980, 4295, 297, 1930, 1291, 1052, 1932, 541, 1054, 4782, 3268, 5454, 211, 3412, 2515, 5083, 5727, 5738, 3835, 255]"
0.3716270803037647,3.23,24,"[6914, 6274, 3835, 5738, 1777, 519, 6015, 6652, 6932, 6530, 2795, 2352, 1875, 1721, 151, 811, 5561, 4429, 75, 255, 2092, 6516, 5083]"
0.45241557602197435,3.67,23,"[6914, 6274, 5675, 5454, 5727, 6799, 925, 4105, 6886, 1721, 2515, 6925, 403, 405, 1951, 3235, 2853, 4788, 3835, 75, 1884, 55, 5738, 3827, 4411, 3268, 710, 3271]"
0.824042656325739,5.66,19,"[4609, 75, 5466, 2365, 524, 2119, 841, 4914, 109, 748, 2768, 3184, 4065, 445, 2033, 2524, 3089, 5738, 2481, 2565, 3412, 5294, 55, 3835, 1052, 5695, 3701, 3361, 5083, 66, 2886, 4444, 5778, 3235, 2920, 1513, 403, 16, 3327, 2853, 405, 710, 4788, 2515, 1951, 3710, 1884, 4411, 211, 5190, 5727]"
2.1651316852480207,9.09,28,"[4609, 2691, 1703, 2305, 6941, 4341, 6932, 2033, 2174, 6274, 326, 668, 2382, 1940, 445, 2574, 4914, 2971, 4906, 6167, 3827, 2481, 3171, 678, 3589, 1725, 5675, 1513, 3080, 16, 2066, 4065, 3288, 24, 3754, 3061, 3361, 4119, 1054, 4641, 4136, 1052, 2886, 4139, 6630, 2920, 541, 403, 3120, 2609, 5681, 55, 1815, 3701, 5109, 2624, 1074, 5695, 66, 3184, 2114, 1601, 1091, 5190, 405, 77, 1619, 3014, 1471, 2515, 599, 1845, 603, 5727, 5738, 3834, 3835, 3175, 2043, 6070, 1131, 106, 4973, 4723, 3448, 3710, 2685, 1361, 4744, 662, 151, 3225, 1179, 3235, 255, 5294, 4782, 3327, 1504, 4788, 425, 1717, 1721, 4286, 193, 4291, 3271, 200, 2781, 5778, 1793, 4444, 3335, 765, 3337, 1291, 1932, 3864, 411, 3356, 211, 3268, 710, 2987, 2795, 3309, 736, 733, 5943, 2875, 319, 1476, 5454, 5083]"
0.9856196477621584,6.04,25,"[4609, 2691, 1703, 2305, 6941, 6932, 4341, 6274, 2033, 2174, 668, 326, 445, 2382, 4906, 6167, 1940, 4914, 3589, 5675, 3827, 1513, 2971, 16, 3171, 2481, 2574, 2066, 1725, 3288, 3754, 3361, 678, 541, 4065, 4641, 1815, 3061, 2886, 4139, 2920, 403, 3080, 4119, 3120, 405, 24, 1052, 1074, 6630, 5109, 3258, 5738, 1054, 811, 5454, 2515, 3448, 5083, 4286, 3835]"
1.9227661980933912,8.56,28,"[4609, 2691, 1703, 2305, 6941, 4341, 6932, 2033, 2174, 6274, 326, 668, 2382, 1940, 445, 2574, 4914, 2971, 4906, 3074, 3827, 2481, 3171, 678, 3589, 1725, 5675, 1513, 3080, 16, 2066, 4065, 3288, 24, 3754, 3061, 3361, 4119, 1054, 4641, 4136, 1052, 2886, 4139, 6630, 2920, 541, 403, 3120, 2609, 5681, 55, 1815, 3701, 5109, 2624, 1074, 5695, 66, 3184, 2114, 1601, 1091, 5190, 405, 77, 1619, 3014, 1471, 2515, 599, 1845, 603, 5727, 5738, 3834, 3835, 3175, 2043, 6070, 1131, 106, 4973, 4723, 3448, 3710, 2685, 1361, 4744, 662, 151, 3225, 1179, 3235, 255, 5294, 4782, 3327, 1504, 4788, 425, 1717, 1721, 4286, 193, 4291, 3271, 200, 2781, 5778, 1793, 4444, 3335, 765, 3337, 1291, 1932, 3864, 411]"
0.2746808854419127,3.0,17,"[690, 519, 2686, 1157, 55, 255, 2624, 5778, 2893, 6423, 1875, 5596, 1721, 151, 5738, 75, 811]"
0.5332040717401842,4.25,21,"[6914, 6274, 5738, 3835, 1052, 519, 1777, 2190, 2795, 346, 5525, 2987, 319, 811, 1476, 3284, 2875, 1815, 4723, 4906, 200, 1545, 5727, 1504, 4083, 106, 4641, 733, 3801, 502, 3827, 1725, 1471]"
1.2926159314913555,6.82,27,"[6914, 411, 6732, 5454, 3271, 2008, 5675, 5727, 710, 6941, 2033, 2262, 6932, 3014, 1619, 326, 4341, 2515, 5695, 2382, 445, 4682, 2174, 1940, 1420, 6274, 255, 2987, 1513, 668, 4914, 3268, 473, 2971, 662, 1289, 3225, 1504, 2043, 1476, 55, 1471, 1884, 5684, 4660, 2481, 6167, 2213, 3827, 151, 4286, 1052, 4139, 5294, 3589, 3080, 1545, 2574, 16, 2066, 4723, 3710, 4119, 24, 3361, 599, 541, 1054, 4641, 77, 4855, 4444, 4136, 3120, 5083, 2624, 2609, 4065, 3835, 5738]"
0.7594118597511712,5.23,22,"[6914, 5572, 5738, 3835, 1777, 519, 1052, 2648, 1504, 1091, 4723, 5294, 5216, 106, 3175, 733, 1131, 5190, 1884, 1793, 2781, 255, 4744, 5454, 4782, 2043, 3337, 4444, 905, 151, 662, 3225, 1179, 3864, 3356, 3235, 425, 811, 2987, 1717, 1721, 4286, 4291, 5083, 1476, 710, 3271]"
0.3877847794474065,3.58,20,"[6914, 6274, 5738, 3835, 519, 1052, 1777, 2190, 2795, 55, 5727, 4411, 1951, 5216, 3120, 3412, 1725, 452, 2377, 3283, 4641, 1476, 4906, 4139]"
0.517046372596542,4.17,21,"[4609, 3227, 5466, 445, 4272, 5946, 1178, 6799, 6358, 1793, 662, 151, 3864, 3225, 678, 2987, 5294, 4782, 1717, 4286, 1476, 1875, 211, 5083, 1884, 2781, 5738, 733, 5727, 736, 4444, 255]"
0.29083858458555456,3.21,17,"[4609, 75, 5466, 1777, 2795, 519, 3802, 2377, 733, 3412, 4641, 4906, 4139, 1476, 5738, 6894, 1052, 1725]"
1.0017773469058004,5.71,30,"[6914, 6732, 5675, 5454, 5727, 2008, 2262, 4341, 6932, 2033, 6941, 326, 5605, 2174, 445, 255, 6167, 1289, 3268, 6274, 2382, 4139, 2213, 1513, 1545, 3589, 16, 4914, 1940, 2066, 3827, 3288, 2987, 3754, 4723, 3710, 3361, 151, 1815, 599, 1504, 193, 2971, 5294, 1157, 3251, 77, 5830, 6360, 2624, 3175, 5738, 1131, 3835, 2515, 211, 5401, 4119, 3448, 5083, 1052, 1054]"
0.48473097430925804,3.74,27,"[6914, 6274, 5675, 5454, 5727, 6010, 6652, 524, 2033, 2768, 4914, 1940, 6886, 4105, 6721, 1875, 1703, 2971, 6516, 1721, 5897, 4410, 6929, 151, 6690, 811, 5083, 5738, 3448, 255]"
0.7917272580384551,5.65,19,"[4609, 75, 5466, 445, 2795, 3760, 2119, 109, 841, 748, 3412, 3184, 524, 2033, 2768, 1940, 4065, 4914, 2971, 2987, 3288, 1721, 3754, 2565, 3014, 603, 2781, 1875, 452, 733, 5738, 4641, 4906, 3120, 4139, 405, 3235, 2853, 4788, 2875, 4411, 1725, 319, 4263, 710, 1619, 5727, 5216, 3835]"
1.3734044272095651,7.37,23,"[4609, 75, 5466, 5393, 2795, 3760, 2119, 109, 841, 3412, 748, 3184, 524, 2033, 2768, 2987, 1721, 2565, 6070, 4914, 4065, 1793, 1940, 66, 3288, 3701, 5727, 5454, 2971, 5738, 4444, 1875, 3754, 473, 2515, 3589, 3335, 3080, 3327, 3120, 1289, 1291, 16, 3710, 2574, 3061, 3361, 2920, 319, 2481, 5778, 1513, 2875, 200, 5695, 1052, 403, 405, 5083, 1815, 4119, 1619, 5109, 24, 541, 3835, 1054, 6630, 4641, 4136, 4139, 2609, 4788, 5943, 4411, 1725, 1471, 2886, 255, 3014, 1361, 3309, 4973, 3448, 765]"
0.7432541606075294,5.02,25,"[6914, 6274, 5738, 3835, 1777, 519, 1052, 2190, 2795, 2382, 4286, 3335, 1361, 6850, 4291, 3268, 1951, 3271, 425, 4478, 200, 211, 1420, 2781, 733, 736, 3309, 2298, 2043, 4411, 765, 5943, 255, 6917, 3864, 3356, 1289, 1291, 811, 2875, 319, 4444, 1930, 1932, 2987, 452]"
1.389562126353207,7.29,26,"[4609, 2691, 5675, 925, 4105, 6799, 2515, 326, 6886, 668, 2768, 2565, 2853, 4684, 1940, 211, 2971, 5738, 4914, 4782, 5083, 2627, 3701, 1721, 2481, 77, 4065, 1951, 3288, 6070, 3061, 1875, 3589, 3080, 1545, 2574, 1513, 16, 4119, 24, 1052, 3754, 541, 1054, 4641, 4136, 1793, 4139, 3361, 4444, 5109, 6630, 3120, 5681, 1815, 1074, 2609, 55, 5695, 2920, 2886, 2624, 403, 1601, 445, 405, 66, 5440, 2114, 3412, 1091, 5190, 1619, 1504, 599, 603, 2795, 5727, 5454, 5216, 3171, 3175, 1131, 106, 4723, 255]"
0.48473097430925804,3.21,29,"[6914, 6274, 5675, 5454, 5946, 5727, 1178, 6358, 6799, 75, 1875, 151, 2515, 6690, 6683, 5738, 1054, 550, 2092, 3448, 5596, 4435, 5083, 3835, 7009, 6630, 6516, 4216, 6778, 2171]"
