node,page_rank,overall_rank,comm,rank_comm
1142,0.005532479610476739,99,4,12
430,0.005454037275361584,100,1,17
2564,0.005410383333139557,101,14,1
169,0.005356148969866811,102,1,18
386,0.005351405275865766,103,1,19
1977,0.005333736088818131,104,8,6
2042,0.005310812450590218,105,9,4
2360,0.005273482985254036,106,12,3
1910,0.00527090210555015,107,8,7
744,0.005219606834049427,108,2,11
948,0.005161655665157368,109,3,16
1602,0.005104073225206779,110,6,9
1754,0.005007631608276781,111,7,4
2724,0.004999837084412588,112,17,1
2229,0.004911337056262728,113,10,7
2511,0.004901114543867995,114,14,2
930,0.004838313416094695,115,3,17
1697,0.004729922468227186,116,6,10
1741,0.004724318927451907,117,7,5
2785,0.004672832679357816,118,19,1
242,0.0046657965104581756,119,1,20
348,0.004660426433987549,120,1,21
1851,0.0046133056140807,121,7,6
2286,0.004586506173423308,122,11,4
533,0.004522456955570331,123,2,12
799,0.004510555462436865,124,3,18
2634,0.004491289773378566,125,16,2
1334,0.004455284784482165,126,5,12
1016,0.004443084018291649,127,3,19
1008,0.004419058739509697,128,3,20
2678,0.004394868549487495,129,17,2
1903,0.004376669402739093,130,8,8
123,0.004372843743302633,131,1,22
68,0.004324346242765134,132,1,23
972,0.004303243143814156,133,3,21
2264,0.0042950147765798835,134,11,5
1932,0.004293999394492188,135,8,9
227,0.004289232259181894,136,1,24
2528,0.0042288266381111965,137,14,3
717,0.004181938194512762,138,2,13
1044,0.004143773116407089,139,4,13
1710,0.004041970093159793,140,6,11
1353,0.004009206872839403,141,5,13
1656,0.004007165274590923,142,6,12
481,0.003991056364108331,143,2,14
830,0.003973099625169055,144,3,22
2250,0.003888491517183151,145,11,6
1411,0.003841684408707785,146,5,14
1402,0.0038262002980577877,147,5,15
956,0.003808125566728583,148,3,23
610,0.0037931186134125333,149,2,15
559,0.0037800472918386786,150,2,16
754,0.0037701495419762737,151,2,17
1540,0.0037656824908577947,152,6,13
668,0.003739692773168978,153,2,18
73,0.00372640372756414,154,1,25
997,0.003721967339850724,155,3,24
2004,0.003709168469690776,156,8,10
1915,0.003683180211184882,157,8,11
2377,0.003647522093078161,158,12,4
1472,0.003645685390672241,159,5,16
767,0.0036447218852386025,160,3,25
859,0.003642833028864234,161,3,26
952,0.0036185502797117736,162,3,27
635,0.0035514971472902,163,2,19
1182,0.0035493048487860723,164,4,14
1207,0.0035294612176157716,165,4,15
1080,0.00351733843127071,166,4,16
2832,0.00350402699580519,167,21,1
494,0.003493187621671981,168,2,20
99,0.00347499794030887,169,1,26
1972,0.00347071463425787,170,8,12
554,0.00342260277043416,171,2,21
2182,0.0033922904435909696,172,10,8
1693,0.003380438277097492,173,6,14
1907,0.0033791451849413505,174,8,13
761,0.0033490648310975616,175,3,28
792,0.003341202166979861,176,3,29
900,0.0033365249368413515,177,3,30
108,0.0032983071396152494,178,1,27
307,0.0032894764987385825,179,1,28
2150,0.0032745803007690473,180,10,9
540,0.003256415838235921,181,2,22
1969,0.003252460605846386,182,8,14
2428,0.0032396850809625097,183,13,3
1899,0.003225660727658198,184,8,15
957,0.003221900406108182,185,3,31
317,0.0032199693298487343,186,1,29
289,0.003215515236979414,187,1,30
1072,0.003199603551875415,188,4,17
2281,0.0031968112468112966,189,11,7
2410,0.0031845550212185013,190,12,5
941,0.0031711708301629185,191,3,32
1717,0.0031606368187606197,192,6,15
1071,0.0031518376142095645,193,4,18
2845,0.0031495787984076227,194,23,1
1060,0.003145085116527742,195,4,19
2750,0.003083350493827637,196,18,1
2311,0.0030413028316361936,197,11,8
1997,0.0030401841611300126,198,8,16
1897,0.0030391849285492617,199,7,7
2128,0.0030265042904280264,200,9,5
790,0.003016639729495684,201,3,33
829,0.003009782919486893,202,3,34
2525,0.0029739729932346548,203,14,4
870,0.002967655182074657,204,3,35
2825,0.0029395141192511687,205,21,2
2258,0.0029277835850821826,206,11,9
1359,0.0029247507575862817,207,5,17
1454,0.002906522218368891,208,5,18
1046,0.0029000301219370642,209,4,20
1029,0.002885950187388937,210,3,36
916,0.002874187938203621,211,3,37
601,0.0028692823543985976,212,2,23
1660,0.002836828854287709,213,6,16
2729,0.0028194472905248747,214,18,2
1999,0.002798952533589177,215,8,17
1249,0.002787178261015685,216,4,21
1873,0.002777599407075317,217,7,8
1680,0.002742374604225081,218,6,17
978,0.0027053440816356615,219,3,38
2313,0.0027005357798195084,220,11,10
1632,0.002680016319997935,221,6,18
1050,0.0026527493377106032,222,4,22
551,0.0026505445589799096,223,2,24
1150,0.0026054409480749594,224,4,23
1193,0.002593562799794519,225,4,24
566,0.0025809997363454846,226,2,25
448,0.002568433543335453,227,1,31
235,0.002567551292634241,228,1,32
2415,0.0025615539654608695,229,13,4
1400,0.002540136657475626,230,5,19
2454,0.00253907788448531,231,13,5
2559,0.002500443804562829,232,14,5
2633,0.002498037085188623,233,16,3
2753,0.002481580009628952,234,18,3
2746,0.002455663084619333,235,18,4
2145,0.0024524145321024077,236,10,10
215,0.002443830092442531,237,1,33
2196,0.0024399570672686806,238,10,11
660,0.002417882142960008,239,2,26
946,0.0024178520155563026,240,3,39
1053,0.0023925316360317076,241,4,25
2473,0.002378653618058677,242,13,6
2561,0.002373633936532652,243,14,6
2651,0.0023682078800895214,244,16,4
842,0.0023627561325998115,245,3,40
1045,0.0023565690978355064,246,4,26
2691,0.0023500676037032874,247,17,3
1914,0.002346913462279883,248,8,18
874,0.0023427753619568886,249,3,41
2111,0.00233516266188635,250,9,6
2754,0.002326513552388362,251,18,5
2760,0.0023221252995774995,252,18,6
252,0.0023116223954853803,253,1,34
737,0.0023068903478166316,254,2,27
980,0.0023027710104163465,255,3,42
1480,0.0022978310620450065,256,5,20
302,0.002285870114763889,257,1,35
815,0.002276182551017572,258,3,43
1327,0.0022711412296632103,259,5,21
1759,0.0022614877965239115,260,7,9
1501,0.002246267461250149,261,5,22
2450,0.002230849230147182,262,13,7
1883,0.002230149576628709,263,7,10
1161,0.0022294659149328065,264,4,27
2769,0.0022266027061935995,265,19,2
265,0.0022265401933322243,266,1,36
1968,0.0022206754512213533,267,8,19
1293,0.0022181117645326924,268,5,23
2802,0.0021947754514751857,269,20,1
253,0.002188141782922202,270,1,37
2259,0.0021796520846716167,271,11,11
272,0.002179560766241911,272,1,38
1031,0.0021791257493648016,273,3,44
32,0.0021731479212741206,274,1,39
1429,0.002164644748043168,275,5,24
2107,0.0021522361502565113,276,9,7
286,0.002126506835393651,277,1,40
1412,0.0021220142200497182,278,5,25
1582,0.0021076144965615135,279,6,19
2475,0.0021032149751793404,280,13,8
1027,0.002098779147498059,281,3,45
368,0.002080381031813286,282,1,41
176,0.002078956370962495,283,1,42
1936,0.002076904619666546,284,8,20
1885,0.0020763472712093077,285,7,11
653,0.0020761176959355515,286,2,28
1773,0.002074936810852135,287,7,12
974,0.0020528090851373235,288,3,46
1500,0.002041392983145625,289,5,26
2074,0.0020345148876457506,290,9,8
1575,0.0020327618774621395,291,6,20
1211,0.002029096700309946,292,4,28
2003,0.002010519325460389,293,8,21
367,0.002009232336504559,294,1,43
505,0.0019858621373037484,295,2,29
21,0.0019855089983023917,296,1,44
2684,0.00197305058739055,297,17,4
1233,0.0019691058552503506,298,4,29
267,0.001963853532950486,299,1,45
2348,0.001962212569453132,300,12,6
1009,0.0019572349398791268,301,3,47
2640,0.0019068982158174784,302,16,5
843,0.0018984150894988151,303,3,48
627,0.0018909945718224785,304,2,30
649,0.0018893402815535277,305,2,31
1299,0.0018830509856656394,306,5,27
2467,0.0018759957269589077,307,13,9
92,0.0018532513668801892,308,1,46
687,0.00184452095561417,309,2,32
517,0.0018315710640841054,310,2,33
816,0.001826698082900926,311,3,49
2173,0.0018184754816769468,312,10,12
2210,0.0018090596389177514,313,10,13
955,0.0017789747847698984,314,3,50
2587,0.001772505362431422,315,15,3
2288,0.0017721003271139208,316,11,12
1520,0.0017609975853410825,317,6,21
2600,0.0017569214187448928,318,15,4
1982,0.0017534982285058922,319,8,22
394,0.0017478458438892964,320,1,47
2545,0.0017461171526273016,321,14,7
188,0.0017383766249967072,322,1,48
745,0.0017382082925304684,323,2,34
256,0.0017373611032912276,324,1,49
2623,0.001736982789751606,325,15,5
148,0.001733571874553572,326,1,50
1222,0.0017313260014083687,327,4,30
2709,0.0017294083631648632,328,17,5
1994,0.0017287179102799053,329,8,23
2711,0.001718988239208265,330,17,6
472,0.0017170208738180774,331,1,51
2694,0.001714478769586856,332,17,7
2062,0.001709132887943711,333,9,9
580,0.0017068022532113578,334,2,35
2025,0.0017063138922431152,335,8,24
165,0.0017055562502690759,336,1,52
2508,0.0017050237792049082,337,14,8
1473,0.0017020409834380761,338,5,28
340,0.0016970310101890361,339,1,53
2514,0.0016958378753252378,340,14,9
944,0.0016941753625850696,341,3,51
1458,0.001680176982971164,342,5,29
238,0.001669878499901005,343,1,54
2221,0.0016690941846893913,344,10,14
879,0.001658531253928637,345,3,52
2642,0.001657997946148779,346,16,6
1816,0.0016539277632199184,347,7,13
877,0.001652563152863783,348,3,53
2141,0.0016501614570428238,349,9,10
440,0.0016487863000179159,350,1,55
2685,0.0016450854108489654,351,17,8
411,0.0016382621596011627,352,1,56
2305,0.0016337249519370995,353,11,13
641,0.0016275293644046776,354,2,36
724,0.0016207073737044121,355,2,37
2591,0.0016023353697451476,356,15,6
979,0.0016017057571962264,357,3,54
2130,0.0016004140207872316,358,9,11
373,0.0015926410557524685,359,1,57
2490,0.001592017320494716,360,13,10
1736,0.0015906792017526844,361,7,14
1571,0.0015867056693115802,362,6,22
2050,0.0015795608760558405,363,9,12
2099,0.0015781106400363741,364,9,13
735,0.0015767252495381297,365,2,38
2539,0.001576348596628766,366,14,10
2860,0.001576348596628766,367,27,1
465,0.0015763485966287657,368,1,58
4,0.0015760779635454571,369,1,59
933,0.0015737949768821282,370,3,55
2321,0.0015669884047370536,371,11,14
2472,0.0015618317754844176,372,13,11
84,0.0015568986707606186,373,1,60
2828,0.001555362697426853,374,21,3
98,0.0015528224316090488,375,1,61
2335,0.0015493352747702146,376,12,7
1330,0.0015473106877927339,377,5,30
435,0.0015446628308856249,378,1,62
2599,0.0015429397452813788,379,15,7
835,0.0015411981771971599,380,3,56
905,0.0015397701647449347,381,3,57
1943,0.0015335630558313967,382,8,25
2238,0.0015283611908903185,383,11,15
2242,0.001516654896680382,384,11,16
2351,0.0015158212418472231,385,12,8
969,0.0015129139946536755,386,3,58
1337,0.0015128732328080429,387,5,31
2102,0.001499130495498152,388,9,14
1138,0.0014981237901048737,389,4,31
967,0.001495908905854549,390,3,59
1224,0.001494458538213981,391,4,32
2513,0.0014924023367398952,392,14,11
2020,0.0014860117954905527,393,8,26
1639,0.001473422098574111,394,6,23
2752,0.0014627266165962158,395,18,7
2480,0.0014533211123503758,396,13,12
1418,0.0014518336148224723,397,5,32
2556,0.0014463028668932772,398,14,12
2481,0.001443443761347779,399,13,13
2818,0.0014425241162473574,400,21,4
1355,0.0014414435924000651,401,5,33
2582,0.0014409810765002894,402,15,8
1108,0.0014407964747579027,403,4,33
2739,0.0014393378369251186,404,18,8
246,0.0014385064339512955,405,1,63
1616,0.001434288813419228,406,6,24
1881,0.0014299793966377917,407,7,15
1637,0.001423764232474179,408,6,25
1812,0.0014194760097784736,409,7,16
2233,0.001415230057133813,410,10,15
838,0.0014142818851978747,411,3,60
2081,0.0014064443253256347,412,9,15
1756,0.0014063370253831952,413,7,17
779,0.0014045748365138153,414,3,61
1584,0.0014035438527492017,415,6,26
2537,0.0013968477768150575,416,14,13
680,0.0013958853041643197,417,2,39
1991,0.0013895412720044537,418,8,27
804,0.001387025579758541,419,3,62
715,0.0013849491081464845,420,2,40
1531,0.0013797649783800167,421,6,27
2127,0.0013787389417327317,422,9,16
229,0.0013769948816467707,423,1,64
2793,0.0013742740555234062,424,20,2
1287,0.0013658161186003639,425,5,34
2627,0.001361126122622948,426,16,7
1146,0.001357876927040709,427,4,34
1350,0.0013365117835567387,428,5,35
451,0.0013331445288936926,429,1,65
2782,0.0013261585383737577,430,19,3
1536,0.0013244601304442495,431,6,28
693,0.001320508428823793,432,2,41
747,0.001319280440756283,433,2,42
2287,0.001315997314230554,434,11,17
1691,0.0013121776144489933,435,6,29
1702,0.0013113569411805615,436,6,30
1048,0.0013062829026617559,437,4,35
1273,0.001302122391234612,438,5,36
2540,0.0013016951574759323,439,14,14
2263,0.0013002748055930776,440,11,18
2614,0.001299451350191257,441,15,9
2234,0.0012982245148739882,442,10,16
2267,0.001292306586307806,443,11,19
652,0.001286780668977821,444,2,43
2340,0.0012855677852839325,445,12,9
24,0.001283385102880456,446,1,66
2638,0.0012808355113125725,447,16,8
210,0.0012695712614058214,448,1,67
139,0.0012692707014312122,449,1,68
1559,0.0012601048214305232,450,6,31
1729,0.0012563790078022486,451,7,18
2272,0.0012528895353858,452,11,20
2856,0.0012526165661715747,453,25,1
1941,0.0012449700355356948,454,8,28
297,0.0012445490163433002,455,1,69
2337,0.0012354894618231806,456,12,10
2547,0.0012351889524162675,457,14,15
1597,0.0012308590761058004,458,6,32
2838,0.0012211903505767942,459,22,1
1335,0.001220956249426619,460,5,37
2252,0.0012171616765554534,461,11,21
61,0.0012078814284954874,462,1,70
1659,0.0012031776781540368,463,6,33
2274,0.0012015602479240935,464,11,22
995,0.0011970456012302456,465,3,63
1798,0.0011946164164867192,466,7,19
2735,0.0011945169084291555,467,18,9
2247,0.0011881901195120264,468,11,23
2807,0.0011835870070410113,469,20,3
105,0.0011817763083178394,470,1,71
2368,0.0011812241125584444,471,12,11
135,0.0011804474856898502,472,1,72
650,0.0011651052699353309,473,2,44
1938,0.0011600602276629764,474,8,29
1034,0.001157008892859226,475,3,64
2206,0.0011567948669003838,476,10,17
1004,0.0011549385781299112,477,3,65
206,0.0011451295949514372,478,1,73
1796,0.0011419583339756113,479,7,20
1491,0.0011358906105670503,480,5,38
2629,0.0011352225382596586,481,16,9
1376,0.0011347227156334437,482,5,39
1790,0.0011304633283345015,483,7,21
143,0.0011300786499853224,484,1,74
1986,0.0011294581349147882,485,8,30
2758,0.0011264955983152451,486,18,10
1389,0.001124395821667506,487,5,40
2371,0.0011186040115041635,488,12,12
2397,0.0011178093819142708,489,12,13
784,0.0011166191891109627,490,3,66
1231,0.0011142502066633273,491,4,36
131,0.0011125897855047036,492,1,75
871,0.0011113022193221694,493,3,67
1708,0.0011105800252348224,494,6,34
1170,0.001105288715082757,495,4,37
604,0.0011020311178926642,496,2,45
1081,0.0010981388149819515,497,4,38
1906,0.001097052230835696,498,8,31
2553,0.0010963025621890394,499,14,16
1358,0.0010910241588556544,500,5,41
1368,0.001090306615206697,501,5,42
709,0.0010901694909656503,502,2,46
2833,0.0010840643303098652,503,21,5
202,0.0010794851451589188,504,1,76
669,0.0010771281604356384,505,2,47
1981,0.0010768227745097,506,8,32
2702,0.0010731809604817453,507,17,9
1094,0.0010667574218558593,508,4,39
875,0.0010648756892514997,509,3,68
2738,0.001064693094015931,510,18,11
1000,0.0010511171825825123,511,3,69
293,0.0010488565941302794,512,1,77
2151,0.0010456694632585558,513,10,18
1407,0.0010424561160621297,514,5,43
2446,0.0010420901006086807,515,13,14
1916,0.0010304340868834618,516,8,33
891,0.0010272167301901224,517,3,70
1032,0.001024762199665289,518,3,71
803,0.0010221818534345889,519,3,72
1369,0.0010209335946491042,520,5,44
2331,0.0010138147976938375,521,12,14
1839,0.0010055788188658506,522,7,22
2420,0.0010053060460208307,523,13,15
1438,0.000998435101150831,524,5,45
1530,0.0009926835394401228,525,6,35
1471,0.0009920383965975979,526,5,46
2716,0.0009919137575712031,527,17,10
1440,0.0009916588592550903,528,5,47
1156,0.000986254620211459,529,4,40
814,0.0009836824169522174,530,3,73
2835,0.00098268700113885,531,21,6
17,0.0009819470151081356,532,1,78
903,0.0009802794304161362,533,3,74
1266,0.0009788741763031403,534,4,41
621,0.0009778034972768455,535,2,48
2852,0.0009729213821300948,536,24,1
2058,0.0009706414835641911,537,9,17
422,0.0009700224913141026,538,1,79
1719,0.0009688913896477615,539,6,36
360,0.0009677611470191092,540,1,80
1580,0.000966164684272385,541,6,37
2108,0.0009653729352438724,542,9,18
200,0.0009639008313329499,543,1,81
1128,0.0009613964853713216,544,4,42
1685,0.000953383474608155,545,6,38
2840,0.0009488148789689445,546,22,2
1026,0.000948767351089907,547,3,75
369,0.0009452760957828131,548,1,82
633,0.0009441058415264902,549,2,49
1721,0.0009440918226601158,550,6,39
1275,0.0009377207189822065,551,5,48
1635,0.0009333819121117912,552,6,40
167,0.0009261758217630749,553,1,83
1049,0.0009256153637416625,554,4,43
2055,0.0009239701298725691,555,9,19
1274,0.0009231385447258138,556,5,49
892,0.0009157875559865581,557,3,76
1022,0.0009155877824903329,558,3,77
785,0.000913705828057226,559,3,78
2317,0.0009136461480913411,560,11,24
783,0.0009131965773959724,561,3,79
1259,0.0009102994818243338,562,4,44
2163,0.0009077430990150411,563,10,19
2373,0.0009046673075791793,564,12,15
2160,0.0009036098321954431,565,10,20
484,0.0009021349942158827,566,2,50
1620,0.0008945758425469888,567,6,41
982,0.000892867682466269,568,3,80
643,0.0008890246998296918,569,2,51
124,0.0008868861832452021,570,1,84
2416,0.0008792320957674934,571,13,16
1558,0.0008738247740003444,572,6,42
1203,0.0008734499089091809,573,4,45
2094,0.0008729567181603386,574,9,20
1015,0.0008719905561968557,575,3,81
1502,0.0008714294162721552,576,6,43
467,0.0008705140564899323,577,1,85
153,0.0008697124232693364,578,1,86
1755,0.0008657802483019599,579,7,23
2509,0.0008611939755512942,580,14,17
1519,0.0008597029070248589,581,6,44
1260,0.0008585016761655312,582,4,46
906,0.0008577183681391258,583,3,82
2067,0.000857612369153327,584,9,21
2652,0.0008571619020539563,585,16,10
1737,0.000855243199752809,586,7,24
2279,0.0008544569933946499,587,11,25
88,0.0008542962429092184,588,1,87
1740,0.0008540598053675898,589,7,25
2726,0.0008519278164842548,590,18,12
2653,0.0008510528583802843,591,16,11
2608,0.0008491607932664748,592,15,10
2312,0.0008487886931374514,593,11,26
1718,0.000846389618457946,594,6,45
1608,0.0008452756169386723,595,6,46
939,0.0008440165925737456,596,3,83
1503,0.0008430054790158831,597,6,47
993,0.0008418977826587823,598,3,84
2061,0.00084151995223004,599,9,22
157,0.0008407037019063735,600,1,88
2805,0.0008381164602067928,601,20,4
2789,0.0008365363968494755,602,19,4
1887,0.0008360981273881553,603,7,26
2696,0.0008346852031970582,604,17,11
1670,0.0008340065129269727,605,6,48
1487,0.0008337538720282455,606,5,50
757,0.0008335171668255928,607,2,52
2538,0.0008331941599970528,608,14,18
2719,0.0008262336999659503,609,17,12
1444,0.0008259467889424306,610,5,51
584,0.0008242975805613749,611,2,53
1494,0.0008230773850443856,612,5,52
768,0.0008180597004542718,613,3,85
222,0.0008135697688926108,614,1,89
178,0.0008123098194601701,615,1,90
595,0.0008110531791531595,616,2,54
1157,0.000810951123490854,617,4,47
2309,0.0008102786237033501,618,11,27
2655,0.0008098872292595034,619,16,12
1338,0.0008096825217751383,620,5,53
1542,0.0008092759132791861,621,6,49
2712,0.0008082805005227065,622,17,13
1865,0.000806569743997422,623,7,27
1479,0.0008027273664700795,624,5,54
2713,0.0008026551556375865,625,17,14
132,0.0008016416289721962,626,1,91
399,0.0008012916121297604,627,1,92
469,0.0008006157447322411,628,1,93
1926,0.0007986031966825027,629,8,34
2075,0.0007980941891522095,630,9,23
1821,0.0007977053320060078,631,7,28
1686,0.0007974381496915954,632,6,50
2072,0.0007965875287100202,633,9,24
929,0.0007962262034771962,634,3,86
1280,0.0007959746889395615,635,5,55
2546,0.0007943304896827354,636,14,19
1649,0.0007941440375202295,637,6,51
756,0.0007935630843541298,638,2,55
397,0.0007919826796335211,639,1,94
1243,0.0007915384022507122,640,4,48
809,0.0007904155162703169,641,3,87
2751,0.0007902030243161748,642,18,13
270,0.0007900199095033719,643,1,95
2388,0.0007897597348817257,644,12,16
2060,0.0007896193646229348,645,9,25
146,0.0007890331635576591,646,1,96
1767,0.0007889291989457836,647,7,29
2306,0.0007886420575418692,648,11,28
1761,0.0007885856541268465,649,7,30
2357,0.0007883302180568783,650,12,17
2661,0.0007883302180568783,651,16,13
2616,0.0007883302180568783,652,15,11
79,0.0007883302180568783,653,1,97
1892,0.0007883302180568783,654,7,31
1578,0.0007883302180568783,655,6,52
2866,0.0007883302180568783,656,29,1
187,0.0007883302180568783,657,1,98
276,0.0007883302180568783,658,1,99
2474,0.0007883302180568783,659,13,17
2870,0.0007883302180568783,660,31,1
2039,0.0007883302180568783,661,9,26
1548,0.0007883302180568783,662,6,53
1797,0.0007883302180568783,663,7,32
1621,0.0007883302180568783,664,6,54
482,0.000788180893523959,665,2,56
2847,0.0007877065390868965,666,23,2
2846,0.0007877065390868965,667,23,3
2172,0.0007851879565690466,668,10,21
1861,0.0007805465619099834,669,7,33
522,0.0007768855123348035,670,2,57
2488,0.0007755775507361708,671,13,18
989,0.0007724535756293263,672,3,88
1450,0.0007627928606823866,673,5,56
1610,0.000759297135469352,674,6,55
2700,0.000756899885645265,675,17,15
288,0.000755065245069991,676,1,100
2005,0.0007544236120400086,677,8,35
2422,0.000752429550308791,678,13,19
2443,0.0007496477026125435,679,13,20
2502,0.000748452020940307,680,14,20
1137,0.0007463939254982615,681,4,49
2375,0.0007438713907656641,682,12,18
2440,0.0007428928630841459,683,13,21
616,0.0007403942891977109,684,2,58
474,0.0007394005378833265,685,1,101
1590,0.0007337817041475482,686,6,56
1672,0.0007331350717302613,687,6,57
968,0.0007284522427565022,688,3,89
734,0.0007205078389128005,689,2,59
2720,0.0007189873098491233,690,17,16
1058,0.000718568693626896,691,4,50
863,0.0007171423902339614,692,3,90
1505,0.0007163110208604167,693,6,58
1615,0.0007142452246153346,694,6,59
1301,0.0007125439476233986,695,5,57
1320,0.0007122264424260807,696,5,58
2704,0.0007092573664657163,697,17,17
220,0.0006999176219416631,698,1,102
631,0.000699824786564469,699,2,60
1529,0.0006949233969687944,700,6,60
2767,0.00069209836966702,701,19,5
2504,0.0006899653531275991,702,14,21
927,0.0006899116622410642,703,3,91
2560,0.0006850139334465211,704,14,22
1380,0.0006823361692666832,705,5,59
280,0.0006799705729072778,706,1,103
1175,0.0006762789008126262,707,4,51
1577,0.0006762612342521481,708,6,61
2209,0.0006694461200565858,709,10,22
1624,0.0006594288036283858,710,6,62
1235,0.0006586394034653599,711,4,52
758,0.0006550826753981197,712,3,92
583,0.0006535348452648478,713,2,61
2083,0.000651639636619034,714,9,27
1122,0.0006404104873474342,715,4,53
1987,0.0006379993225477842,716,8,36
432,0.0006375748214577815,717,1,104
418,0.0006369882507800316,718,1,105
976,0.0006361141685067603,719,3,93
1114,0.0006337746500898453,720,4,54
2268,0.0006336689617172784,721,11,29
864,0.0006306702540649319,722,3,94
1781,0.0006261894253528674,723,7,34
2381,0.000621930521785473,724,12,19
1118,0.0006214174695424092,725,4,55
1271,0.0006202071240813689,726,5,60
2592,0.0006175590013552438,727,15,12
1778,0.0006162886897457669,728,7,35
634,0.0006146157160181248,729,2,62
2792,0.0006117586742611297,730,20,5
1598,0.0006116920775896771,731,6,63
991,0.0006082119788873366,732,3,95
802,0.0006059920122942524,733,3,96
2573,0.0006002984226380092,734,15,13
575,0.0005996354747213023,735,2,63
1198,0.0005926001056079286,736,4,56
195,0.0005922020216496238,737,1,106
2010,0.0005918683528671498,738,8,37
1526,0.000590956429308459,739,6,64
1745,0.0005889161449797454,740,7,36
1492,0.0005873973354627263,741,5,61
2707,0.0005870270290614251,742,17,18
547,0.0005868042201022944,743,2,64
2322,0.0005829301524436085,744,11,30
173,0.0005768724640628195,745,1,107
2002,0.0005763460111036986,746,8,38
1013,0.000573939285920725,747,3,97
1068,0.000573016707926519,748,4,57
2555,0.0005724909367434826,749,14,23
990,0.0005723721984314224,750,3,98
1278,0.0005709065259116479,751,5,62
93,0.0005697276794837208,752,1,108
292,0.0005695168357398188,753,1,109
1136,0.0005680874801429077,754,4,58
2732,0.0005677295902745527,755,18,14
876,0.0005626664530326711,756,3,99
218,0.0005614608881159447,757,1,110
935,0.0005576481120537173,758,3,100
1631,0.0005559640467685071,759,6,65
1642,0.0005500457272797311,760,6,66
1701,0.000549315627289755,761,6,67
570,0.0005457101360263214,762,2,65
199,0.0005381638304314268,763,1,111
