node,page_rank,overall_rank,comm,rank_comm
2112,2084,130,1,16
156,2083,131,1,17
1076,2082,132,7,11
489,2078,133,7,12
1940,2074,134,2,88
1377,2068,135,7,13
266,2063,136,7,14
1971,2058,137,10,2
324,2052,138,1,18
1707,2052,139,2,89
2011,2051,140,2,90
1573,2049,141,2,91
9,2048,142,1,19
358,2044,143,2,92
1988,2042,144,2,93
2709,2041,145,4,5
579,2040,146,2,94
1531,2038,147,2,95
637,2036,148,2,96
348,2034,149,2,97
1999,2034,150,2,98
1525,2034,151,2,99
2508,2033,152,4,6
484,2029,153,2,100
3029,2027,154,2,101
1356,2026,155,7,15
4251,2025,156,1,20
2293,2021,157,2,102
2510,2019,158,4,7
2048,2019,159,2,103
1645,2018,160,2,104
1883,2013,161,2,105
2685,2012,162,1,21
2642,2010,163,7,16
483,2004,164,2,106
986,2004,165,7,17
1580,2003,166,1,22
2099,2002,167,4,8
2005,1999,168,2,107
270,1998,169,1,23
638,1996,170,1,24
168,1991,171,2,108
378,1988,172,1,25
1468,1988,173,2,109
1202,1984,174,2,110
993,1983,175,2,111
1217,1981,176,2,112
4177,1980,177,2,113
1535,1978,178,2,114
221,1974,179,7,18
343,1969,180,1,26
2687,1964,181,10,3
616,1963,182,2,115
1391,1956,183,7,19
1056,1955,184,1,27
1823,1954,185,1,28
1968,1948,186,2,116
1878,1946,187,7,20
609,1946,188,1,29
2526,1945,189,2,117
353,1945,190,7,21
1993,1943,191,1,30
2351,1942,192,8,1
2907,1942,193,2,118
622,1940,194,2,119
951,1939,195,3,3
313,1937,196,7,22
1189,1936,197,6,11
1524,1936,198,2,120
1588,1935,199,2,121
1754,1933,200,4,9
787,1933,201,2,122
3345,1931,202,4,10
1191,1930,203,2,123
3178,1928,204,2,124
1256,1925,205,2,125
1220,1923,206,2,126
1564,1918,207,2,127
754,1918,208,1,31
1579,1918,209,2,128
1805,1916,210,2,129
1057,1914,211,1,32
1454,1911,212,1,33
1279,1910,213,10,4
345,1909,214,1,34
1231,1907,215,2,130
1559,1907,216,2,131
581,1906,217,2,132
2694,1904,218,1,35
1241,1903,219,2,133
170,1901,220,6,12
1395,1901,221,2,134
349,1893,222,1,36
568,1891,223,2,135
2688,1888,224,2,136
228,1885,225,1,37
1230,1885,226,2,137
1427,1885,227,2,138
2520,1885,228,10,5
1075,1882,229,2,139
597,1880,230,1,38
1062,1879,231,1,39
1555,1879,232,2,140
496,1878,233,6,13
608,1877,234,1,40
1758,1876,235,7,23
225,1875,236,7,24
2530,1872,237,2,141
820,1872,238,2,142
325,1871,239,1,41
657,1869,240,1,42
1747,1868,241,2,143
812,1867,242,2,144
1661,1867,243,2,145
1799,1866,244,1,43
819,1865,245,7,25
3246,1858,246,2,146
1696,1856,247,2,147
2692,1856,248,2,148
818,1853,249,2,149
1576,1852,250,7,26
1547,1851,251,2,150
2908,1847,252,2,151
3244,1846,253,2,152
3755,1844,254,2,153
3387,1842,255,2,154
1058,1842,256,1,44
1638,1842,257,1,45
2033,1840,258,6,14
651,1840,259,1,46
1784,1837,260,7,27
3459,1829,261,2,155
1567,1829,262,1,47
363,1826,263,1,48
685,1825,264,7,28
2612,1824,265,4,11
1560,1823,266,2,156
191,1821,267,6,15
3887,1820,268,2,157
492,1817,269,2,158
631,1817,270,1,49
355,1815,271,2,159
1537,1814,272,2,160
2065,1814,273,10,6
233,1808,274,7,29
2105,1808,275,2,161
1162,1808,276,12,1
2133,1802,277,2,162
3028,1801,278,2,163
1203,1799,279,1,50
3351,1799,280,2,164
671,1797,281,1,51
1812,1795,282,2,165
2183,1793,283,2,166
582,1793,284,2,167
802,1792,285,2,168
2959,1791,286,1,52
109,1789,287,3,4
626,1789,288,4,12
1989,1788,289,2,169
2150,1787,290,2,170
567,1786,291,6,16
2544,1785,292,1,53
580,1784,293,2,171
2295,1784,294,2,172
706,1783,295,2,173
1636,1780,296,1,54
1096,1777,297,2,174
503,1773,298,6,17
3825,1771,299,4,13
2188,1769,300,2,175
1404,1766,301,7,30
694,1766,302,11,1
212,1765,303,7,31
2519,1764,304,2,176
2951,1763,305,2,177
1752,1763,306,2,178
4255,1762,307,2,179
2053,1762,308,2,180
1620,1762,309,4,14
2119,1760,310,1,55
2299,1757,311,2,181
617,1753,312,1,56
687,1753,313,1,57
1574,1753,314,2,182
518,1752,315,6,18
866,1750,316,2,183
1744,1749,317,4,15
2302,1745,318,2,184
2186,1742,319,2,185
4259,1741,320,2,186
274,1741,321,1,58
161,1740,322,6,19
219,1738,323,6,20
667,1738,324,2,187
1257,1737,325,2,188
1408,1734,326,7,32
522,1733,327,7,33
3248,1732,328,2,189
2177,1732,329,4,16
494,1730,330,6,21
1527,1730,331,2,190
2309,1729,332,2,191
371,1729,333,2,192
1088,1727,334,7,34
1082,1726,335,7,35
1093,1726,336,7,36
185,1726,337,6,22
2307,1725,338,2,193
2953,1723,339,10,7
1626,1723,340,6,23
365,1723,341,2,194
2060,1721,342,10,8
1860,1719,343,1,59
1857,1719,344,1,60
1079,1718,345,2,195
3959,1713,346,2,196
2960,1713,347,4,17
246,1712,348,6,24
1942,1712,349,1,61
1260,1711,350,2,197
370,1707,351,2,198
2213,1707,352,2,199
2096,1704,353,1,62
364,1704,354,8,2
3619,1703,355,2,200
1465,1702,356,2,201
154,1701,357,6,25
2001,1699,358,2,202
1400,1697,359,7,37
1436,1697,360,1,63
858,1696,361,1,64
1802,1696,362,1,65
1868,1694,363,2,203
2125,1694,364,1,66
1639,1688,365,2,204
602,1687,366,1,67
2058,1686,367,2,205
569,1685,368,2,206
2206,1685,369,12,2
209,1685,370,1,68
642,1684,371,4,18
2349,1683,372,1,69
3260,1682,373,1,70
990,1682,374,1,71
1266,1680,375,2,207
1261,1679,376,2,208
2684,1679,377,1,72
575,1678,378,2,209
2502,1677,379,12,3
1539,1677,380,2,210
1756,1675,381,7,38
2051,1673,382,2,211
4316,1670,383,2,212
1008,1670,384,2,213
1943,1668,385,2,214
690,1668,386,1,73
180,1668,387,6,26
2833,1665,388,2,215
692,1665,389,10,9
2007,1664,390,2,216
1809,1664,391,7,39
788,1664,392,6,27
2189,1664,393,1,74
2130,1663,394,1,75
1938,1663,395,2,217
772,1656,396,1,76
1788,1656,397,7,40
596,1654,398,1,77
1541,1651,399,2,218
2300,1650,400,2,219
2298,1649,401,2,220
1543,1648,402,6,28
3528,1647,403,2,221
725,1643,404,1,78
473,1640,405,6,29
699,1636,406,11,2
1518,1634,407,2,222
599,1634,408,2,223
1760,1634,409,3,5
2110,1631,410,1,79
3312,1630,411,2,224
2204,1630,412,2,225
720,1629,413,1,80
1685,1629,414,4,19
1977,1628,415,1,81
583,1625,416,2,226
1779,1624,417,2,227
664,1619,418,1,82
1374,1618,419,7,41
1781,1615,420,7,42
2982,1615,421,2,228
831,1615,422,2,229
639,1615,423,1,83
728,1615,424,1,84
864,1613,425,1,85
3030,1612,426,2,230
2148,1611,427,1,86
2050,1611,428,6,30
1285,1608,429,2,231
676,1607,430,1,87
1012,1607,431,2,232
1534,1607,432,2,233
1061,1606,433,1,88
2644,1606,434,4,20
1659,1601,435,2,234
1269,1600,436,2,235
3370,1600,437,1,89
1804,1590,438,2,236
142,1590,439,3,6
490,1589,440,6,31
3359,1586,441,7,43
1969,1585,442,8,3
1364,1584,443,7,44
2638,1584,444,4,21
3377,1584,445,8,4
2618,1583,446,2,237
1622,1582,447,1,90
4129,1581,448,2,238
4052,1581,449,1,91
334,1581,450,2,239
1982,1580,451,12,4
2632,1579,452,4,22
2079,1578,453,2,240
1816,1578,454,2,241
1711,1578,455,2,242
1382,1577,456,7,45
2516,1576,457,2,243
4707,1576,458,2,244
3303,1575,459,2,245
606,1572,460,1,92
1365,1572,461,7,46
4156,1572,462,2,246
359,1572,463,2,247
1614,1570,464,2,248
1787,1570,465,2,249
823,1568,466,2,250
1703,1568,467,2,251
1648,1568,468,2,252
1578,1567,469,2,253
3444,1567,470,2,254
717,1567,471,1,93
1886,1565,472,1,94
1353,1562,473,7,47
1366,1562,474,7,48
2831,1560,475,1,95
1494,1559,476,2,255
183,1559,477,1,96
2070,1557,478,10,10
195,1557,479,6,32
250,1556,480,6,33
1145,1555,481,6,34
3610,1551,482,2,256
1777,1551,483,2,257
2135,1550,484,1,97
1417,1549,485,1,98
1998,1548,486,2,258
3752,1548,487,7,49
198,1546,488,2,259
2916,1546,489,10,11
3493,1546,490,10,12
2906,1544,491,2,260
1357,1544,492,7,50
2711,1543,493,1,99
4054,1543,494,2,261
643,1542,495,1,100
1347,1539,496,10,13
3848,1537,497,2,262
1273,1537,498,2,263
344,1536,499,1,101
2047,1536,500,10,14
715,1533,501,1,102
1383,1533,502,7,51
1766,1533,503,6,35
846,1529,504,2,264
2525,1528,505,1,103
2063,1528,506,10,15
175,1528,507,7,52
2138,1527,508,10,16
1482,1526,509,1,104
1109,1523,510,7,53
3386,1522,511,2,265
2897,1520,512,12,5
2059,1519,513,2,266
297,1519,514,7,54
2109,1518,515,2,267
1939,1517,516,2,268
1354,1516,517,7,55
1200,1516,518,1,105
647,1515,519,11,3
1249,1514,520,12,6
1332,1514,521,4,23
1179,1512,522,1,106
4130,1512,523,2,269
155,1512,524,1,107
1379,1512,525,7,56
785,1510,526,2,270
1401,1509,527,7,57
4062,1508,528,2,271
338,1507,529,2,272
394,1506,530,8,5
3446,1504,531,2,273
1228,1504,532,7,58
1399,1502,533,2,274
691,1502,534,1,108
3782,1502,535,7,59
1265,1501,536,2,275
1748,1500,537,2,276
2009,1500,538,1,109
2624,1499,539,2,277
2697,1498,540,7,60
1186,1495,541,1,110
2122,1495,542,1,111
2861,1493,543,2,278
4056,1493,544,2,279
1403,1493,545,7,61
3670,1492,546,1,112
1665,1492,547,10,17
3394,1491,548,1,113
1985,1490,549,2,280
2962,1489,550,10,18
1281,1488,551,2,281
1814,1485,552,1,114
1827,1484,553,1,115
721,1483,554,1,116
2804,1483,555,10,19
612,1482,556,2,282
2921,1482,557,1,117
3203,1480,558,1,118
1990,1480,559,1,119
3824,1480,560,2,283
2085,1480,561,2,284
4437,1479,562,8,6
1313,1479,563,4,24
1154,1477,564,2,285
3541,1477,565,7,62
342,1474,566,1,120
1428,1474,567,11,4
1561,1474,568,2,286
295,1474,569,7,63
2291,1473,570,2,287
3895,1473,571,7,64
1264,1472,572,2,288
1662,1470,573,2,289
2856,1470,574,2,290
3665,1469,575,2,291
2743,1469,576,2,292
2680,1467,577,4,25
1519,1467,578,2,293
1018,1466,579,2,294
2954,1465,580,2,295
3661,1464,581,2,296
3293,1463,582,10,20
1558,1463,583,7,65
1359,1462,584,7,66
2140,1461,585,2,297
1411,1460,586,11,5
4671,1458,587,2,298
4257,1454,588,2,299
2997,1453,589,6,36
2917,1452,590,10,21
1521,1452,591,2,300
242,1451,592,1,121
3396,1448,593,6,37
1751,1448,594,2,301
1538,1447,595,2,302
3306,1447,596,2,303
763,1446,597,1,122
707,1446,598,11,6
510,1444,599,6,38
1992,1442,600,1,123
2946,1442,601,2,304
2695,1441,602,2,305
1616,1441,603,2,306
2116,1441,604,2,307
1615,1440,605,1,124
3383,1438,606,12,7
1941,1437,607,7,67
2191,1436,608,12,8
1782,1435,609,7,68
3299,1433,610,7,69
1749,1432,611,2,308
1407,1432,612,7,70
2029,1431,613,12,9
197,1431,614,7,71
2853,1429,615,2,309
214,1428,616,3,7
1677,1428,617,1,125
1263,1425,618,2,310
3309,1425,619,2,311
2958,1424,620,4,26
3898,1424,621,2,312
2945,1422,622,10,22
665,1422,623,1,126
2008,1421,624,1,127
3350,1420,625,7,72
226,1420,626,7,73
1358,1419,627,7,74
1324,1418,628,4,27
240,1417,629,1,128
2710,1415,630,4,28
1704,1415,631,2,313
224,1413,632,7,75
1173,1411,633,1,129
2071,1410,634,10,23
1821,1409,635,2,314
1110,1409,636,1,130
801,1409,637,2,315
795,1409,638,2,316
3022,1408,639,10,24
308,1406,640,7,76
1424,1405,641,1,131
2405,1404,642,6,39
2115,1402,643,1,132
4206,1399,644,1,133
1976,1399,645,1,134
3378,1398,646,2,317
1810,1398,647,1,135
2328,1397,648,6,40
2209,1396,649,8,7
1474,1396,650,1,136
215,1396,651,1,137
2080,1395,652,1,138
2418,1395,653,6,41
2360,1394,654,1,139
2082,1394,655,1,140
2918,1393,656,2,318
2090,1393,657,2,319
192,1392,658,6,42
159,1391,659,1,141
2139,1390,660,1,142
3605,1389,661,2,320
1526,1389,662,10,25
2617,1387,663,2,321
3379,1387,664,2,322
1630,1387,665,1,143
3962,1386,666,1,144
1532,1384,667,2,323
4682,1384,668,2,324
790,1383,669,2,325
354,1383,670,1,145
360,1383,671,2,326
220,1381,672,1,146
3282,1381,673,7,77
3341,1378,674,2,327
809,1378,675,6,43
601,1378,676,1,147
3247,1377,677,2,328
3636,1375,678,2,329
4670,1375,679,2,330
4053,1375,680,4,29
1492,1374,681,2,331
3216,1373,682,8,8
2107,1372,683,1,148
258,1372,684,6,44
1163,1372,685,8,9
8,1371,686,4,30
478,1371,687,6,45
1159,1370,688,2,332
862,1370,689,2,333
1983,1369,690,1,149
190,1369,691,4,31
1765,1368,692,7,78
3657,1368,693,7,79
2665,1367,694,2,334
2280,1366,695,2,335
500,1364,696,6,46
2356,1362,697,1,150
766,1361,698,1,151
3833,1358,699,2,336
4815,1357,700,6,47
1294,1357,701,2,337
1392,1357,702,7,80
306,1356,703,7,81
2094,1355,704,2,338
1185,1355,705,1,152
3310,1353,706,2,339
1709,1352,707,2,340
3388,1352,708,2,341
3880,1351,709,6,48
1481,1351,710,2,342
1259,1351,711,2,343
1336,1350,712,4,32
2308,1349,713,2,344
3356,1349,714,7,82
2102,1348,715,2,345
3815,1347,716,1,153
1656,1346,717,4,33
1463,1346,718,2,346
1654,1345,719,4,34
1586,1345,720,2,347
3663,1345,721,2,348
3057,1344,722,4,35
806,1343,723,2,349
3390,1343,724,1,154
1196,1340,725,7,83
318,1340,726,1,155
1311,1339,727,4,36
1144,1339,728,1,156
1245,1338,729,1,157
253,1337,730,6,49
4055,1337,731,1,158
3298,1336,732,7,84
213,1333,733,6,50
2137,1332,734,1,159
1825,1332,735,1,160
1410,1331,736,2,350
486,1330,737,6,51
1736,1330,738,3,8
5056,1328,739,11,7
1108,1328,740,7,85
4858,1328,741,1,161
3338,1328,742,2,351
3195,1326,743,8,10
2708,1325,744,2,352
1649,1325,745,12,10
1974,1324,746,1,162
2584,1324,747,10,26
827,1324,748,2,353
3013,1323,749,7,86
2474,1322,750,4,37
1396,1322,751,7,87
76,1320,752,3,9
3983,1320,753,2,354
2012,1318,754,2,355
2545,1318,755,1,163
2064,1313,756,10,27
1271,1313,757,1,164
1,1311,758,1,165
1149,1311,759,8,11
619,1310,760,1,166
5177,1310,761,1,167
3875,1309,762,4,38
1060,1308,763,1,168
3884,1308,764,2,356
2197,1308,765,1,169
2944,1306,766,2,357
2940,1305,767,10,28
705,1305,768,11,8
2087,1304,769,1,170
2451,1303,770,4,39
4840,1302,771,4,40
2583,1302,772,10,29
1168,1302,773,2,358
821,1301,774,2,359
2829,1301,775,1,171
1222,1300,776,2,360
234,1299,777,7,88
1570,1299,778,2,361
1874,1299,779,1,172
4195,1298,780,2,362
4085,1298,781,1,173
2077,1297,782,2,363
1801,1296,783,1,174
3630,1295,784,2,364
2111,1294,785,1,175
4383,1294,786,2,365
2806,1292,787,2,366
3019,1291,788,2,367
2217,1290,789,4,41
276,1290,790,1,176
1380,1288,791,7,89
661,1287,792,1,177
1152,1285,793,8,12
1683,1285,794,4,42
269,1285,795,7,90
4253,1284,796,4,43
4384,1284,797,2,368
592,1283,798,6,52
1327,1281,799,4,44
2069,1281,800,10,30
476,1280,801,6,53
2852,1279,802,2,369
1980,1279,803,1,178
1618,1277,804,2,370
3648,1276,805,1,179
1286,1275,806,2,371
1552,1275,807,2,372
2403,1274,808,6,54
232,1274,809,6,55
1979,1274,810,1,180
4260,1273,811,2,373
3874,1271,812,4,45
645,1270,813,11,9
2992,1270,814,2,374
679,1270,815,1,181
2219,1267,816,1,182
3307,1266,817,2,375
857,1266,818,6,56
1947,1265,819,7,91
2075,1264,820,10,31
2124,1262,821,2,376
3624,1262,822,1,183
1272,1262,823,2,377
1458,1261,824,2,378
131,1260,825,3,10
2593,1260,826,10,32
773,1258,827,1,184
1089,1257,828,7,92
1761,1257,829,7,93
2639,1256,830,4,46
3053,1256,831,2,379
673,1256,832,11,10
799,1254,833,2,380
361,1252,834,4,47
2737,1252,835,1,185
399,1251,836,3,11
2004,1250,837,8,13
1371,1250,838,7,94
1314,1249,839,4,48
656,1249,840,11,11
3489,1248,841,10,33
1629,1248,842,4,49
200,1248,843,1,186
1593,1247,844,2,381
1274,1247,845,2,382
2826,1247,846,1,187
646,1246,847,1,188
475,1246,848,6,57
1813,1246,849,1,189
2187,1244,850,1,190
1389,1244,851,7,95
1284,1244,852,2,383
3021,1243,853,2,384
172,1242,854,1,191
4128,1241,855,6,58
2664,1241,856,8,14
521,1238,857,1,192
1361,1238,858,7,96
3941,1238,859,7,97
3376,1237,860,2,385
2061,1237,861,10,34
848,1236,862,2,386
3294,1236,863,7,98
3693,1236,864,2,387
829,1235,865,2,388
727,1234,866,1,193
562,1232,867,2,389
2141,1230,868,1,194
607,1230,869,1,195
517,1228,870,6,59
1205,1227,871,2,390
2899,1226,872,1,196
709,1225,873,1,197
3129,1225,874,3,12
4407,1224,875,2,391
2913,1223,876,2,392
904,1223,877,3,13
341,1222,878,11,12
1607,1221,879,7,99
1575,1221,880,10,35
2106,1221,881,2,393
2312,1220,882,4,50
4088,1220,883,4,51
2147,1220,884,10,36
4263,1220,885,2,394
2606,1219,886,4,52
3628,1219,887,1,198
1460,1219,888,2,395
2178,1217,889,4,53
1405,1217,890,7,100
2536,1217,891,1,199
2092,1217,892,1,200
2184,1215,893,2,396
2529,1214,894,2,397
2113,1214,895,1,201
1566,1214,896,2,398
1880,1213,897,10,37
330,1212,898,1,202
1146,1212,899,2,399
2947,1212,900,4,54
853,1212,901,2,400
4540,1211,902,1,203
613,1210,903,1,204
2304,1210,904,2,401
2095,1209,905,1,205
1584,1208,906,2,402
4060,1208,907,4,55
4300,1204,908,12,11
4385,1204,909,2,403
1462,1203,910,2,404
2625,1202,911,2,405
1178,1202,912,2,406
3627,1201,913,2,407
1187,1201,914,2,408
2195,1200,915,1,206
1363,1200,916,7,101
2601,1200,917,4,56
3355,1199,918,4,57
2631,1199,919,4,58
769,1199,920,1,207
377,1197,921,2,409
1007,1197,922,2,410
3543,1196,923,7,102
3620,1196,924,1,208
3958,1196,925,2,411
1280,1196,926,2,412
351,1195,927,2,413
700,1194,928,11,13
4798,1194,929,2,414
1530,1194,930,2,415
1224,1192,931,7,103
2922,1192,932,1,209
3607,1192,933,1,210
3666,1192,934,7,104
1546,1192,935,2,416
595,1191,936,2,417
1786,1191,937,6,60
704,1189,938,11,14
374,1188,939,11,15
3024,1187,940,8,15
2805,1187,941,2,418
216,1186,942,6,61
1325,1182,943,4,59
1808,1182,944,7,105
174,1182,945,2,419
243,1182,946,7,106
3993,1181,947,2,420
2173,1180,948,4,60
3010,1180,949,7,107
1769,1180,950,7,108
2483,1179,951,4,61
3957,1179,952,1,211
2690,1178,953,2,421
2629,1178,954,2,422
182,1177,955,7,109
2221,1177,956,1,212
660,1177,957,11,16
205,1176,958,6,62
1829,1176,959,2,423
702,1176,960,1,213
1398,1176,961,7,110
835,1175,962,2,424
5517,1175,963,6,63
3448,1175,964,6,64
267,1175,965,6,65
2734,1174,966,1,214
222,1174,967,6,66
4781,1173,968,2,425
229,1173,969,7,111
837,1173,970,2,426
3966,1171,971,1,215
1369,1170,972,7,112
1248,1169,973,10,38
1642,1169,974,1,216
1773,1168,975,6,67
1208,1165,976,1,217
3606,1165,977,1,218
1011,1164,978,2,427
1978,1164,979,1,219
3938,1164,980,6,68
4008,1163,981,2,428
4051,1163,982,8,16
2056,1162,983,2,429
1973,1162,984,1,220
2190,1161,985,10,39
346,1161,986,1,221
2496,1161,987,2,430
2142,1161,988,10,40
3969,1161,989,1,222
566,1159,990,7,113
4159,1159,991,1,223
2118,1159,992,1,224
497,1159,993,6,69
1590,1159,994,2,431
3000,1157,995,7,114
2730,1157,996,2,432
991,1157,997,1,225
11,1156,998,11,17
804,1155,999,2,433
4227,1155,1000,1,226
3694,1154,1001,2,434
1464,1154,1002,2,435
2086,1153,1003,1,227
4250,1150,1004,8,17
1384,1150,1005,7,115
1390,1150,1006,7,116
1393,1149,1007,7,117
3462,1149,1008,1,228
2673,1148,1009,4,62
1776,1148,1010,7,118
876,1148,1011,3,14
693,1147,1012,11,18
1690,1147,1013,4,63
2425,1146,1014,4,64
1267,1146,1015,4,65
2352,1144,1016,7,119
2162,1144,1017,1,229
12,1143,1018,1,230
1141,1142,1019,8,18
2396,1140,1020,6,70
628,1140,1021,2,436
2414,1140,1022,6,71
3897,1138,1023,7,120
784,1138,1024,2,437
3956,1138,1025,1,231
629,1138,1026,4,66
808,1138,1027,2,438
3461,1137,1028,2,439
511,1137,1029,6,72
1227,1137,1030,1,232
2867,1137,1031,4,67
2210,1137,1032,2,440
3893,1135,1033,7,121
2068,1135,1034,10,41
2675,1135,1035,4,68
1981,1134,1036,2,441
2582,1134,1037,10,42
3062,1133,1038,2,442
3149,1133,1039,1,233
1244,1133,1040,11,19
3004,1132,1041,7,122
144,1131,1042,3,15
2379,1131,1043,3,16
523,1131,1044,4,69
4254,1130,1045,2,443
2393,1130,1046,6,73
2735,1130,1047,1,234
2905,1129,1048,1,235
2042,1128,1049,6,74
1069,1128,1050,7,123
2066,1128,1051,12,12
1086,1127,1052,7,124
1467,1126,1053,2,444
4450,1126,1054,2,445
265,1126,1055,3,17
241,1125,1056,6,75
373,1125,1057,2,446
3488,1124,1058,10,43
2292,1124,1059,2,447
3753,1124,1060,7,125
695,1121,1061,11,20
2609,1121,1062,4,70
2346,1121,1063,7,126
47,1120,1064,3,18
3102,1120,1065,7,127
4083,1119,1066,2,448
1064,1119,1067,1,236
3185,1118,1068,1,237
2541,1118,1069,1,238
1888,1117,1070,2,449
963,1117,1071,1,239
3587,1116,1072,7,128
1213,1115,1073,7,129
1624,1115,1074,2,450
7,1115,1075,1,240
2074,1114,1076,1,241
3112,1113,1077,3,19
675,1112,1078,11,21
845,1112,1079,2,451
1528,1111,1080,2,452
3154,1111,1081,1,242
3896,1110,1082,2,453
2076,1110,1083,10,44
277,1110,1084,6,76
1386,1109,1085,1,243
2470,1108,1086,4,71
3369,1108,1087,2,454
6,1108,1088,1,244
824,1107,1089,2,455
1090,1107,1090,7,130
2682,1107,1091,4,72
3667,1106,1092,1,245
350,1106,1093,1,246
4010,1106,1094,2,456
248,1106,1095,6,77
1378,1106,1096,7,131
774,1103,1097,1,247
474,1103,1098,6,78
3613,1102,1099,2,457
271,1102,1100,6,79
83,1101,1101,3,20
1055,1101,1102,1,248
2676,1100,1103,4,73
3367,1099,1104,7,132
499,1098,1105,2,458
1074,1098,1106,7,133
4215,1098,1107,2,459
2615,1098,1108,4,74
1742,1098,1109,2,460
1315,1097,1110,4,75
309,1096,1111,7,134
1495,1096,1112,1,249
2127,1096,1113,1,250
1643,1095,1114,2,461
2101,1095,1115,1,251
3056,1094,1116,2,462
1680,1094,1117,4,76
2911,1093,1118,1,252
1859,1093,1119,1,253
2859,1093,1120,2,463
1210,1092,1121,1,254
2498,1091,1122,2,464
3617,1091,1123,2,465
322,1091,1124,1,255
3197,1091,1125,1,256
654,1091,1126,8,19
614,1090,1127,1,257
2714,1090,1128,1,258
3982,1090,1129,12,13
1350,1089,1130,1,259
2284,1089,1131,2,466
58,1089,1132,3,21
4724,1087,1133,12,14
3254,1087,1134,4,77
1759,1086,1135,6,80
1870,1086,1136,7,135
1100,1085,1137,7,136
5230,1084,1138,2,467
4342,1083,1139,6,81
1817,1083,1140,1,260
4725,1083,1141,1,261
682,1083,1142,11,22
1771,1082,1143,7,137
4332,1081,1144,2,468
1020,1081,1145,2,469
237,1081,1146,6,82
300,1080,1147,7,138
2469,1080,1148,1,262
1170,1079,1149,8,20
2296,1079,1150,2,470
3251,1079,1151,6,83
1785,1078,1152,6,84
3250,1078,1153,6,85
1182,1078,1154,7,139
4165,1077,1155,1,263
1425,1076,1156,10,45
2534,1076,1157,1,264
2662,1075,1158,1,265
849,1074,1159,2,471
3067,1074,1160,7,140
4196,1074,1161,2,472
1414,1074,1162,11,23
4821,1073,1163,2,473
164,1073,1164,6,86
3904,1071,1165,2,474
165,1070,1166,6,87
3193,1069,1167,1,266
1995,1069,1168,2,475
1229,1068,1169,1,267
1550,1068,1170,2,476
4,1068,1171,1,268
1412,1068,1172,1,269
189,1067,1173,3,22
2108,1067,1174,1,270
4249,1067,1175,2,477
116,1067,1176,3,23
882,1066,1177,3,24
