node,page_rank,overall_rank,comm,rank_comm
597,13,118,5,48
660,13,119,6,46
844,13,120,9,25
1230,13,121,17,2
1210,13,122,17,3
793,13,123,9,26
575,13,124,5,49
842,13,125,9,27
1228,13,126,17,4
1214,13,127,17,5
1239,13,128,17,6
1229,13,129,17,7
797,13,130,9,28
1232,13,131,17,8
556,13,132,5,50
1222,13,133,17,9
1224,13,134,17,10
642,13,135,6,47
1220,13,136,17,11
555,13,137,5,51
1213,13,138,17,12
1221,13,139,17,13
1245,13,140,17,14
1233,13,141,17,15
1234,13,142,17,16
1238,13,143,17,17
1237,13,144,17,18
824,13,145,9,29
839,13,146,9,30
1223,13,147,17,19
1231,13,148,17,20
543,13,149,5,52
1227,13,150,17,21
1236,13,151,17,22
1242,13,152,17,23
1217,13,153,17,24
1211,13,154,17,25
1218,13,155,17,26
1240,13,156,17,27
1080,12,157,14,1
1111,12,158,14,2
1099,12,159,14,3
1104,12,160,14,4
1216,12,161,17,28
1086,12,162,14,5
1118,12,163,14,6
1092,12,164,14,7
1073,12,165,14,8
1085,12,166,14,9
1098,12,167,14,10
1076,12,168,14,11
1094,12,169,14,12
1075,12,170,14,13
1102,12,171,14,14
1113,12,172,14,15
1100,12,173,14,16
1093,12,174,14,17
1077,12,175,14,18
1087,12,176,14,19
1088,12,177,14,20
1103,12,178,14,21
1089,12,179,14,22
672,12,180,6,48
668,12,181,6,49
1078,12,182,14,23
1117,12,183,14,24
810,12,184,9,31
568,12,185,5,53
539,12,186,5,54
521,12,187,5,55
616,12,188,6,50
1108,12,189,14,25
1105,12,190,14,26
1082,12,191,14,27
1225,12,192,17,29
1106,12,193,14,28
1112,12,194,14,29
1091,12,195,14,30
1079,12,196,14,31
1083,12,197,14,32
1107,12,198,14,33
1095,12,199,14,34
1115,12,200,14,35
1119,12,201,14,36
829,12,202,9,32
1114,12,203,14,37
626,11,204,6,51
823,11,205,9,33
811,11,206,9,34
1219,11,207,17,30
589,11,208,5,56
535,11,209,5,57
670,11,210,6,52
798,11,211,9,35
1109,11,212,14,38
1110,11,213,14,39
820,11,214,9,36
524,11,215,5,58
602,11,216,5,59
551,11,217,5,60
925,10,218,11,1
951,10,219,11,2
956,10,220,11,3
945,10,221,11,4
944,10,222,11,5
929,10,223,11,6
937,10,224,11,7
552,10,225,5,61
1072,10,226,14,40
962,10,227,11,8
806,10,228,9,37
926,10,229,11,9
952,10,230,11,10
566,10,231,5,62
947,10,232,11,11
673,10,233,6,53
911,10,234,11,12
964,10,235,11,13
930,10,236,11,14
915,10,237,11,15
921,10,238,11,16
934,10,239,11,17
1084,10,240,14,41
960,10,241,11,18
1337,9,242,20,1
734,9,243,7,1
354,9,244,3,1
701,9,245,7,2
729,9,246,7,3
732,9,247,7,4
1338,9,248,20,2
703,9,249,7,5
484,9,250,4,1
373,9,251,3,2
1315,9,252,20,3
644,9,253,6,54
406,9,254,3,3
319,9,255,3,4
1316,9,256,20,4
474,9,257,4,2
224,9,258,2,1
482,9,259,4,3
720,9,260,7,6
316,9,261,3,5
493,9,262,4,4
676,9,263,7,7
315,9,264,3,6
713,9,265,7,8
365,9,266,3,7
402,9,267,3,8
950,9,268,11,19
698,9,269,7,9
360,9,270,3,9
1335,9,271,20,5
434,9,272,4,5
442,9,273,4,6
909,9,274,11,20
495,9,275,4,7
1333,9,276,20,6
681,9,277,7,10
712,9,278,7,11
803,9,279,9,38
364,9,280,3,10
647,9,281,6,55
506,9,282,4,8
1314,9,283,20,7
478,9,284,4,9
913,9,285,11,21
435,9,286,4,10
517,9,287,4,11
488,9,288,4,12
332,9,289,3,11
715,9,290,7,12
445,9,291,4,13
197,9,292,2,2
924,9,293,11,22
416,9,294,4,14
395,9,295,3,12
336,9,296,3,13
396,9,297,3,14
408,9,298,3,15
696,9,299,7,13
344,9,300,3,16
340,9,301,3,17
393,9,302,3,18
366,9,303,3,19
289,9,304,3,20
730,9,305,7,14
1334,9,306,20,8
733,9,307,7,15
711,9,308,7,16
640,9,309,6,56
331,9,310,3,21
683,9,311,7,17
705,9,312,7,18
697,9,313,7,19
680,9,314,7,20
389,9,315,3,22
53,9,316,1,1
471,9,317,4,15
1336,9,318,20,9
417,9,319,4,16
682,9,320,7,21
699,9,321,7,22
413,9,322,4,17
368,9,323,3,23
481,9,324,4,18
710,9,325,7,23
1318,9,326,20,10
291,9,327,3,24
290,9,328,3,25
688,9,329,7,24
700,9,330,7,25
652,9,331,6,57
228,9,332,2,3
473,9,333,4,19
1329,9,334,20,11
504,9,335,4,20
502,9,336,4,21
603,9,337,5,63
449,9,338,4,22
463,9,339,4,23
453,9,340,4,24
465,9,341,4,25
486,9,342,4,26
301,9,343,3,26
1328,9,344,20,12
324,9,345,3,27
511,9,346,4,27
306,9,347,3,28
391,9,348,3,29
704,9,349,7,26
265,9,350,2,4
485,9,351,4,28
392,9,352,3,30
717,9,353,7,27
689,9,354,7,28
1204,8,355,16,1
1199,8,356,16,2
1180,8,357,16,3
311,8,358,3,31
1172,8,359,16,4
1191,8,360,16,5
381,8,361,3,32
348,8,362,3,33
1131,8,363,15,1
1341,8,364,21,1
1174,8,365,16,6
1150,8,366,15,2
1203,8,367,16,7
1175,8,368,16,8
695,8,369,7,29
462,8,370,4,29
1205,8,371,16,9
386,8,372,3,34
285,8,373,3,35
1357,8,374,21,2
1197,8,375,16,10
1189,8,376,16,11
1166,8,377,15,3
1206,8,378,16,12
1181,8,379,16,13
515,8,380,4,30
514,8,381,4,31
347,8,382,3,36
1320,8,383,20,13
592,8,384,5,64
1143,8,385,15,4
1173,8,386,16,14
576,8,387,5,65
598,8,388,5,66
586,8,389,5,67
955,8,390,11,23
1177,8,391,16,15
1345,8,392,21,3
1358,8,393,21,4
1116,8,394,14,42
436,8,395,4,32
503,8,396,4,33
405,8,397,3,37
554,8,398,5,68
1355,8,399,21,5
1140,8,400,15,5
636,8,401,6,58
935,8,402,11,24
1133,8,403,15,6
1186,8,404,16,16
725,8,405,7,30
1152,8,406,15,7
850,8,407,9,39
1241,8,408,17,31
1134,8,409,15,8
1161,8,410,15,9
447,8,411,4,34
1146,8,412,15,10
833,8,413,9,40
1346,8,414,21,6
918,8,415,11,25
1074,8,416,14,43
1360,8,417,21,7
1343,8,418,21,8
421,8,419,4,35
1138,8,420,15,11
383,8,421,3,38
1135,8,422,15,12
1363,8,423,21,9
1148,8,424,15,13
1344,8,425,21,10
1128,8,426,15,14
1188,8,427,16,17
1356,8,428,21,11
1353,8,429,21,12
1159,8,430,15,15
379,8,431,3,39
1200,8,432,16,18
468,8,433,4,36
1362,8,434,21,13
1235,8,435,17,32
702,8,436,7,31
1331,8,437,20,14
1332,8,438,20,15
1158,8,439,15,16
1132,8,440,15,17
1139,8,441,15,18
1120,8,442,15,19
1347,8,443,21,14
492,7,444,4,37
414,7,445,4,38
448,7,446,4,39
412,7,447,4,40
1339,7,448,21,15
664,7,449,6,59
1168,7,450,16,19
723,7,451,7,32
333,7,452,3,40
716,7,453,7,33
764,7,454,8,1
1162,7,455,15,20
491,7,456,4,41
1209,7,457,16,20
718,7,458,7,34
176,7,459,2,5
423,7,460,4,42
766,7,461,8,2
771,7,462,8,3
418,7,463,4,43
469,7,464,4,44
1154,7,465,15,21
507,7,466,4,45
791,7,467,8,4
362,7,468,3,41
1190,7,469,16,21
544,7,470,5,69
936,7,471,11,26
743,7,472,8,5
1160,7,473,15,22
722,7,474,7,35
740,7,475,8,6
780,7,476,8,7
686,7,477,7,36
562,7,478,5,70
755,7,479,8,8
963,7,480,11,27
1246,7,481,17,33
1142,7,482,15,23
744,7,483,8,9
240,7,484,2,6
752,7,485,8,10
658,7,486,6,60
941,7,487,11,28
758,7,488,8,11
792,7,489,8,12
523,7,490,5,71
737,7,491,8,13
746,7,492,8,14
1149,7,493,15,24
789,7,494,8,15
1101,7,495,14,44
320,7,496,3,42
667,7,497,6,61
819,7,498,9,41
756,7,499,8,16
1201,7,500,16,22
279,7,501,3,43
1342,7,502,21,16
278,7,503,3,44
776,7,504,8,17
914,7,505,11,29
505,7,506,4,46
751,7,507,8,18
706,7,508,7,37
1170,7,509,16,23
467,7,510,4,47
1096,7,511,14,45
1050,6,512,13,1
75,6,513,1,2
584,6,514,5,72
1032,6,515,13,2
1067,6,516,13,3
540,6,517,5,73
585,6,518,5,74
1042,6,519,13,4
1292,6,520,19,1
1060,6,521,13,5
1029,6,522,13,6
244,6,523,2,7
1047,6,524,13,7
1057,6,525,13,8
761,6,526,8,19
691,6,527,7,38
837,6,528,9,42
198,6,529,2,8
1416,6,530,24,1
426,6,531,4,48
1070,6,532,13,9
1137,6,533,15,25
464,6,534,4,49
1124,6,535,15,26
690,6,536,7,39
1129,6,537,15,27
1156,6,538,15,28
1123,6,539,15,29
1327,6,540,20,16
427,6,541,4,50
1044,6,542,13,10
1059,6,543,13,11
1310,6,544,19,2
1409,6,545,24,2
1040,6,546,13,12
1141,6,547,15,30
424,6,548,4,51
1151,6,549,15,31
1410,6,550,24,3
1323,6,551,20,17
1295,6,552,19,3
1053,6,553,13,13
1406,6,554,24,4
1179,6,555,16,24
1407,6,556,24,5
959,6,557,11,30
1413,6,558,24,6
684,6,559,7,40
273,6,560,2,9
1293,6,561,19,4
777,6,562,8,20
1255,6,563,18,1
847,6,564,9,43
173,6,565,2,10
1252,6,566,18,2
274,6,567,2,11
149,6,568,2,12
1249,6,569,18,3
268,6,570,2,13
1279,6,571,18,4
1408,6,572,24,7
181,6,573,2,14
1065,6,574,13,14
168,6,575,2,15
187,6,576,2,16
204,6,577,2,17
146,6,578,2,18
1034,6,579,13,15
162,6,580,2,19
372,6,581,3,45
748,6,582,8,21
1287,6,583,19,5
346,6,584,3,46
271,6,585,2,20
237,6,586,2,21
1301,6,587,19,6
1052,6,588,13,16
144,6,589,2,22
185,6,590,2,23
762,6,591,8,22
487,6,592,4,52
222,6,593,2,24
1298,6,594,19,7
142,6,595,2,25
1325,6,596,20,18
932,6,597,11,31
1354,6,598,21,17
843,6,599,9,44
247,6,600,2,26
848,6,601,9,45
220,6,602,2,27
1046,6,603,13,17
1037,6,604,13,18
1215,6,605,17,34
721,6,606,7,41
170,6,607,2,28
1273,6,608,18,5
1261,6,609,18,6
1169,6,610,16,25
1024,6,611,13,19
297,6,612,3,47
367,6,613,3,48
1411,6,614,24,8
1147,6,615,15,32
177,6,616,2,29
1163,6,617,15,33
401,6,618,3,49
248,6,619,2,30
255,6,620,2,31
1419,6,621,24,9
174,6,622,2,32
1025,6,623,13,20
1157,6,624,15,34
148,6,625,2,33
1303,6,626,19,8
1311,6,627,19,9
180,6,628,2,34
376,6,629,3,50
160,6,630,2,35
172,6,631,2,36
1290,6,632,19,10
206,6,633,2,37
428,6,634,4,53
199,6,635,2,38
303,6,636,3,51
800,6,637,9,46
1414,5,638,24,10
190,5,639,2,39
217,5,640,2,40
1352,5,641,21,18
183,5,642,2,41
1018,5,643,12,1
1426,5,644,25,1
856,5,645,10,1
1421,5,646,25,2
166,5,647,2,42
1429,5,648,25,3
1062,5,649,13,21
1063,5,650,13,22
1030,5,651,13,23
150,5,652,2,43
590,5,653,5,75
184,5,654,2,44
211,5,655,2,45
1270,5,656,18,7
358,5,657,3,52
852,5,658,10,2
887,5,659,10,3
990,5,660,12,2
155,5,661,2,46
159,5,662,2,47
1425,5,663,25,4
1379,5,664,22,1
1027,5,665,13,24
213,5,666,2,48
582,5,667,5,76
907,5,668,10,4
966,5,669,11,32
156,5,670,2,49
214,5,671,2,50
243,5,672,2,51
260,5,673,2,52
984,5,674,12,3
1297,5,675,19,11
33,5,676,1,3
207,5,677,2,53
253,5,678,2,54
110,5,679,1,4
1389,5,680,23,1
147,5,681,2,55
827,5,682,9,47
1427,5,683,25,5
618,5,684,6,62
970,5,685,12,4
154,5,686,2,56
433,5,687,4,54
1383,5,688,22,2
872,5,689,10,5
1384,5,690,22,3
1401,5,691,23,2
1387,5,692,22,4
707,5,693,7,42
736,5,694,8,23
757,5,695,8,24
1122,5,696,15,35
1054,5,697,13,25
1056,5,698,13,26
878,5,699,10,6
838,5,700,9,48
719,5,701,7,43
1397,5,702,23,3
866,5,703,10,7
891,5,704,10,8
443,5,705,4,55
1399,5,706,23,4
286,5,707,3,53
353,5,708,3,54
400,5,709,3,55
1388,5,710,23,5
309,5,711,3,56
1023,5,712,13,27
299,5,713,3,57
310,5,714,3,58
451,5,715,4,56
1321,5,716,20,19
284,5,717,3,59
410,5,718,3,60
322,5,719,3,61
1395,5,720,23,6
387,5,721,3,62
906,5,722,10,9
1420,5,723,25,6
1125,5,724,15,36
1424,5,725,25,7
1258,5,726,18,8
201,5,727,2,57
1164,5,728,15,37
933,5,729,11,33
1144,5,730,15,38
483,5,731,4,57
238,5,732,2,58
89,5,733,1,5
910,5,734,11,34
1374,5,735,22,5
218,5,736,2,59
1375,5,737,22,6
513,5,738,4,58
1309,5,739,19,12
1404,5,740,23,7
403,5,741,3,63
1330,5,742,20,20
1430,5,743,25,8
1385,5,744,22,7
1081,5,745,14,46
1423,5,746,25,9
1039,5,747,13,28
900,5,748,10,10
1431,5,749,25,10
1368,5,750,22,8
1017,5,751,12,5
750,5,752,8,25
431,5,753,4,59
157,5,754,2,60
982,4,755,12,6
976,4,756,12,7
795,4,757,9,49
815,4,758,9,50
901,4,759,10,11
942,4,760,11,35
775,4,761,8,26
747,4,762,8,27
912,4,763,11,36
943,4,764,11,37
814,4,765,9,51
928,4,766,11,38
953,4,767,11,39
903,4,768,10,12
1390,4,769,23,8
1366,4,770,22,9
825,4,771,9,52
1069,4,772,13,29
997,4,773,12,8
885,4,774,10,13
957,4,775,11,40
940,4,776,11,41
786,4,777,8,28
805,4,778,9,53
961,4,779,11,42
1068,4,780,13,30
728,4,781,7,44
1364,4,782,22,10
709,4,783,7,45
812,4,784,9,54
980,4,785,12,9
1393,4,786,23,9
774,4,787,8,29
263,4,788,2,61
227,4,789,2,62
252,4,790,2,63
694,4,791,7,46
1308,4,792,19,13
121,4,793,1,6
262,4,794,2,64
1402,4,795,23,10
1396,4,796,23,11
1415,4,797,24,11
1208,4,798,16,26
1400,4,799,23,12
1392,4,800,23,13
43,4,801,1,7
1184,4,802,16,27
282,4,803,3,64
397,4,804,3,65
321,4,805,3,66
342,4,806,3,67
1176,4,807,16,28
295,4,808,3,68
337,4,809,3,69
1403,4,810,23,14
38,4,811,1,8
341,4,812,3,70
54,4,813,1,9
208,4,814,2,65
1243,4,815,17,35
219,4,816,2,66
266,4,817,2,67
246,4,818,2,68
1348,4,819,21,19
137,4,820,1,10
179,4,821,2,69
1305,4,822,19,14
202,4,823,2,70
1386,4,824,22,11
1262,4,825,18,9
1288,4,826,19,15
1370,4,827,22,12
239,4,828,2,71
241,4,829,2,72
103,4,830,1,11
119,4,831,1,12
1440,4,832,26,1
276,4,833,2,73
73,4,834,1,13
1380,4,835,22,13
81,4,836,1,14
195,4,837,2,74
194,4,838,2,75
419,4,839,4,60
1391,4,840,23,15
305,4,841,3,71
873,4,842,10,14
1155,4,843,15,39
420,4,844,4,61
577,4,845,5,77
11,4,846,1,15
476,4,847,4,62
19,4,848,1,16
461,4,849,4,63
1441,4,850,26,2
422,4,851,4,64
512,4,852,4,65
8,4,853,1,17
1435,4,854,26,3
329,4,855,3,72
459,4,856,4,66
1126,4,857,15,40
452,4,858,4,67
475,4,859,4,68
455,4,860,4,69
528,4,861,5,78
457,4,862,4,70
87,4,863,1,18
1198,4,864,16,29
2,4,865,1,19
74,4,866,1,20
67,4,867,1,21
1264,4,868,18,10
1418,4,869,24,12
1167,4,870,16,30
1031,3,871,13,31
855,3,872,10,15
1373,3,873,22,14
1016,3,874,12,10
14,3,875,1,22
886,3,876,10,16
68,3,877,1,23
998,3,878,12,11
865,3,879,10,17
874,3,880,10,18
124,3,881,1,24
115,3,882,1,25
13,3,883,1,26
975,3,884,12,12
1436,3,885,26,4
66,3,886,1,27
102,3,887,1,28
1350,3,888,21,20
1372,3,889,22,15
1377,3,890,22,16
120,3,891,1,29
78,3,892,1,30
1055,3,893,13,32
1010,3,894,12,13
1022,3,895,13,33
1369,3,896,22,17
1361,3,897,21,21
122,3,898,1,31
1371,3,899,22,18
954,3,900,11,43
36,3,901,1,32
869,3,902,10,19
97,3,903,1,33
1064,3,904,13,34
69,3,905,1,34
30,3,906,1,35
1326,3,907,20,21
47,3,908,1,36
1045,3,909,13,35
1049,3,910,13,36
1417,3,911,24,13
63,3,912,1,37
1051,3,913,13,37
1033,3,914,13,38
41,3,915,1,38
113,3,916,1,39
51,3,917,1,40
45,3,918,1,41
895,3,919,10,20
1398,3,920,23,16
905,3,921,10,21
23,3,922,1,42
904,3,923,10,22
55,3,924,1,43
923,3,925,11,44
125,3,926,1,44
892,3,927,10,23
870,3,928,10,24
1263,3,929,18,11
871,3,930,10,25
1439,3,931,26,5
858,3,932,10,26
882,3,933,10,27
1432,3,934,25,11
881,3,935,10,28
938,3,936,11,45
86,3,937,1,45
884,3,938,10,29
1041,3,939,13,39
76,3,940,1,46
1422,3,941,25,12
922,3,942,11,46
675,3,943,7,47
380,3,944,3,73
1319,3,945,20,22
678,3,946,7,48
370,3,947,3,74
659,3,948,6,63
339,3,949,3,75
330,3,950,3,76
1178,3,951,16,31
1449,3,952,28,1
317,3,953,3,77
404,3,954,3,78
307,3,955,3,79
356,3,956,3,80
281,3,957,3,81
357,3,958,3,82
325,3,959,3,83
877,3,960,10,30
1187,3,961,16,32
407,3,962,3,84
1324,3,963,20,23
374,3,964,3,85
1438,3,965,26,6
308,3,966,3,86
1365,3,967,22,19
371,3,968,3,87
894,3,969,10,31
1165,3,970,15,41
269,3,971,2,76
1121,3,972,15,42
581,3,973,5,79
1090,3,974,14,47
604,3,975,5,80
538,3,976,5,81
529,3,977,5,82
574,3,978,5,83
596,3,979,5,84
489,3,980,4,71
1271,3,981,18,12
470,3,982,4,72
1272,3,983,18,13
361,3,984,3,88
1276,3,985,18,14
1294,3,986,19,16
518,3,987,5,85
440,3,988,4,73
425,3,989,4,74
437,3,990,4,75
510,3,991,4,76
509,3,992,4,77
499,3,993,4,78
1136,3,994,15,43
1196,3,995,16,33
313,3,996,3,89
152,3,997,2,77
205,3,998,2,78
1285,3,999,19,17
178,3,1000,2,79
1250,3,1001,18,15
902,3,1002,10,32
1284,3,1003,19,18
796,3,1004,9,55
192,3,1005,2,80
191,3,1006,2,81
232,3,1007,2,82
781,3,1008,8,30
1253,3,1009,18,16
788,3,1010,8,31
189,3,1011,2,83
1256,3,1012,18,17
141,3,1013,2,84
782,3,1014,8,32
259,3,1015,2,85
742,3,1016,8,33
430,3,1017,4,79
1382,3,1018,22,20
735,3,1019,8,34
171,3,1020,2,86
158,3,1021,2,87
261,3,1022,2,88
1286,3,1023,19,19
234,3,1024,2,89
231,3,1025,2,90
738,3,1026,8,35
1458,3,1027,30,1
245,3,1028,2,91
212,3,1029,2,92
494,3,1030,4,80
1302,2,1031,19,20
1351,2,1032,21,22
1448,2,1033,27,1
1453,2,1034,28,2
1457,2,1035,29,1
1452,2,1036,28,3
992,2,1037,12,14
1009,2,1038,12,15
1007,2,1039,12,16
1002,2,1040,12,17
1446,2,1041,27,2
1317,2,1042,20,24
1454,2,1043,29,2
1312,2,1044,20,25
1456,2,1045,29,3
1011,2,1046,12,18
1291,2,1047,19,21
1257,2,1048,18,18
1447,2,1049,27,3
1061,2,1050,13,40
1195,2,1051,16,34
1035,2,1052,13,41
1043,2,1053,13,42
1183,2,1054,16,35
1202,2,1055,16,36
1405,2,1056,24,14
1226,2,1057,17,36
1268,2,1058,18,19
1412,2,1059,24,15
1185,2,1060,16,37
1145,2,1061,15,44
1012,2,1062,12,19
1207,2,1063,16,38
1260,2,1064,18,20
1266,2,1065,18,21
1275,2,1066,18,22
1283,2,1067,19,22
1443,2,1068,27,4
1289,2,1069,19,23
1,2,1070,1,47
49,2,1071,1,48
763,2,1072,8,36
446,2,1073,4,81
444,2,1074,4,82
477,2,1075,4,83
456,2,1076,4,84
85,2,1077,1,49
438,2,1078,4,85
432,2,1079,4,86
123,2,1080,1,50
458,2,1081,4,87
409,2,1082,3,90
394,2,1083,3,91
93,2,1084,1,51
96,2,1085,1,52
382,2,1086,3,92
126,2,1087,1,53
1058,2,1088,13,43
479,2,1089,4,88
480,2,1090,4,89
65,2,1091,1,54
754,2,1092,8,37
790,2,1093,8,38
726,2,1094,7,49
724,2,1095,7,50
58,2,1096,1,55
1450,2,1097,28,4
275,2,1098,2,93
112,2,1099,1,56
867,2,1100,10,33
1021,2,1101,13,44
608,2,1102,6,64
1451,2,1103,28,5
498,2,1104,4,90
497,2,1105,4,91
377,2,1106,3,93
772,2,1107,8,39
116,2,1108,1,57
249,2,1109,2,94
965,2,1110,11,47
270,2,1111,2,95
258,2,1112,2,96
221,2,1113,2,97
1455,2,1114,29,4
1461,2,1115,31,1
209,2,1116,2,98
277,2,1117,3,94
235,2,1118,2,99
256,2,1119,2,100
233,2,1120,2,101
257,2,1121,2,102
167,2,1122,2,103
196,2,1123,2,104
163,2,1124,2,105
223,2,1125,2,106
919,2,1126,11,48
302,2,1127,3,95
296,2,1128,3,96
335,2,1129,3,97
328,2,1130,3,98
327,2,1131,3,99
398,2,1132,3,100
304,2,1133,3,101
1281,2,1134,19,24
1442,2,1135,26,7
293,2,1136,3,102
978,2,1137,12,20
139,2,1138,1,58
145,2,1139,2,107
153,2,1140,2,108
161,2,1141,2,109
739,2,1142,8,40
182,2,1143,2,110
787,2,1144,8,41
988,2,1145,12,21
610,2,1146,6,65
996,2,1147,12,22
861,2,1148,10,34
880,2,1149,10,35
898,2,1150,10,36
12,2,1151,1,59
48,2,1152,1,60
44,2,1153,1,61
883,2,1154,10,37
991,2,1155,12,23
17,2,1156,1,62
908,2,1157,10,38
100,2,1158,1,63
34,2,1159,1,64
986,2,1160,12,24
107,2,1161,1,65
969,2,1162,12,25
31,2,1163,1,66
920,2,1164,11,49
946,2,1165,11,50
27,2,1166,1,67
939,2,1167,11,51
25,2,1168,1,68
88,2,1169,1,69
95,2,1170,1,70
105,2,1171,1,71
1460,2,1172,31,2
135,2,1173,1,72
745,2,1174,8,42
1367,2,1175,22,21
91,2,1176,1,73
3,2,1177,1,74
79,2,1178,1,75
7,2,1179,1,76
131,2,1180,1,77
128,2,1181,1,78
972,2,1182,12,26
785,2,1183,8,43
916,2,1184,11,52
10,2,1185,1,79
832,2,1186,9,56
845,2,1187,9,57
500,1,1188,4,92
1251,1,1189,18,23
40,1,1190,1,80
1444,1,1191,27,5
1307,1,1192,19,25
1304,1,1193,19,26
1433,1,1194,26,8
22,1,1195,1,81
1282,1,1196,19,27
21,1,1197,1,82
165,1,1198,2,111
164,1,1199,2,112
140,1,1200,2,113
1265,1,1201,18,24
1269,1,1202,18,25
1280,1,1203,18,26
18,1,1204,1,83
1445,1,1205,27,6
1434,1,1206,26,9
16,1,1207,1,84
1437,1,1208,26,10
1278,1,1209,18,27
1259,1,1210,18,28
77,1,1211,1,85
136,1,1212,1,86
1376,1,1213,22,22
1340,1,1214,21,23
6,1,1215,1,87
151,1,1216,2,114
1378,1,1217,22,23
28,1,1218,1,88
1381,1,1219,22,24
70,1,1220,1,89
61,1,1221,1,90
129,1,1222,1,91
106,1,1223,1,92
1359,1,1224,21,24
59,1,1225,1,93
133,1,1226,1,94
118,1,1227,1,95
56,1,1228,1,96
57,1,1229,1,97
52,1,1230,1,98
50,1,1231,1,99
80,1,1232,1,100
83,1,1233,1,101
127,1,1234,1,102
138,1,1235,1,103
32,1,1236,1,104
5,1,1237,1,105
104,1,1238,1,106
99,1,1239,1,107
35,1,1240,1,108
94,1,1241,1,109
37,1,1242,1,110
60,1,1243,1,111
90,1,1244,1,112
39,1,1245,1,113
42,1,1246,1,114
1313,1,1247,20,26
84,1,1248,1,115
1003,1,1249,12,27
287,1,1250,3,103
1277,1,1251,18,29
1028,1,1252,13,45
890,1,1253,10,39
857,1,1254,10,40
1036,1,1255,13,46
863,1,1256,10,41
864,1,1257,10,42
875,1,1258,10,43
1026,1,1259,13,47
1048,1,1260,13,48
860,1,1261,10,44
851,1,1262,10,45
1066,1,1263,13,49
816,1,1264,9,58
193,1,1265,2,115
784,1,1266,8,44
760,1,1267,8,45
779,1,1268,8,46
769,1,1269,8,47
783,1,1270,8,48
753,1,1271,8,49
759,1,1272,8,50
749,1,1273,8,51
741,1,1274,8,52
727,1,1275,7,51
731,1,1276,7,52
889,1,1277,10,46
876,1,1278,10,47
899,1,1279,10,48
896,1,1280,10,49
974,1,1281,12,28
1015,1,1282,12,29
989,1,1283,12,30
981,1,1284,12,31
999,1,1285,12,32
1000,1,1286,12,33
971,1,1287,12,34
1005,1,1288,12,35
995,1,1289,12,36
1008,1,1290,12,37
1004,1,1291,12,38
983,1,1292,12,39
1013,1,1293,12,40
994,1,1294,12,41
1020,1,1295,12,42
1019,1,1296,12,43
949,1,1297,11,53
958,1,1298,11,54
931,1,1299,11,55
927,1,1300,11,56
917,1,1301,11,57
897,1,1302,10,50
893,1,1303,10,51
714,1,1304,7,53
708,1,1305,7,54
685,1,1306,7,55
687,1,1307,7,56
292,1,1308,3,104
283,1,1309,3,105
350,1,1310,3,106
318,1,1311,3,107
1182,1,1312,16,39
1192,1,1313,16,40
1171,1,1314,16,41
1193,1,1315,16,42
272,1,1316,2,116
267,1,1317,2,117
250,1,1318,2,118
251,1,1319,2,119
