node,page_rank,overall_rank,comm,rank_comm
115,80,249,2,43
97,80,250,2,44
132,80,251,2,45
118,79,252,2,46
19,79,253,1,5
468,79,254,11,4
113,79,255,2,47
150,79,256,3,34
430,78,257,9,7
158,78,258,3,35
95,78,259,2,48
181,78,260,3,36
159,77,261,3,37
93,77,262,2,49
320,77,263,6,41
315,77,264,6,42
73,77,265,2,50
114,76,266,2,51
90,76,267,2,52
196,76,268,4,45
441,76,269,10,1
161,76,270,3,38
89,75,271,2,53
102,75,272,2,54
357,75,273,7,3
474,75,274,12,6
335,75,275,6,43
472,75,276,12,7
469,74,277,11,5
255,74,278,5,41
330,74,279,6,44
310,74,280,6,45
465,73,281,11,6
151,73,282,3,39
87,73,283,2,55
209,73,284,4,46
405,73,285,8,27
464,73,286,11,7
191,72,287,4,47
92,72,288,2,56
72,72,289,2,57
106,72,290,2,58
111,72,291,2,59
275,72,292,5,42
109,72,293,2,60
122,71,294,2,61
127,71,295,2,62
266,70,296,5,43
381,70,297,8,28
170,70,298,3,40
417,70,299,9,8
20,69,300,1,6
433,69,301,9,9
148,69,302,3,41
412,68,303,9,10
160,68,304,3,42
8,68,305,1,7
316,67,306,6,46
280,67,307,5,44
38,66,308,1,8
297,66,309,6,47
162,66,310,3,43
25,65,311,1,9
40,65,312,1,10
163,65,313,3,44
36,65,314,1,11
103,64,315,2,63
59,64,316,1,12
3,64,317,1,13
60,64,318,1,14
11,64,319,1,15
2,64,320,1,16
15,64,321,1,17
389,64,322,8,29
56,64,323,1,18
32,63,324,1,19
33,63,325,1,20
413,63,326,9,11
29,63,327,1,21
46,63,328,1,22
171,63,329,3,45
176,63,330,3,46
50,63,331,1,23
18,63,332,1,24
35,62,333,1,25
424,62,334,9,12
28,61,335,1,26
48,61,336,1,27
62,61,337,1,28
137,61,338,3,47
295,61,339,6,48
65,61,340,1,29
22,61,341,1,30
30,60,342,1,31
41,60,343,1,32
34,60,344,1,33
414,60,345,9,13
23,60,346,1,34
423,60,347,9,14
14,60,348,1,35
44,60,349,1,36
152,60,350,3,48
184,60,351,3,49
82,59,352,2,64
51,59,353,1,37
39,59,354,1,38
64,59,355,1,39
63,59,356,1,40
0,57,357,1,41
42,57,358,1,42
26,57,359,1,43
58,57,360,1,44
45,56,361,1,45
13,56,362,1,46
61,56,363,1,47
21,56,364,1,48
43,56,365,1,49
7,56,366,1,50
186,56,367,3,50
375,55,368,7,4
12,55,369,1,51
17,55,370,1,52
31,55,371,1,53
57,55,372,1,54
419,55,373,9,15
307,55,374,6,49
463,54,375,11,8
489,53,376,14,3
435,52,377,9,16
180,51,378,3,51
24,50,379,1,55
175,49,380,3,52
434,48,381,9,17
416,47,382,9,18
210,46,383,4,48
492,46,384,15,1
66,45,385,1,56
425,45,386,9,19
437,45,387,9,20
172,42,388,3,53
493,42,389,16,1
436,41,390,9,21
352,41,391,7,5
337,41,392,7,6
358,41,393,7,7
378,41,394,7,8
374,40,395,7,9
343,40,396,7,10
345,40,397,7,11
354,40,398,7,12
363,40,399,7,13
341,40,400,7,14
370,40,401,7,15
369,40,402,7,16
346,40,403,7,17
353,40,404,7,18
349,40,405,7,19
350,40,406,7,20
355,40,407,7,21
347,40,408,7,22
377,40,409,7,23
379,40,410,7,24
373,40,411,7,25
361,40,412,7,26
362,40,413,7,27
339,40,414,7,28
340,40,415,7,29
344,40,416,7,30
494,40,417,16,2
121,40,418,2,65
6,39,419,1,57
338,39,420,7,31
380,38,421,7,32
429,38,422,9,22
421,38,423,9,23
47,38,424,1,58
410,37,425,9,24
16,37,426,1,59
356,36,427,7,33
53,36,428,1,60
426,36,429,9,25
422,36,430,9,26
351,36,431,7,34
372,36,432,7,35
208,35,433,4,49
450,35,434,10,2
4,35,435,1,61
348,35,436,7,36
188,34,437,4,50
371,33,438,7,37
368,33,439,7,38
495,32,440,17,2
418,32,441,9,27
411,32,442,9,28
67,27,443,1,62
490,25,444,15,2
471,25,445,11,9
52,24,446,1,63
5,24,447,1,64
449,23,448,10,3
445,23,449,10,4
454,23,450,10,5
462,22,451,10,6
439,22,452,10,7
453,22,453,10,8
460,22,454,10,9
451,22,455,10,10
446,22,456,10,11
458,22,457,10,12
278,22,458,5,45
457,21,459,10,13
10,21,460,1,65
448,21,461,10,14
447,21,462,10,15
459,21,463,10,16
442,21,464,10,17
452,20,465,10,18
456,20,466,10,19
455,20,467,10,20
438,19,468,10,21
482,19,469,13,1
444,19,470,10,22
9,15,471,1,66
488,12,472,14,4
49,11,473,1,67
461,10,474,10,23
37,9,475,1,68
440,8,476,10,24
223,7,477,4,51
364,7,478,7,39
274,6,479,5,46
443,5,480,10,25
479,5,481,13,2
483,4,482,13,3
481,4,483,13,4
484,4,484,13,5
491,4,485,15,3
342,2,486,7,40
480,2,487,13,6
