n_nodes,influence,nodes
30.0,59.54,"[1486, 1243, 1628, 374, 426, 1537, 1274, 652, 691, 1626, 1896, 1391, 1315, 1705, 1156, 1541, 1139, 1381, 1143, 1416, 1482, 940, 1305, 670, 1521, 1843, 825, 1207, 1403, 1596]"
51.0,94.7,"[1132, 890, 2074, 2039, 1537, 1837, 1626, 1274, 940, 1139, 1305, 1315, 670, 325, 1381, 691, 1945, 1596, 1705, 1143, 1482, 1521, 1156, 1541, 2285, 652, 1403, 1366, 1843, 1391, 993, 1207, 1372, 505, 990, 842, 1291, 1798, 401, 1282, 1130, 1192, 1225, 708, 757, 195, 1337, 2245, 205, 1281, 1195]"
54.0,99.64,"[1132, 890, 2074, 2039, 1537, 813, 1509, 1274, 1770, 1305, 1052, 1403, 1372, 1595, 990, 325, 2245, 670, 1812, 940, 1143, 1457, 993, 505, 1065, 1381, 1596, 1207, 691, 1281, 842, 1521, 1282, 1366, 1482, 1798, 1291, 1843, 1130, 1315, 1156, 401, 1391, 1705, 652, 1541, 757, 1192, 1139, 1337, 195, 1225, 708, 2157]"
47.0,87.78,"[1132, 1052, 1443, 1243, 1247, 1222, 568, 2213, 785, 1537, 1626, 2244, 1482, 205, 325, 691, 1843, 1337, 1305, 652, 1381, 1192, 1065, 1195, 862, 1521, 670, 1457, 1541, 1403, 1210, 1156, 195, 1207, 1416, 2150, 1130, 842, 1143, 708, 1705, 505, 1225, 1391, 757, 1356, 1315]"
31.0,60.2,"[1132, 1812, 1243, 1443, 1247, 1222, 568, 2213, 785, 2244, 1337, 1482, 1065, 1626, 325, 205, 1843, 1537, 1541, 1315, 1156, 1381, 1416, 691, 1305, 1705, 1403, 1391, 1143, 1207, 1596]"
49.00000000000001,90.9,"[1132, 754, 1443, 1247, 1243, 1074, 646, 1274, 1222, 1285, 1403, 1748, 940, 825, 1537, 1626, 1843, 1766, 2629, 1482, 670, 1207, 1143, 1596, 401, 1812, 505, 691, 1943, 993, 1315, 1521, 1595, 1366, 990, 1381, 652, 1391, 1416, 1192, 1156, 1195, 1457, 1130, 757, 195, 842, 708, 1225]"
48.0,89.86,"[1132, 1243, 1628, 1222, 1274, 1074, 1397, 646, 820, 1247, 1139, 1305, 1326, 1052, 1320, 1537, 1286, 1225, 842, 325, 691, 1403, 1207, 670, 1417, 1210, 2244, 1956, 1337, 1826, 2259, 2303, 1541, 1391, 862, 1381, 1596, 652, 205, 1843, 505, 1192, 1356, 1195, 1315, 1457, 195, 1180]"
52.0,98.5,"[1132, 1837, 1320, 1247, 1188, 1243, 1521, 1397, 1326, 2039, 1279, 1282, 1798, 1052, 1305, 514, 325, 993, 1372, 990, 1366, 691, 1537, 1143, 2245, 1130, 1705, 195, 1541, 1596, 1482, 1403, 842, 1391, 1416, 1207, 757, 1281, 940, 1291, 1337, 505, 708, 1295, 1225, 1156, 652, 401, 1381, 1315, 1192, 1843]"
30.0,59.54,"[1132, 804, 1628, 2074, 1247, 1393, 1509, 1626, 1456, 1403, 1590, 1629, 825, 2148, 1285, 66, 540, 1305, 691, 1482, 1381, 1416, 1391, 1315, 670, 1521, 1541, 1705, 1843, 1207]"
46.0,86.14,"[1132, 1456, 804, 1628, 825, 1509, 1393, 1718, 1247, 2074, 1629, 1403, 2245, 524, 1626, 1020, 1537, 1366, 1143, 1443, 940, 1195, 1381, 1457, 1843, 1391, 505, 2259, 2196, 862, 1356, 205, 1305, 195, 1416, 296, 670, 1315, 1180, 325, 652, 1207, 1596, 1156, 2068, 1337]"
44.0,83.84,"[1132, 2625, 939, 1213, 1628, 646, 1366, 1243, 1247, 1397, 335, 863, 1274, 1391, 715, 1590, 1482, 1521, 674, 1192, 1537, 1291, 401, 862, 1907, 1812, 1705, 940, 1541, 1337, 1381, 205, 1416, 670, 2369, 1207, 652, 1306, 1315, 1403, 1195, 1889, 1457, 1596]"
43.0,83.1,"[1132, 2311, 939, 1140, 1628, 646, 1366, 1397, 1247, 1243, 371, 1274, 867, 836, 1482, 1391, 1074, 775, 715, 1537, 1614, 1356, 1403, 1020, 1207, 778, 2411, 670, 1626, 1521, 1443, 1291, 1381, 1305, 1541, 1315, 691, 1337, 1065, 652, 1143, 1156, 1416]"
32.0,63.88,"[1132, 783, 1104, 1140, 2194, 1397, 773, 1628, 1320, 371, 939, 1366, 867, 836, 1274, 2148, 1165, 1482, 1243, 1381, 1403, 670, 1291, 325, 1207, 1537, 1315, 1247, 1521, 1156, 1416, 1391]"
33.0,68.78,"[1898, 1320, 1243, 1628, 1509, 1396, 939, 343, 1381, 1337, 1340, 1168, 1397, 1246, 990, 1305, 1521, 1596, 1514, 2645, 1351, 1391, 1247, 1403, 1573, 1537, 1333, 1315, 1156, 1416, 1482, 1366, 1143]"
34.0,68.86,"[1898, 1134, 2464, 1243, 1628, 1140, 1246, 2645, 1104, 825, 1416, 1925, 1274, 1120, 406, 1391, 1207, 1337, 1340, 1397, 652, 1291, 1537, 1247, 1626, 1315, 1156, 1381, 1482, 715, 1305, 1514, 1168, 1143]"
38.0,78.56,"[1132, 371, 1590, 2087, 1273, 1377, 1291, 1369, 1274, 1412, 1462, 1320, 1482, 1531, 1366, 1628, 444, 1545, 1305, 1143, 1537, 1514, 1971, 1207, 1156, 1416, 1168, 325, 715, 1315, 1456, 1337, 1339, 1340, 1351, 1381, 1626, 1397]"
37.0,77.94,"[1132, 1377, 1495, 1590, 1337, 1340, 603, 1143, 1381, 1482, 346, 1390, 325, 1537, 1156, 1416, 1514, 1403, 1320, 1545, 1168, 1391, 1305, 1315, 1456, 1626, 1462, 1339, 444, 1602, 1351, 715, 1628, 1239, 1243, 1247, 1397]"
35.0,74.84,"[1251, 1262, 1320, 1273, 1480, 1482, 1462, 1377, 1397, 1207, 1274, 1339, 325, 1537, 1156, 1403, 1337, 1415, 1416, 1369, 1072, 1545, 1381, 1291, 2087, 1168, 1305, 1315, 1456, 1590, 444, 1243, 1514, 1247, 1628]"
39.0,81.56,"[1251, 1262, 300, 1273, 1412, 325, 1480, 1143, 1156, 1377, 599, 1514, 1459, 488, 1337, 1416, 1320, 1351, 1391, 1397, 1168, 1369, 1315, 715, 1305, 1239, 1626, 1537, 1590, 1545, 1247, 1291, 1456, 1462, 1381, 1207, 1339, 1602, 1628]"
36.0,75.8,"[1251, 1292, 1406, 146, 2139, 1171, 1246, 1337, 1628, 1377, 1537, 1248, 1391, 831, 1156, 1545, 1291, 1168, 1243, 1143, 1305, 1315, 992, 1274, 1320, 1456, 1462, 1207, 1339, 1403, 1626, 1247, 1340, 1602, 1239, 1514]"
