n_nodes,influence,time,nodes
63.0,1579.36,7,"[3830, 2084, 2359, 538, 3417, 2653, 2354, 2319, 1126, 1054, 2244, 395, 2363, 1076, 1926, 1006, 107, 2216, 1940, 2594, 2428, 1059, 2559, 2020, 2287, 2172, 2072, 3906, 1684, 2946, 3387, 2822, 1712, 3070, 2629, 1520, 3019, 503, 1717, 1833, 1820, 2913, 1912, 3948, 3804, 2247, 2464, 2526, 2589, 1483, 2338, 2288, 1689, 2706, 2461, 271, 982, 1955, 3324, 1282, 2600, 1864, 1369]"
22.0,586.34,6,"[1280, 1912, 2374, 1772, 3800, 2512, 2290, 513, 2567, 3072, 1282, 2985, 1669, 2218, 3511, 1643, 2602, 1993, 566, 1330, 2966, 1908]"
8.0,93.92,7,"[2833, 6, 3470, 2489, 2579, 666, 1039, 941]"
57.0,1567.26,7,"[1280, 1912, 1772, 2374, 460, 1752, 1277, 2469, 1076, 32, 1737, 2985, 2464, 1983, 2602, 1643, 1993, 3629, 917, 2588, 2354, 1684, 1516, 3636, 437, 698, 1082, 1329, 266, 1683, 1447, 2491, 1416, 1845, 0, 686, 56, 2266, 40, 1101, 2849, 2171, 1799, 2302, 1680, 2324, 1809, 2326, 2943, 1359, 2500, 2742, 483, 2226, 2059, 2072, 957]"
22.0,546.14,7,"[2777, 3252, 2201, 2004, 3907, 402, 1770, 960, 202, 3758, 1662, 1820, 2630, 1083, 1563, 2464, 1993, 2602, 3397, 1737, 2354, 2590]"
16.0,462.06,6,"[1280, 1912, 1772, 2118, 3172, 2210, 2081, 3021, 2588, 1659, 3851, 460, 2468, 2240, 1507, 3623]"
76.0,1849.7,7,"[1280, 1912, 2374, 1772, 3800, 2512, 2290, 513, 2567, 3072, 2985, 1282, 2218, 1669, 2261, 1323, 107, 2267, 1604, 2028, 2395, 2038, 2686, 1130, 1059, 1984, 1389, 1718, 3387, 1712, 2999, 185, 3258, 2110, 1090, 1684, 2755, 1735, 3293, 1610, 1356, 971, 3796, 3788, 1745, 3794, 2959, 742, 3544, 3162, 1006, 2864, 2554, 1746, 1549, 2763, 1816, 3152, 2542, 2055, 1736, 1396, 3352, 412, 2364, 3206, 1613, 1315, 1864, 942, 3076, 3115, 1576, 2198, 2611, 3437]"
43.0,1395.2,7,"[1280, 1912, 3087, 3243, 1772, 1752, 2417, 2447, 2451, 1714, 2040, 3286, 1669, 107, 2216, 1940, 2594, 1059, 2559, 2020, 1895, 2428, 3906, 3072, 2946, 1741, 2347, 1006, 3387, 3293, 1712, 2999, 185, 3258, 188, 2110, 1090, 1684, 2755, 1735, 1610, 203, 1356]"
8.0,305.46,4,"[946, 1912, 699, 2374, 954, 979, 920, 1516]"
8.0,233.3,6,"[3495, 3149, 1812, 1842, 2590, 2661, 920, 1516]"
16.0,372.92,7,"[2347, 775, 2661, 1842, 2590, 1922, 1435, 3102, 1192, 170, 817, 1669, 1983, 3511, 3623, 3072]"
15.0,417.52,6,"[1509, 2543, 3499, 2374, 1752, 979, 941, 1926, 1993, 2602, 3397, 1737, 2354, 2590, 1516]"
44.0,1542.76,7,"[2347, 1985, 2661, 1842, 2590, 1947, 460, 3561, 1277, 2469, 1076, 1979, 2630, 1083, 1563, 107, 2464, 1940, 122, 1684, 2999, 2216, 2287, 2428, 2484, 2969, 2594, 1864, 2364, 3206, 2020, 1059, 1613, 654, 1315, 942, 3076, 3115, 1576, 3906, 2198, 2611, 3437, 2946]"
73.0,1796.76,7,"[1280, 1912, 3087, 3243, 1772, 1997, 2417, 2447, 2451, 1714, 2040, 3286, 2216, 1669, 107, 1940, 2594, 2559, 2020, 1895, 1059, 2428, 3906, 3072, 2946, 1741, 2347, 1006, 3387, 3293, 1712, 2999, 185, 3258, 188, 2110, 1684, 3948, 978, 3051, 2150, 2872, 2327, 203, 2833, 2521, 3104, 1923, 2864, 2554, 1604, 1746, 3895, 2763, 1816, 2290, 3152, 2542, 2055, 1736, 3352, 2364, 3206, 1613, 1315, 1864, 942, 3076, 3115, 1576, 2198, 2611, 3437]"
42.0,1393.08,7,"[1280, 1912, 2374, 1172, 1752, 666, 1435, 3102, 1192, 1714, 2040, 3286, 1669, 1895, 1940, 2216, 3387, 2559, 107, 318, 2594, 2999, 2428, 1059, 2020, 185, 3258, 188, 1741, 3906, 3293, 3354, 2110, 2347, 1090, 1684, 3072, 2946, 2755, 1735, 1610, 203]"
10.0,248.54,6,"[2347, 1985, 3298, 2750, 402, 3085, 1842, 868, 3091, 2590]"
15.0,470.68,4,"[1280, 1912, 3087, 3243, 1752, 1772, 2417, 2447, 2451, 1714, 1163, 460, 2354, 1516, 2590]"
10.0,383.74,4,"[1280, 1912, 2374, 1772, 3006, 2512, 1802, 1277, 2469, 2590]"
36.0,1382.2,7,"[1280, 1912, 1997, 3243, 1772, 3087, 2417, 2347, 1278, 40, 2040, 686, 1714, 2742, 3286, 2129, 107, 2447, 2559, 203, 3072, 2946, 2428, 2216, 1669, 2020, 1895, 1940, 2594, 1059, 1684, 1006, 3906, 3387, 1741, 3293]"
25.0,1216.9,7,"[1280, 1912, 2374, 2579, 2118, 2469, 1277, 978, 1752, 1076, 1343, 1820, 2337, 2659, 1684, 917, 2221, 3072, 3648, 2598, 107, 2578, 1516, 2742, 1396]"
23.0,1200.56,7,"[1280, 1912, 2701, 220, 2118, 1659, 2040, 1277, 3286, 1669, 2374, 1396, 2475, 824, 1752, 917, 2337, 3759, 2598, 107, 213, 2221, 1684]"
32.0,1349.12,7,"[3789, 1912, 3327, 3397, 2579, 2347, 3121, 1083, 1563, 1277, 2374, 917, 331, 191, 686, 2602, 1329, 180, 1516, 1741, 1059, 2118, 3906, 2585, 2578, 1684, 107, 40, 3648, 2819, 2598, 3072]"
27.0,1270.66,7,"[1280, 1912, 2701, 220, 1659, 3836, 2040, 1277, 1562, 1669, 1993, 978, 2742, 686, 180, 401, 1329, 2374, 3906, 1741, 1059, 3648, 40, 917, 107, 1516, 1684]"
26.0,1229.74,7,"[1622, 1912, 2701, 1752, 220, 1659, 2374, 1809, 872, 1465, 1563, 978, 1034, 686, 180, 2742, 1516, 401, 1329, 917, 3906, 1741, 613, 107, 1684, 1059]"
30.0,1308.1,7,"[1280, 1912, 3327, 1563, 40, 2484, 1277, 1838, 3851, 1343, 2475, 1993, 978, 1669, 2374, 686, 180, 401, 1329, 3906, 337, 917, 107, 1059, 1684, 2598, 1712, 2347, 1516, 3648]"
23.0,1236.58,5,"[1622, 1912, 2040, 1752, 1375, 2701, 1277, 1659, 1192, 2408, 500, 170, 1175, 2118, 2742, 3436, 1669, 2374, 2475, 2598, 107, 1684, 917]"
