n_nodes,influence,time,nodes
29.0,160.66,15,"[768, 165, 601, 937, 218, 961, 885, 395, 988, 922, 660, 667, 480, 982, 359, 898, 567, 507, 143, 215, 787, 767, 632, 161, 127, 321, 18, 249, 383]"
25.0,151.8,12,"[530, 613, 368, 484, 457, 787, 264, 239, 813, 562, 355, 396, 910, 97, 48, 478, 982, 36, 133, 879, 383, 632, 893, 249, 535]"
28.0,155.41,15,"[824, 156, 1001, 926, 218, 687, 617, 457, 380, 598, 371, 944, 254, 48, 671, 123, 215, 299, 893, 630, 161, 373, 78, 899, 511, 722, 912, 569]"
28.0,161.63,14,"[927, 221, 372, 926, 513, 95, 457, 218, 380, 598, 371, 944, 254, 671, 123, 215, 299, 893, 381, 161, 48, 373, 78, 899, 511, 722, 912, 569]"
26.0,152.34,12,"[258, 671, 501, 95, 979, 536, 752, 239, 207, 218, 815, 380, 667, 101, 346, 590, 94, 660, 902, 115, 399, 48, 601, 718, 1001, 383]"
23.0,151.64,12,"[752, 905, 440, 313, 690, 250, 744, 962, 680, 365, 924, 478, 303, 234, 254, 101, 637, 441, 110, 319, 251, 692, 579]"
20.0,151.36,13,"[768, 285, 926, 910, 95, 792, 905, 592, 660, 40, 478, 590, 576, 218, 752, 126, 692, 216, 313, 990]"
20.0,150.95,14,"[768, 926, 95, 242, 305, 934, 694, 575, 218, 802, 752, 990, 126, 282, 216, 576, 13, 692, 313, 478]"
19.0,147.3,15,"[768, 926, 108, 990, 95, 593, 201, 692, 576, 660, 742, 218, 934, 808, 478, 13, 752, 216, 313]"
18.0,145.94,15,"[768, 926, 95, 685, 901, 579, 576, 450, 218, 40, 660, 934, 13, 752, 501, 216, 313, 990]"
18.0,146.89,14,"[768, 926, 95, 685, 579, 218, 901, 576, 450, 934, 40, 862, 13, 752, 501, 216, 313, 990]"
