n_nodes,influence,communities,time,nodes
35.0,459.81,6,14,"[622, 819, 857, 1639, 1041, 841, 234, 1389, 312, 620, 1090, 1367, 155, 1841, 816, 1169, 420, 457, 344, 1849, 1215, 1291, 656, 1133, 998, 1063, 327, 1021, 1302, 1135, 667, 880, 1777, 1957, 295]"
30.0,439.37,6,14,"[622, 1900, 1639, 102, 27, 243, 1855, 1169, 1367, 1176, 910, 1291, 656, 1757, 1389, 1133, 998, 327, 620, 1021, 457, 1302, 1135, 1198, 750, 1777, 1957, 295, 299, 943]"
37.0,482.68,6,13,"[622, 819, 857, 1041, 312, 841, 1389, 1090, 620, 1198, 1176, 155, 1367, 1421, 1169, 420, 344, 1841, 1849, 457, 1777, 1639, 1215, 1291, 656, 1133, 1063, 998, 327, 1021, 1302, 1135, 750, 1957, 1721, 299, 943]"
36.0,472.8,6,14,"[622, 1608, 358, 1644, 1041, 841, 620, 1389, 1616, 585, 1198, 312, 1090, 750, 1777, 1367, 1176, 155, 1957, 344, 295, 299, 457, 943, 420, 1291, 1849, 1021, 998, 1215, 1169, 1421, 969, 1063, 327, 1302]"
16.0,302.8,7,14,"[622, 1608, 1092, 801, 142, 908, 1710, 1283, 1449, 457, 1374, 854, 1367, 1176, 2015, 1849]"
37.0,466.73,7,14,"[622, 1285, 1300, 797, 2007, 722, 620, 1198, 1732, 420, 1041, 1169, 1367, 1639, 1090, 656, 1841, 457, 750, 344, 155, 1957, 1721, 299, 1849, 1133, 1215, 1021, 998, 943, 1135, 1421, 1291, 1777, 1063, 327, 1302]"
4.0,111.29,4,12,"[622, 1608, 879, 1849]"
34.0,459.4,6,13,"[622, 1608, 1300, 797, 27, 1705, 843, 117, 1028, 841, 457, 1389, 1741, 1367, 1176, 854, 1090, 1582, 1841, 1198, 563, 1169, 1849, 487, 968, 1302, 1133, 367, 1021, 667, 1957, 1135, 998, 1063]"
5.0,169.04,3,13,"[622, 339, 931, 1639, 457]"
26.0,425.57,7,14,"[622, 1554, 1639, 997, 1814, 843, 117, 1389, 841, 1028, 1367, 1090, 1176, 1841, 1777, 1169, 2015, 1608, 457, 854, 1849, 1198, 563, 487, 1063, 1690]"
11.0,273.71,5,14,"[622, 1300, 1849, 1644, 832, 1789, 1842, 1327, 457, 1389, 142]"
