n_nodes,influence,nodes
6.0,11.68,"[1050, 1992, 2240, 422, 123, 1723]"
17.0,36.48,"[543, 2099, 1871, 392, 1781, 1687, 468, 2169, 353, 2116, 1045, 309, 1936, 849, 1716, 2339, 1908]"
50.0,99.78,"[543, 551, 2099, 2103, 915, 1208, 827, 711, 2169, 2228, 2079, 638, 2679, 265, 116, 1997, 2108, 1966, 2049, 2480, 1912, 1999, 1064, 1922, 1923, 387, 1931, 348, 1746, 1865, 652, 2060, 2148, 1262, 2602, 1937, 1980, 786, 393, 2141, 2327, 1117, 2229, 2210, 372, 967, 1959, 1916, 433, 1754]"
15.0,33.14,"[349, 2174, 251, 575, 2085, 1193, 1822, 2053, 633, 1996, 2589, 2109, 933, 1969, 315]"
19.0,43.26,"[1876, 2016, 2055, 1808, 957, 1781, 1033, 353, 2169, 392, 2103, 947, 1816, 384, 2140, 1920, 1965, 1960, 2115]"
24.0,52.1,"[1975, 1748, 251, 575, 903, 1917, 2085, 1822, 1193, 2147, 633, 1781, 373, 2347, 1864, 2786, 2053, 1902, 1954, 1757, 1920, 1965, 1960, 1949]"
59.0,118.7,"[1876, 2016, 2055, 1808, 957, 2298, 2215, 2734, 1794, 1075, 1262, 1880, 619, 1969, 717, 1686, 653, 1791, 1751, 1922, 1966, 1923, 1912, 1999, 2480, 1064, 387, 1931, 652, 2060, 348, 1865, 1937, 2602, 2148, 916, 1980, 1045, 1941, 1947, 2205, 1827, 979, 1955, 2212, 1746, 2008, 2674, 1224, 557, 1069, 1122, 823, 837, 1861, 1229, 1111, 1754, 1775]"
10.0,24.16,"[1876, 2016, 2055, 1808, 957, 1781, 2242, 982, 2183, 1860]"
65.0,129.18,"[543, 2099, 3008, 1871, 1781, 1687, 2103, 2169, 392, 2228, 638, 353, 2679, 916, 559, 1966, 348, 2480, 1912, 1064, 1999, 899, 398, 1921, 1252, 1980, 387, 1746, 2602, 1045, 2214, 2212, 1089, 1937, 1947, 979, 1224, 652, 1827, 2008, 1955, 116, 837, 557, 1122, 1861, 2049, 2205, 823, 1997, 1069, 1941, 1922, 2148, 1229, 2060, 1111, 1902, 1954, 1757, 2051, 1298, 1907, 2132, 1815]"
42.0,86.66,"[1876, 1844, 2055, 1808, 957, 1689, 786, 2760, 2103, 2734, 2215, 1262, 2228, 2356, 638, 1931, 2679, 1865, 728, 938, 2480, 1912, 1064, 1999, 1727, 398, 2973, 1792, 1835, 1846, 1746, 2602, 982, 1923, 792, 730, 1780, 1910, 858, 598, 2114, 1827]"
18.0,39.62,"[1975, 1224, 386, 845, 2085, 464, 2215, 2734, 1794, 2156, 1923, 959, 366, 2135, 795, 2014, 1884, 1959]"
44.0,88.6,"[1876, 126, 1844, 1935, 2055, 957, 1922, 1808, 1880, 1707, 619, 1969, 708, 1686, 1864, 947, 1816, 384, 2140, 1178, 2132, 2215, 2051, 1827, 1815, 1907, 557, 1122, 387, 1861, 2049, 2205, 823, 1997, 1069, 1941, 2148, 1229, 2937, 1111, 1902, 1954, 1476, 1298]"
57.0,111.76,"[1876, 2016, 2844, 198, 2670, 1733, 1853, 756, 2166, 1923, 959, 2397, 1921, 1912, 387, 1907, 1999, 1815, 2051, 1931, 1966, 652, 2480, 2060, 1064, 1252, 1746, 1865, 398, 2356, 1298, 1045, 1941, 1980, 2602, 979, 1947, 116, 2008, 2205, 1954, 1827, 2212, 1122, 1955, 2214, 557, 1069, 823, 837, 689, 1997, 1229, 18, 1902, 1111, 1757]"
47.0,95.62,"[1200, 546, 2164, 872, 2298, 2085, 2215, 2734, 1794, 1075, 1262, 273, 2243, 753, 1997, 2145, 446, 2078, 2270, 1913, 1906, 614, 1725, 2115, 1160, 1995, 2301, 2102, 1873, 1924, 2550, 2165, 1908, 1911, 2547, 1135, 2094, 1237, 2105, 2653, 1787, 1939, 1844, 860, 1831, 2054, 1067]"
40.0,83.52,"[675, 2016, 2055, 676, 1871, 1644, 2215, 991, 2183, 1751, 1876, 959, 1921, 1966, 1922, 1912, 1064, 210, 1999, 909, 732, 348, 1980, 1089, 916, 1937, 979, 2602, 1224, 652, 2008, 1746, 1947, 1955, 116, 837, 2051, 1907, 2132, 1815]"
41.0,85.24,"[1876, 2055, 2242, 2016, 957, 1808, 2215, 991, 2494, 1794, 1075, 1262, 1745, 559, 1746, 348, 1827, 899, 1921, 2263, 938, 1727, 1636, 2363, 1835, 1846, 792, 730, 2550, 2115, 2547, 2165, 1911, 1135, 1908, 2094, 1237, 1924, 2105, 2507, 1787]"
13.0,30.02,"[1761, 546, 676, 1871, 1876, 2745, 1733, 1853, 413, 1830, 2630, 1810, 1973]"
51.0,101.36,"[675, 2016, 2055, 676, 1871, 3013, 2215, 991, 2183, 1751, 1922, 1876, 210, 909, 959, 1912, 732, 348, 1921, 1089, 1966, 51, 1937, 1999, 2132, 1902, 2214, 1064, 1252, 557, 2480, 979, 1980, 2008, 2356, 1865, 116, 1229, 2853, 1757, 1224, 1907, 2051, 1746, 652, 1122, 1815, 1947, 1955, 2602, 837]"
16.0,36.24,"[2047, 582, 1877, 422, 957, 2183, 1781, 2242, 1412, 2166, 2145, 1853, 1907, 446, 1911, 1746]"
46.0,92.6,"[2047, 582, 1877, 422, 957, 2183, 1781, 2242, 198, 2734, 1913, 1816, 1262, 1969, 1075, 1906, 2049, 729, 2601, 2228, 2747, 1853, 2976, 1902, 823, 1923, 387, 2051, 1931, 652, 2060, 1298, 1045, 1907, 1941, 398, 1947, 2205, 1954, 1999, 1827, 2212, 2214, 1064, 2602, 557]"
55.0,110.22,"[1761, 2016, 2055, 676, 2609, 2242, 982, 637, 2734, 2085, 1913, 1781, 959, 1828, 463, 1725, 2710, 1880, 1990, 2037, 2078, 387, 2051, 2946, 1507, 1160, 1064, 1966, 1999, 1252, 1931, 1794, 2060, 2214, 979, 2480, 2008, 116, 557, 1980, 1298, 1467, 1865, 2356, 1941, 2205, 1954, 1122, 1827, 1746, 2212, 652, 1947, 1955, 2602]"
22.0,48.78,"[1876, 2844, 1844, 2735, 2215, 1781, 2333, 2016, 2145, 2242, 2183, 1853, 1345, 2780, 1907, 1911, 2140, 2132, 2679, 1816, 1906, 1999]"
45.0,91.38,"[675, 2735, 2055, 362, 1844, 2266, 2016, 1069, 557, 823, 1815, 1631, 1751, 1733, 2179, 2183, 1816, 2140, 2679, 561, 2214, 1921, 991, 27, 1922, 1339, 2132, 1853, 652, 1947, 2270, 1923, 1955, 1915, 2380, 2060, 1252, 1966, 2212, 2602, 2852, 1746, 2008, 1045, 116]"
26.0,58.94,"[2033, 2016, 2055, 1844, 1430, 1884, 2235, 2735, 2140, 1935, 1070, 1817, 2085, 2215, 1912, 1746, 1815, 2602, 1853, 387, 1931, 2955, 1873, 1921, 2132, 2679]"
20.0,45.9,"[2033, 586, 2100, 1844, 2055, 1817, 2235, 1884, 1751, 982, 2127, 1746, 1853, 1850, 2266, 1805, 1903, 2008, 2215, 1064]"
24.0,52.1,"[2033, 2016, 2055, 1844, 586, 1817, 2235, 1884, 1751, 1303, 823, 1815, 2008, 210, 1746, 1828, 1816, 2539, 2085, 2051, 1912, 1224, 2883, 2602]"
27.0,60.22,"[1500, 823, 2016, 2708, 2055, 1844, 1884, 520, 586, 1751, 2235, 880, 2679, 2166, 1685, 1853, 1815, 1921, 2000, 2215, 1935, 1830, 1999, 210, 1922, 2085, 2132]"
38.0,81.74,"[1803, 2448, 2016, 1817, 2140, 586, 2374, 2055, 1844, 81, 1850, 959, 1958, 2235, 1072, 1816, 1947, 1835, 1016, 2215, 1828, 1921, 1935, 1998, 2735, 1912, 2060, 2852, 2132, 1999, 2167, 1966, 1278, 1045, 116, 1746, 1922, 2085]"
25.0,56.68,"[2033, 2153, 2140, 1844, 1947, 1708, 1751, 1817, 586, 1853, 880, 2000, 1685, 2215, 1935, 1830, 2166, 17, 2132, 2235, 2016, 1921, 2085, 210, 2930]"
35.0,78.36,"[2033, 2153, 1879, 2042, 1947, 2235, 2000, 474, 1850, 2266, 1815, 2955, 532, 1897, 2060, 1966, 1777, 1751, 2453, 1912, 1764, 2374, 1497, 2089, 1922, 2085, 1816, 1746, 2215, 1984, 1921, 2016, 2132, 2055, 2602]"
37.0,81.5,"[2033, 2153, 2236, 2042, 1947, 1873, 2235, 1072, 1850, 1892, 2374, 1777, 1897, 2212, 1935, 1751, 2095, 1816, 1805, 1069, 1764, 1593, 1912, 2679, 1045, 2008, 116, 1998, 1921, 2852, 467, 2602, 1922, 2215, 2132, 2085, 2055]"
36.0,79.46,"[2033, 2153, 2236, 2042, 1947, 2911, 2000, 1817, 1850, 2266, 1815, 2183, 532, 1921, 1777, 1746, 1816, 2453, 1966, 360, 2016, 2089, 1828, 2085, 2215, 438, 1935, 467, 23, 1998, 2055, 2132, 1922, 2602, 1764, 2060]"
30.0,74.78,"[2033, 2116, 513, 2096, 2236, 1815, 2086, 532, 2128, 2215, 1777, 1887, 2233, 2025, 1746, 2008, 2153, 2000, 2016, 1921, 1922, 2183, 1930, 1943, 1816, 1947, 2085, 1850, 2127, 1873]"
28.0,73.24,"[2033, 2174, 2153, 2086, 1700, 2119, 2008, 1873, 1878, 1746, 2016, 2236, 2215, 2116, 513, 1745, 1922, 2055, 1943, 1816, 1950, 1828, 1980, 1831, 1833, 1850, 2127, 2128]"
