n_nodes,influence,time,nodes
30.0,237.2,7,"[513, 1, 950, 971, 516, 649, 1292, 781, 1226, 460, 973, 718, 1360, 98, 1277, 736, 757, 925, 497, 304, 229, 567, 1126, 3, 471, 1102, 84, 1324, 448, 844]"
48.0,306.82,6,"[513, 1, 891, 516, 649, 1292, 666, 951, 549, 1215, 989, 253, 37, 293, 38, 298, 176, 564, 181, 438, 439, 571, 60, 446, 327, 713, 1226, 460, 973, 718, 1360, 736, 98, 502, 963, 421, 1221, 229, 1035, 1080, 937, 266, 492, 1066, 142, 468, 538, 543]"
20.0,179.48,6,"[513, 1, 891, 1194, 649, 548, 1036, 781, 1054, 159, 190, 547, 510, 549, 578, 676, 366, 1292, 490, 463]"
19.0,179.42,6,"[513, 1, 891, 516, 1314, 649, 653, 1295, 399, 1036, 1292, 170, 614, 490, 463, 767, 423, 193, 492]"
10.0,113.8,4,"[513, 1, 891, 516, 1156, 921, 203, 524, 1244, 967]"
12.0,128.14,7,"[513, 951, 5, 700, 348, 1292, 781, 1054, 862, 1314, 676, 1036]"
13.0,140.44,6,"[513, 1, 891, 516, 1314, 781, 456, 1054, 159, 1036, 427, 910, 1292]"
11.0,117.9,6,"[513, 1, 786, 1299, 1279, 351, 877, 104, 175, 1327, 882]"
20.0,174.3,7,"[513, 1, 891, 516, 1314, 649, 781, 1054, 159, 1036, 1292, 427, 1316, 850, 946, 178, 814, 179, 1207, 184]"
39.0,280.54,7,"[513, 1, 950, 971, 516, 649, 1292, 781, 1226, 460, 973, 718, 1360, 98, 1277, 736, 757, 925, 573, 497, 510, 304, 567, 13, 125, 767, 40, 229, 84, 463, 1102, 1126, 578, 614, 844, 3, 471, 490, 448]"
28.0,229.22,7,"[513, 931, 5, 72, 939, 780, 824, 186, 350, 1183, 229, 1085, 670, 486, 1146, 1160, 691, 241, 755, 507, 893, 973, 1277, 1360, 598, 466, 1239, 20]"
17.0,160.9,7,"[513, 1, 891, 1314, 1227, 516, 159, 649, 1292, 781, 87, 13, 547, 510, 578, 366, 676]"
8.0,94.32,6,"[513, 215, 891, 516, 1314, 971, 781, 1295]"
21.0,199.98,6,"[1345, 951, 5, 700, 166, 1144, 480, 997, 1215, 681, 253, 427, 1018, 520, 890, 910, 1146, 507, 893, 513, 229]"
44.0,289.48,7,"[3, 128, 844, 1279, 947, 413, 275, 281, 667, 690, 438, 360, 326, 393, 817, 946, 178, 1332, 179, 1207, 184, 1360, 1343, 1221, 973, 543, 1148, 1131, 1250, 468, 910, 736, 1101, 492, 1080, 297, 963, 98, 37, 1292, 720, 538, 1314, 142]"
54.0,330.1,7,"[513, 1, 891, 1227, 516, 13, 649, 1292, 159, 1323, 1314, 781, 298, 825, 954, 372, 701, 190, 1089, 523, 582, 717, 462, 549, 1103, 208, 1105, 723, 1357, 217, 602, 987, 88, 910, 479, 1080, 229, 1035, 374, 266, 468, 543, 937, 353, 538, 142, 1006, 1066, 858, 252, 963, 421, 1221, 492]"
50.0,316.44,7,"[513, 1, 891, 1194, 971, 649, 22, 1360, 781, 598, 466, 1239, 20, 481, 1378, 998, 266, 1332, 179, 1207, 184, 1131, 1101, 1221, 557, 336, 1343, 845, 368, 142, 1018, 460, 375, 326, 308, 736, 973, 910, 864, 468, 98, 452, 543, 1250, 423, 492, 362, 118, 1151, 397]"
9.0,102.7,6,"[513, 1300, 891, 516, 1314, 971, 781, 1295, 252]"
16.0,161.82,5,"[513, 1, 891, 725, 1279, 421, 49, 104, 175, 51, 395, 1036, 236, 527, 633, 1101]"
60.0,343.04,7,"[513, 1, 891, 971, 1194, 649, 22, 159, 1360, 802, 420, 781, 292, 40, 425, 676, 37, 1314, 682, 176, 266, 1131, 297, 1332, 1101, 1292, 557, 336, 750, 368, 864, 1018, 183, 375, 568, 1209, 142, 313, 1211, 232, 492, 362, 1337, 1080, 538, 308, 963, 1221, 1343, 423, 460, 736, 973, 910, 468, 98, 543, 118, 1151, 397]"
38.0,272.12,6,"[325, 545, 700, 166, 1032, 480, 895, 951, 1215, 989, 850, 98, 513, 1277, 463, 757, 490, 65, 925, 497, 229, 567, 1126, 3, 471, 1102, 84, 1324, 448, 13, 844, 304, 547, 510, 549, 578, 366, 1360]"
18.0,167.04,6,"[513, 1, 786, 1299, 1279, 351, 1292, 1054, 159, 1026, 1036, 13, 371, 510, 578, 366, 266, 463]"
6.0,67.8,5,"[513, 855, 891, 649, 257, 1292]"
61.0,354.62,7,"[1295, 1107, 215, 166, 1292, 1366, 951, 480, 1215, 989, 850, 614, 513, 442, 463, 490, 767, 891, 1118, 1302, 917, 927, 1056, 1208, 163, 170, 814, 1199, 844, 1033, 304, 692, 436, 1077, 825, 953, 187, 1336, 1348, 965, 198, 586, 461, 1360, 1106, 978, 852, 1369, 1242, 347, 473, 1247, 353, 100, 105, 1001, 748, 627, 117, 373, 1147]"
37.0,267.18,7,"[513, 931, 5, 72, 939, 780, 824, 186, 350, 790, 229, 1085, 670, 486, 757, 925, 497, 304, 567, 1126, 3, 973, 1277, 471, 1360, 1102, 1324, 1017, 448, 547, 549, 844, 510, 13, 578, 490, 463]"
50.0,323.74,6,"[513, 1, 891, 516, 666, 649, 1292, 951, 1215, 989, 253, 549, 37, 293, 38, 578, 366, 676, 1207, 184, 1221, 1343, 736, 910, 468, 98, 543, 1250, 460, 973, 118, 1360, 1151, 397, 864, 452, 326, 1101, 423, 336, 1131, 750, 368, 557, 620, 1018, 492, 375, 142, 308]"
15.0,145.5,7,"[769, 20, 786, 1299, 473, 421, 877, 104, 175, 1327, 882, 510, 578, 366, 676]"
26.0,225.5,6,"[1345, 951, 5, 700, 166, 1144, 480, 997, 1215, 681, 253, 427, 1018, 520, 890, 910, 1146, 189, 893, 513, 229, 1102, 84, 1324, 448, 844]"
10.0,90.3,7,"[769, 20, 786, 1299, 473, 260, 877, 663, 792, 1339]"
36.0,263.74,7,"[513, 1, 950, 971, 516, 649, 1292, 781, 1226, 460, 973, 718, 1360, 98, 1277, 736, 757, 925, 573, 497, 510, 304, 567, 125, 13, 209, 40, 229, 84, 1102, 463, 1126, 614, 844, 3, 578]"
16.0,157.98,6,"[513, 1, 786, 725, 496, 421, 877, 104, 175, 51, 395, 1036, 236, 527, 633, 1101]"
32.0,244.22,7,"[513, 1, 891, 1227, 516, 13, 649, 1292, 159, 1323, 1314, 781, 298, 176, 564, 37, 181, 438, 767, 1118, 1053, 9, 1208, 84, 573, 34, 844, 1286, 229, 510, 410, 578]"
46.0,297.92,7,"[513, 1, 891, 1314, 516, 1227, 335, 649, 159, 1292, 463, 781, 713, 13, 510, 1226, 549, 460, 786, 973, 975, 547, 1360, 598, 490, 578, 676, 466, 1239, 20, 481, 400, 998, 266, 938, 978, 1131, 1101, 557, 326, 142, 336, 864, 750, 368, 452]"
26.0,217.2,7,"[1295, 1107, 215, 166, 1292, 997, 951, 681, 1215, 253, 480, 427, 1018, 520, 890, 513, 910, 1146, 189, 893, 229, 1102, 839, 1324, 448, 844]"
9.0,109.4,5,"[513, 1, 1150, 891, 665, 578, 366, 266, 463]"
48.0,301.18,7,"[513, 1300, 891, 971, 516, 1292, 1314, 781, 252, 1054, 159, 676, 37, 1180, 802, 420, 292, 176, 40, 425, 682, 297, 1332, 183, 568, 1209, 313, 1211, 1337, 460, 718, 1360, 973, 266, 1080, 538, 963, 492, 263, 736, 910, 468, 98, 543, 421, 937, 142, 1066]"
6.0,55.08,6,"[1345, 891, 760, 257, 1292, 513]"
18.0,164.22,7,"[769, 20, 786, 1299, 1279, 421, 877, 1054, 159, 1026, 1036, 13, 371, 510, 1327, 366, 266, 463]"
21.0,178.1,7,"[513, 1, 950, 971, 516, 649, 1292, 781, 1226, 460, 973, 718, 1360, 98, 1277, 736, 757, 220, 573, 3, 844]"
38.0,268.88,7,"[513, 1, 891, 173, 971, 649, 22, 781, 1360, 598, 466, 1239, 20, 98, 1277, 463, 757, 490, 65, 925, 497, 229, 567, 1126, 3, 471, 1102, 84, 1324, 448, 13, 844, 304, 547, 510, 549, 578, 366]"
