n_nodes,influence,time,nodes
44.0,305.52,7,"[1601, 1951, 672, 23, 1689, 1818, 1563, 1953, 970, 284, 1950, 1422, 562, 994, 1333, 707, 87, 1495, 558, 1571, 1850, 314, 1212, 1852, 1406, 574, 1234, 325, 1411, 465, 1490, 1627, 1245, 1118, 1889, 1894, 632, 1517, 1265, 1780, 1526, 248, 377, 1276]"
8.0,89.63,3,"[1346, 528, 1415, 657, 1514, 1551, 374, 1784]"
5.0,58.27,3,"[1494, 1036, 831, 374, 1200]"
36.0,280.24,6,"[3, 1799, 1548, 782, 970, 1427, 135, 11, 655, 1568, 294, 1572, 564, 1405, 223, 1202, 494, 235, 1421, 445, 1983, 1841, 329, 1724, 1100, 2003, 1877, 471, 1113, 1370, 1414, 1762, 136, 627, 1447, 1480]"
8.0,78.96,4,"[1311, 1272, 179, 1571, 527, 1542, 1726, 11]"
14.0,127.35,6,"[1675, 579, 1160, 907, 1036, 665, 584, 1949, 692, 146, 465, 1447, 680, 437]"
10.0,99.52,5,"[1311, 1272, 179, 1571, 527, 1542, 1726, 11, 1043, 608]"
34.0,277.8,6,"[1529, 556, 1046, 1240, 73, 1469, 1115, 312, 524, 655, 1424, 147, 284, 1990, 1058, 422, 1704, 1139, 1324, 1045, 1309, 1149, 235, 598, 859, 596, 471, 1113, 1370, 2016, 1762, 1507, 744, 627]"
15.0,135.94,5,"[1601, 1473, 1694, 1308, 520, 747, 564, 676, 720, 979, 1950, 1058, 605, 1704, 743]"
37.0,280.52,6,"[1675, 579, 353, 1071, 133, 1043, 429, 516, 1164, 1595, 1312, 489, 1421, 1414, 1785, 477, 494, 73, 351, 445, 1983, 223, 401, 1465, 509, 329, 471, 1100, 1370, 1877, 1258, 2016, 1762, 1507, 377, 627, 1276]"
15.0,130.69,7,"[987, 1046, 1902, 50, 1265, 1293, 187, 147, 1792, 284, 1950, 605, 338, 411, 1100]"
35.0,271.39,7,"[1303, 1902, 1075, 50, 1057, 524, 187, 147, 1792, 284, 1950, 605, 465, 338, 1717, 1144, 1447, 500, 467, 1196, 329, 952, 1100, 1128, 1005, 1072, 1480, 1593, 2003, 471, 1370, 1113, 1762, 744, 627]"
16.0,169.49,6,"[1260, 1832, 1269, 1240, 73, 1469, 1115, 312, 524, 655, 1424, 1728, 157, 329, 1100, 1983]"
15.0,143.16,4,"[1716, 532, 996, 1234, 528, 1166, 1411, 402, 1242, 1428, 277, 899, 1437, 411, 1100]"
15.0,134.5,6,"[1957, 1825, 402, 1717, 1468, 1472, 446, 203, 36, 1753, 6, 774, 1572, 431, 1100]"
38.0,298.98,6,"[1260, 1046, 1269, 556, 1115, 676, 911, 934, 146, 1641, 678, 149, 465, 1983, 627, 437, 1507, 73, 100, 1072, 445, 806, 1370, 744, 1762, 1414, 1254, 1258, 284, 1422, 1877, 1836, 585, 701, 2003, 377, 1276, 1100]"
38.0,295.19,7,"[1165, 1046, 1902, 50, 1468, 1187, 446, 1841, 36, 2007, 640, 1546, 1762, 1105, 1179, 465, 437, 1507, 445, 1983, 100, 726, 1370, 744, 1254, 1258, 934, 627, 284, 1229, 1877, 1836, 585, 701, 2003, 377, 1276, 1100]"
31.0,268.51,6,"[1260, 1046, 1649, 1148, 1091, 1038, 402, 1239, 827, 445, 1180, 356, 1050, 1688, 1437, 73, 1507, 732, 149, 1422, 477, 1641, 494, 699, 1128, 744, 1765, 1005, 2003, 471, 627]"
27.0,257.25,5,"[1165, 1046, 1240, 436, 1676, 1038, 402, 1239, 149, 445, 827, 1180, 494, 356, 1437, 1050, 1688, 1517, 732, 1422, 1641, 477, 699, 1128, 73, 744, 1765]"
26.0,248.15,6,"[1165, 1046, 1728, 1239, 1301, 1025, 1414, 832, 1324, 445, 367, 658, 874, 149, 867, 1270, 229, 73, 666, 564, 1765, 391, 1005, 1187, 544, 2003]"
30.0,264.42,7,"[1165, 204, 146, 1239, 1728, 90, 1025, 567, 714, 445, 1981, 1485, 758, 1902, 1270, 229, 1783, 564, 149, 391, 1005, 73, 1544, 1765, 934, 1229, 1874, 820, 130, 1335]"
28.0,246.31,7,"[1165, 1276, 146, 1239, 90, 1728, 567, 1025, 714, 445, 1981, 758, 1270, 1485, 229, 1902, 1783, 564, 391, 1005, 149, 1544, 934, 1229, 1874, 820, 73, 1765]"
22.0,226.26,7,"[1976, 1046, 1728, 587, 1239, 1131, 1301, 494, 1855, 223, 1187, 1824, 1215, 1424, 742, 73, 1591, 445, 832, 1025, 367, 1902]"
29.0,257.05,7,"[1165, 466, 1933, 1469, 985, 521, 1025, 297, 227, 1003, 367, 410, 477, 73, 1902, 1338, 391, 1005, 1544, 445, 149, 1485, 1765, 934, 503, 1874, 820, 130, 1335]"
26.0,238.74,7,"[1165, 1844, 1301, 561, 419, 1239, 589, 1180, 1646, 445, 758, 1437, 1370, 791, 1579, 1902, 477, 1032, 1072, 73, 1187, 544, 1765, 2003, 1507, 326]"
29.0,260.53,6,"[1976, 1933, 1301, 1239, 1728, 829, 1824, 445, 1473, 143, 742, 477, 1485, 1025, 391, 1005, 367, 1544, 934, 1860, 149, 1874, 820, 1033, 494, 1765, 73, 130, 1335]"
28.0,251.23,6,"[1165, 1894, 826, 822, 90, 1025, 793, 1236, 1647, 445, 792, 1149, 1424, 1210, 743, 1765, 477, 1641, 494, 934, 820, 1335, 1579, 1874, 73, 1728, 1902, 1032]"
25.0,236.35,7,"[1165, 204, 1411, 1487, 168, 723, 1813, 1247, 515, 445, 1105, 148, 1157, 1981, 1025, 606, 1765, 2003, 1187, 73, 1485, 1902, 113, 326, 832]"
25.0,242.59,6,"[1165, 147, 1324, 1072, 587, 1798, 1111, 1855, 445, 223, 1364, 1149, 1955, 905, 928, 832, 2003, 1681, 1252, 73, 1780, 1765, 1025, 544, 1716]"
24.0,235.91,7,"[1976, 1413, 364, 907, 299, 970, 1111, 1354, 714, 680, 1424, 1422, 1691, 805, 1025, 494, 73, 445, 832, 1902, 1765, 1253, 1641, 1666]"
22.0,229.96,6,"[1165, 1933, 1346, 616, 1111, 880, 1855, 610, 1481, 223, 366, 429, 342, 494, 1227, 419, 445, 1699, 1424, 149, 832, 1025]"
19.0,222.34,7,"[1165, 1933, 567, 1239, 423, 1149, 445, 1504, 679, 1227, 88, 223, 1025, 832, 1902, 149, 1424, 564, 1855]"
