n_nodes,influence,time,nodes
19.0,77.46,7,"[704, 771, 236, 586, 708, 855, 700, 706, 574, 528, 624, 721, 793, 683, 970, 859, 37, 234, 744]"
9.0,36.54,7,"[903, 771, 236, 681, 871, 809, 633, 429, 38]"
7.0,27.84,6,"[862, 7, 236, 907, 540, 782, 781]"
19.0,79.34,6,"[704, 840, 236, 681, 955, 855, 700, 706, 574, 528, 624, 721, 793, 683, 970, 859, 387, 234, 744]"
17.0,79.1,3,"[704, 706, 236, 191, 781, 782, 721, 311, 88, 149, 790, 517, 295, 840, 852, 437, 118]"
12.0,56.0,6,"[704, 840, 236, 681, 955, 367, 818, 456, 756, 113, 624, 858]"
15.0,68.24,5,"[704, 944, 236, 675, 692, 456, 367, 818, 298, 834, 624, 437, 793, 118, 774]"
7.0,44.42,3,"[704, 561, 236, 191, 781, 782, 721]"
22.0,84.38,5,"[704, 714, 257, 675, 782, 456, 367, 818, 298, 834, 756, 188, 624, 793, 678, 618, 970, 837, 709, 774, 732, 316]"
16.0,69.42,7,"[704, 15, 236, 586, 708, 855, 700, 706, 574, 528, 624, 721, 793, 683, 970, 859]"
17.0,76.0,4,"[105, 361, 137, 99, 708, 855, 700, 472, 826, 725, 684, 695, 257, 234, 37, 187, 744]"
7.0,43.94,4,"[704, 561, 236, 681, 955, 855, 781]"
20.0,83.72,5,"[704, 771, 236, 681, 118, 782, 367, 818, 298, 834, 756, 141, 624, 793, 678, 618, 970, 319, 744, 234]"
15.0,71.66,4,"[704, 771, 236, 681, 118, 811, 812, 674, 806, 537, 528, 624, 437, 793, 774]"
10.0,57.96,3,"[704, 928, 236, 681, 118, 782, 721, 831, 674, 768]"
24.0,93.44,4,"[704, 706, 236, 191, 781, 782, 721, 311, 88, 149, 790, 711, 141, 170, 231, 948, 574, 496, 855, 678, 539, 676, 738, 109]"
4.0,18.72,4,"[808, 66, 576, 643]"
4.0,31.6,2,"[704, 120, 714, 823]"
11.0,47.08,6,"[704, 42, 241, 626, 489, 537, 528, 988, 437, 793, 774]"
24.0,90.8,6,"[105, 361, 137, 99, 708, 855, 700, 191, 826, 456, 42, 756, 298, 834, 676, 706, 646, 117, 948, 678, 711, 539, 738, 109]"
20.0,81.42,6,"[704, 66, 685, 719, 781, 782, 721, 674, 88, 262, 756, 141, 624, 793, 678, 618, 970, 443, 744, 234]"
24.0,91.62,5,"[105, 361, 83, 99, 781, 855, 782, 721, 311, 88, 149, 790, 711, 141, 170, 231, 948, 574, 496, 678, 539, 676, 738, 109]"
8.0,38.06,6,"[700, 38, 237, 871, 681, 633, 429, 809]"
6.0,39.32,3,"[704, 706, 462, 191, 781, 782]"
13.0,68.68,3,"[704, 771, 236, 681, 545, 855, 700, 755, 757, 758, 154, 744, 234]"
5.0,32.68,4,"[700, 38, 237, 640, 681]"
3.0,18.16,3,"[169, 64, 810]"
9.0,45.06,6,"[704, 42, 241, 657, 489, 924, 810, 791, 100]"
9.0,53.0,4,"[704, 66, 685, 681, 698, 924, 810, 791, 100]"
9.0,48.54,5,"[704, 771, 224, 871, 922, 681, 633, 674, 806]"
18.0,73.82,6,"[704, 66, 685, 719, 468, 782, 721, 674, 88, 262, 756, 141, 624, 793, 678, 618, 970, 443]"
14.0,64.6,6,"[704, 66, 685, 719, 984, 721, 674, 88, 782, 872, 149, 492, 791, 784]"
23.0,79.58,7,"[155, 771, 38, 365, 871, 624, 367, 818, 456, 756, 113, 970, 784, 298, 706, 646, 117, 948, 678, 711, 947, 738, 109]"
6.0,36.2,4,"[700, 38, 153, 955, 681, 826]"
4.0,26.18,3,"[33, 120, 714, 823]"
12.0,59.78,5,"[704, 771, 236, 681, 871, 782, 430, 311, 88, 149, 790, 889]"
3.0,31.84,1,"[808, 672, 810]"
12.0,52.02,7,"[704, 771, 236, 871, 521, 681, 633, 48, 38, 744, 970, 234]"
7.0,31.42,5,"[808, 66, 576, 643, 676, 738, 376]"
17.0,75.7,5,"[704, 840, 236, 681, 955, 367, 818, 298, 756, 834, 456, 141, 29, 295, 677, 274, 752]"
7.0,45.06,2,"[704, 706, 236, 191, 781, 782, 408]"
13.0,66.82,4,"[704, 771, 236, 118, 855, 700, 681, 755, 757, 449, 643, 744, 234]"
10.0,55.48,5,"[704, 771, 236, 681, 871, 855, 700, 706, 891, 528]"
15.0,58.54,7,"[704, 840, 236, 955, 681, 809, 633, 429, 38, 970, 589, 91, 866, 247, 741]"
