n_nodes,influence,time,nodes
20.0,440.1,5,"[2311, 775, 169, 1273, 556, 1403, 1219, 729, 812, 1919, 915, 821, 1424, 832, 1031, 1467, 2242, 1152, 2313, 2201]"
59.0,727.96,7,"[1345, 2659, 2469, 1746, 2201, 1946, 1336, 1670, 1751, 751, 657, 1867, 2020, 1934, 494, 566, 555, 397, 1480, 687, 592, 169, 1403, 729, 878, 557, 1219, 1919, 783, 1648, 821, 2340, 856, 1587, 366, 556, 812, 775, 814, 832, 596, 212, 1334, 304, 761, 1467, 508, 726, 1740, 2313, 1378, 915, 2176, 1424, 1081, 1152, 1031, 1188, 1327]"
4.0,146.16,4,"[831, 1110, 1786, 169]"
6.0,144.78,5,"[1345, 2659, 1786, 169, 475, 566]"
11.0,326.76,4,"[831, 2238, 1442, 1786, 471, 169, 2308, 2313, 2201, 635, 1905]"
8.0,184.6,7,"[1345, 2659, 2469, 61, 751, 2226, 2201, 320]"
1.0,57.46,1,[1710]
16.0,385.3,7,"[1345, 2659, 1786, 169, 751, 2478, 1048, 246, 2201, 1811, 397, 743, 1327, 2313, 635, 1905]"
44.0,619.84,7,"[1027, 855, 1268, 1387, 687, 445, 1587, 1808, 1274, 1969, 152, 1048, 751, 1152, 1388, 2176, 2211, 775, 2313, 397, 1049, 1403, 576, 592, 1295, 2201, 2461, 927, 169, 566, 1219, 729, 546, 2340, 239, 1829, 1867, 752, 1463, 717, 2300, 2659, 488, 1900]"
26.0,556.72,6,"[831, 1829, 569, 1327, 1048, 940, 2313, 1786, 1274, 222, 2201, 751, 169, 1811, 248, 812, 1919, 915, 821, 397, 1424, 1587, 1575, 832, 555, 1031]"
15.0,415.6,6,"[831, 1829, 451, 1327, 1048, 940, 2313, 1786, 1274, 222, 2201, 751, 169, 1811, 248]"
15.0,363.12,7,"[1345, 2659, 1786, 1670, 169, 2313, 1048, 2478, 1274, 397, 751, 2201, 1811, 248, 1414]"
9.0,267.24,5,"[484, 2313, 2223, 169, 1274, 2201, 787, 1347, 1720]"
7.0,235.84,5,"[831, 378, 1786, 566, 169, 2313, 274]"
40.0,651.06,6,"[831, 2478, 569, 1786, 1327, 940, 1274, 1048, 222, 169, 2201, 751, 848, 248, 397, 566, 555, 2340, 633, 1188, 1081, 613, 1587, 1740, 2499, 508, 832, 1219, 1031, 2176, 2313, 812, 1467, 1424, 1919, 915, 821, 775, 1152, 1378]"
13.0,358.74,5,"[831, 2238, 1442, 1786, 471, 2589, 169, 2313, 486, 2201, 1652, 392, 1327]"
11.0,293.88,6,"[831, 346, 2223, 1274, 169, 962, 2201, 2087, 2669, 635, 1905]"
10.0,270.4,6,"[334, 378, 1786, 566, 274, 2313, 169, 1327, 635, 1905]"
16.0,424.5,6,"[831, 1829, 569, 1327, 1048, 940, 1274, 1786, 222, 2313, 248, 2201, 169, 397, 1076, 1811]"
26.0,508.1,7,"[1345, 2659, 1786, 2478, 169, 751, 246, 1048, 743, 2201, 635, 1905, 1811, 812, 2013, 397, 915, 1327, 821, 1424, 2313, 1587, 1575, 832, 555, 1031]"
46.0,657.26,7,"[1345, 2659, 1786, 751, 169, 2478, 1048, 246, 1811, 2201, 1651, 1867, 397, 657, 1934, 1587, 2313, 576, 494, 666, 2340, 566, 1462, 1829, 613, 775, 222, 1219, 556, 812, 1919, 915, 821, 1424, 2176, 1152, 832, 1031, 1467, 212, 1188, 1081, 1740, 726, 508, 1378]"
31.0,607.42,6,"[831, 1829, 569, 1150, 1048, 940, 2313, 1786, 1274, 222, 2201, 169, 751, 1811, 248, 812, 1919, 915, 397, 821, 1251, 2086, 1453, 566, 1587, 815, 1082, 2600, 2284, 1652, 2340]"
8.0,237.44,4,"[484, 2313, 2223, 1498, 751, 2020, 2201, 179]"
7.0,214.36,6,"[1345, 2659, 1786, 2478, 751, 169, 2313]"
37.0,616.92,6,"[1710, 1327, 940, 1274, 1048, 222, 606, 2201, 751, 848, 248, 397, 566, 555, 2340, 633, 1188, 1081, 613, 1587, 1740, 2499, 508, 832, 1219, 1031, 2176, 2313, 812, 1467, 1424, 1919, 915, 821, 775, 1152, 1378]"
31.0,579.28,7,"[1345, 2659, 1786, 569, 169, 566, 1150, 1048, 940, 2313, 1274, 222, 2201, 766, 1811, 248, 812, 1919, 915, 397, 821, 1251, 2086, 1453, 1587, 815, 1082, 2600, 2284, 1652, 2340]"
46.0,669.24,5,"[1027, 855, 1268, 385, 1808, 2152, 1048, 751, 1274, 1969, 1934, 576, 494, 397, 666, 2340, 1587, 1219, 1462, 1943, 613, 1867, 566, 222, 2176, 1152, 775, 2201, 1031, 2313, 1424, 2211, 1919, 915, 1188, 169, 556, 812, 821, 1081, 1467, 832, 212, 1740, 726, 1378]"
10.0,324.02,5,"[831, 1110, 2313, 1786, 486, 169, 2201, 1652, 392, 2462]"
22.0,514.7,6,"[831, 1829, 569, 1327, 1048, 940, 2313, 1786, 1274, 222, 2201, 751, 1811, 169, 248, 812, 1919, 915, 821, 397, 1424, 1329]"
13.0,339.2,7,"[831, 2478, 2659, 1549, 246, 2545, 743, 1048, 169, 2313, 2201, 397, 751]"
25.0,491.0,7,"[1636, 2659, 1852, 540, 1925, 2071, 320, 751, 169, 1811, 1205, 2201, 812, 1327, 1919, 2313, 222, 915, 821, 397, 1424, 2340, 566, 832, 1926]"
42.0,607.14,7,"[1345, 2659, 1786, 1670, 2080, 2313, 1751, 2020, 1336, 1754, 751, 2201, 514, 1731, 566, 262, 520, 1761, 139, 674, 1251, 2086, 1453, 1839, 2340, 1082, 2600, 2284, 821, 1652, 1587, 1477, 1646, 1407, 623, 1875, 1119, 596, 488, 2300, 546, 927]"
57.0,735.66,6,"[831, 2478, 569, 1786, 1327, 940, 1274, 222, 848, 1048, 248, 169, 751, 555, 2201, 633, 613, 566, 1388, 1049, 1739, 397, 1081, 2340, 592, 508, 1740, 1188, 1587, 1403, 832, 1219, 729, 556, 1919, 726, 878, 557, 783, 1467, 1648, 212, 2120, 1378, 812, 366, 814, 821, 1334, 1031, 304, 2313, 2176, 1424, 1152, 915, 775]"
