n_nodes,influence,communities,time,nodes,std
81.0,1331.6,7,13,"[500, 1880, 414, 3023, 1800, 1559, 2839, 1399, 3280, 946, 3058, 3456, 107, 3076, 3198, 517, 3302, 0, 2111, 376, 2951, 2313, 348, 373, 119, 1768, 3851, 781, 2007, 271, 3672, 1941, 363, 1912, 3426, 2199, 1684, 2328, 1048, 1296, 1888, 25, 1277, 484, 3101, 2754, 1086, 1699, 3363, 1376, 1827, 2339, 1377, 1621, 3495, 3437, 483, 2724, 3327, 553, 2793, 428, 637, 1730, 686, 1589, 3633, 239, 1714, 3506, 1718, 1235, 1204, 3002, 315, 2543, 698, 1471, 3263, 67, 3065]",82.50339386958575
47.0,1161.1,7,15,"[107, 2222, 1880, 2839, 1684, 414, 3280, 946, 1399, 3058, 376, 3198, 348, 2111, 1391, 3302, 517, 2007, 3672, 373, 3680, 119, 1086, 2754, 1888, 363, 2951, 3426, 1912, 1277, 484, 1621, 322, 2087, 0, 271, 2328, 3101, 553, 428, 686, 1730, 3437, 1714, 698, 1471, 483]",78.36734013605412
82.0,1346.3,7,15,"[500, 414, 1391, 1086, 1880, 2839, 3280, 107, 2754, 1888, 1399, 1277, 946, 376, 3058, 2111, 3198, 517, 3288, 484, 1621, 1768, 1376, 373, 119, 348, 122, 3426, 1377, 2951, 1912, 363, 1699, 3495, 3327, 3363, 1048, 781, 3101, 1589, 2384, 1730, 3002, 3437, 428, 2349, 483, 1714, 239, 1235, 3263, 2793, 3672, 2007, 1471, 637, 1584, 3796, 1941, 1718, 1827, 2543, 3851, 1559, 315, 2142, 3076, 3506, 67, 2339, 25, 1204, 2724, 2328, 3456, 0, 2313, 698, 271, 1684, 553, 686]",75.70792560888192
78.0,1319.1,7,15,"[500, 1880, 414, 3023, 1800, 1559, 2839, 3280, 1399, 946, 3058, 107, 3456, 3076, 3198, 517, 0, 376, 2111, 3302, 2951, 2313, 348, 373, 119, 1768, 3851, 781, 2007, 271, 3672, 1941, 1912, 363, 3426, 1684, 2199, 2328, 1048, 1296, 1888, 25, 1277, 484, 3101, 2754, 1086, 1699, 3363, 1376, 1827, 2339, 1377, 1621, 3437, 3495, 483, 2724, 3327, 553, 2793, 428, 637, 1730, 686, 1589, 3633, 239, 1714, 3506, 324, 1235, 1204, 3002, 315, 2543, 698, 1471]",40.444529914439606
4.0,365.0,6,15,"[2526, 1684, 107, 3742]",70.77859846026905
49.00000000000001,1203.5,7,14,"[3437, 119, 2104, 2188, 3280, 239, 414, 1813, 1880, 1399, 2047, 3456, 1800, 517, 3058, 3076, 1912, 1684, 3198, 107, 0, 2951, 2839, 946, 271, 376, 1559, 3302, 373, 2199, 3101, 553, 428, 348, 1768, 686, 1584, 828, 1589, 698, 315, 1471, 1730, 363, 2007, 1235, 3672, 3426, 3873]",60.45204711173973
3.0,364.8,4,14,"[107, 2703, 1684]",72.78083538954469
60.0,1250.6,7,16,"[500, 1880, 414, 3023, 1800, 3280, 2839, 1559, 946, 1399, 3058, 3456, 3076, 376, 107, 3302, 2951, 2313, 2111, 348, 0, 373, 3198, 119, 517, 3851, 781, 2007, 271, 3672, 1941, 363, 1768, 3426, 2199, 1912, 2328, 1048, 1684, 1296, 1888, 747, 1277, 484, 3101, 2754, 1086, 1699, 3363, 1376, 1827, 1377, 1621, 3495, 1730, 2339, 3437, 553, 686, 698]",67.39146830274585
2.0,215.3,3,13,"[2455, 107]",82.83000664010598
66.0,1277.0,7,14,"[500, 1800, 1880, 725, 3280, 3436, 3631, 2111, 1399, 2047, 414, 239, 3263, 637, 3058, 3198, 3796, 1941, 1718, 1827, 1204, 3302, 107, 2839, 2543, 67, 2339, 2793, 3456, 2199, 373, 376, 0, 1912, 3076, 2951, 2313, 2007, 315, 3851, 3672, 271, 1684, 1559, 2328, 363, 1768, 3101, 2724, 553, 3426, 428, 686, 2142, 1584, 1714, 3506, 1589, 698, 348, 1471, 2754, 1730, 3437, 1235, 483]",51.081895031410106
25.0,983.1,7,17,"[500, 1880, 414, 3938, 1390, 865, 1690, 3046, 1964, 3434, 0, 3280, 2754, 2724, 376, 3851, 107, 3437, 2111, 686, 271, 1684, 119, 2328, 1912]",93.70378861070667
31.0,1079.7,7,16,"[3437, 119, 414, 2104, 3280, 239, 1912, 1584, 2188, 1399, 3456, 1880, 0, 1813, 1800, 1684, 1693, 2839, 2142, 376, 1376, 2199, 3506, 1204, 553, 686, 363, 107, 1667, 698, 348]",69.2275234281857
37.0,1101.1,7,17,"[500, 1880, 3023, 414, 1800, 811, 2047, 3701, 192, 1559, 766, 1584, 1714, 1589, 3456, 107, 1471, 3302, 0, 2951, 271, 373, 1684, 348, 2328, 2199, 3101, 553, 686, 698, 2754, 2007, 3426, 363, 1768, 1912, 3437]",67.14432217246667
11.0,816.2,6,14,"[0, 2054, 2333, 414, 1389, 500, 2832, 107, 3437, 1684, 1912]",81.76062622069378
35.0,1087.7,7,17,"[3437, 119, 2104, 239, 414, 1584, 3280, 2188, 1813, 575, 1693, 1912, 2142, 3506, 1880, 1204, 1667, 3456, 1621, 0, 376, 3495, 1800, 1684, 1376, 2839, 1730, 2339, 2199, 553, 363, 107, 686, 698, 348]",77.38216848861241
6.0,613.8,7,14,"[0, 2392, 836, 107, 1684, 3437]",64.77993516514199
13.0,861.7,7,18,"[0, 1806, 2333, 414, 1389, 2832, 500, 553, 686, 107, 3437, 1912, 1684]",53.18608840665009
12.0,796.1,7,14,"[0, 708, 2104, 61, 3280, 3695, 1684, 414, 323, 107, 3437, 1912]",62.94950357230786
44.0,1149.3,7,15,"[3437, 119, 414, 2104, 3280, 239, 2188, 1399, 1912, 47, 1880, 1813, 1800, 3456, 1693, 2047, 3672, 3302, 373, 1684, 0, 2951, 3426, 2199, 376, 1768, 3076, 363, 348, 686, 553, 1559, 107, 3101, 428, 1387, 1584, 1714, 1589, 698, 1471, 1730, 483, 1235]",78.68983415918476
77.0,1307.2,7,14,"[500, 3023, 1880, 25, 2839, 414, 3280, 1800, 376, 1399, 3263, 946, 1559, 1584, 1714, 1589, 107, 3058, 3198, 3302, 1471, 373, 637, 1279, 3796, 2111, 3456, 348, 1277, 119, 2313, 0, 1718, 2951, 1684, 1912, 363, 2328, 3426, 3437, 1768, 2754, 2007, 698, 2199, 553, 686, 3101, 517, 3851, 781, 122, 1888, 484, 1048, 1086, 1376, 1235, 1699, 3672, 3363, 2724, 1730, 1621, 483, 428, 1377, 315, 3495, 3076, 3327, 3633, 3506, 3464, 3002, 2384, 2142]",103.75181926115802
8.0,737.1,7,14,"[3437, 119, 836, 1912, 0, 107, 1684, 1232]",78.27106745151748
39.0,1139.5,7,16,"[500, 414, 1391, 221, 3830, 1880, 2047, 3456, 1800, 107, 1399, 3280, 0, 3058, 517, 2423, 2951, 428, 3437, 686, 119, 1912, 3101, 1684, 553, 3076, 2839, 946, 271, 376, 3302, 1559, 373, 2199, 348, 1768, 1714, 1589, 1584]",50.75194577550697
3.0,338.2,5,15,"[2653, 1684, 107]",53.172267207633716
27.0,1029.3,7,16,"[0, 708, 2104, 61, 3695, 3280, 323, 414, 1684, 3456, 1621, 376, 3865, 1912, 107, 3437, 1800, 1376, 2839, 1730, 2339, 2199, 553, 363, 686, 698, 348]",78.00519213488292
52.0,1214.7,7,14,"[500, 3023, 1880, 1987, 2839, 414, 3280, 1800, 376, 1399, 3263, 946, 1559, 1584, 1714, 1589, 3058, 3198, 107, 3302, 1471, 373, 637, 1279, 3796, 2111, 3456, 348, 1277, 119, 2313, 1718, 2951, 1912, 0, 1684, 363, 2328, 3426, 1768, 2754, 2007, 3437, 698, 2199, 553, 686, 3101, 517, 3851, 781, 122]",55.53206281059619
26.0,994.9,7,16,"[0, 708, 3997, 61, 3695, 3280, 323, 414, 3456, 1684, 1621, 376, 3865, 1912, 1800, 1376, 107, 3437, 2839, 1730, 2339, 2199, 553, 363, 686, 698]",69.94826659753622
20.0,948.3,7,16,"[3437, 119, 2104, 239, 414, 1584, 308, 2188, 2328, 491, 271, 0, 1912, 3456, 553, 107, 686, 1684, 698, 348]",93.96254572966826
18.0,936.5,7,16,"[500, 1880, 2689, 414, 483, 3076, 1932, 1667, 0, 107, 1559, 363, 3437, 1584, 1684, 1912, 698, 348]",106.2099806986142
9.0,761.5,7,16,"[0, 2392, 836, 107, 1684, 3437, 3785, 1912, 698]",83.22475593235465
75.0,1305.2,7,15,"[500, 1391, 414, 3288, 1086, 1880, 122, 2384, 107, 3280, 1399, 2349, 1888, 2839, 2754, 3633, 3058, 3198, 376, 89, 3456, 0, 3076, 946, 1277, 373, 119, 484, 1768, 2111, 517, 2951, 1912, 1376, 1621, 2313, 3851, 781, 363, 3426, 1377, 348, 271, 1684, 3327, 1941, 2328, 1559, 1048, 25, 3437, 3101, 1699, 3363, 1827, 239, 2724, 637, 3495, 2339, 553, 483, 428, 2793, 686, 3506, 1204, 1730, 1589, 1718, 1258, 698, 1235, 2007, 3672]",105.0318523115726
5.0,487.1,6,14,"[3437, 2438, 90, 107, 1684]",59.781602521177035
21.0,965.8,7,15,"[500, 414, 1800, 2839, 1880, 1126, 819, 0, 3426, 107, 1399, 483, 2951, 553, 3062, 3437, 686, 1684, 119, 1912, 3101]",89.34366233818714
4.0,497.7,5,19,"[3437, 3954, 107, 1684]",51.12572737868871
48.0,1165.8,7,15,"[500, 1391, 414, 221, 3830, 2047, 1880, 2423, 2328, 2111, 1399, 107, 3456, 1800, 698, 3058, 3280, 1086, 2754, 363, 0, 119, 3437, 1730, 517, 428, 2007, 686, 2951, 1621, 376, 1125, 1888, 1912, 3101, 373, 553, 946, 3302, 1277, 3426, 1684, 483, 348, 2839, 484, 271, 1559]",79.3920021160822
8.0,754.4,6,18,"[500, 27, 0, 107, 3437, 1684, 119, 1912]",87.71892612201769
15.0,907.0,7,17,"[107, 2222, 1880, 500, 1684, 414, 0, 553, 3280, 3437, 686, 119, 1912, 1807, 698]",94.31866199220597
