node,page_rank,overall_rank,comm,rank_comm
678,5034,163,1,69
720,5033,164,2,42
1548,5008,165,2,43
2477,5000,166,2,44
782,4997,167,1,70
456,4975,168,3,4
2,4963,169,5,20
834,4961,170,5,21
3588,4957,171,4,7
1261,4941,172,2,45
2834,4938,173,1,71
1448,4932,174,2,46
279,4931,175,4,8
281,4930,176,4,9
1906,4908,177,1,72
2761,4884,178,3,5
652,4870,179,1,73
2216,4864,180,2,47
3288,4857,181,2,48
29,4854,182,5,22
2868,4844,183,4,10
2890,4843,184,4,11
6980,4835,185,2,49
246,4832,186,1,74
1992,4824,187,6,6
263,4822,188,1,75
759,4814,189,1,76
2877,4788,190,1,77
2953,4780,191,1,78
635,4775,192,1,79
1950,4769,193,2,50
2980,4767,194,1,80
2128,4765,195,1,81
176,4762,196,13,7
2365,4746,197,2,51
2816,4737,198,4,12
742,4731,199,5,23
1780,4728,200,15,1
967,4717,201,18,1
1443,4715,202,4,13
1934,4691,203,1,82
2171,4669,204,6,7
280,4667,205,5,24
1507,4666,206,6,8
1498,4659,207,1,83
5323,4654,208,7,2
2130,4648,209,2,52
67,4630,210,5,25
1555,4627,211,13,8
636,4619,212,4,14
4621,4618,213,9,2
621,4618,214,1,84
181,4603,215,1,85
253,4594,216,1,86
2862,4586,217,1,87
2032,4584,218,2,53
262,4577,219,4,15
1871,4570,220,4,16
912,4554,221,8,5
222,4541,222,1,88
2986,4529,223,1,89
1532,4528,224,2,54
369,4527,225,25,3
218,4513,226,1,90
429,4497,227,6,9
3724,4491,228,2,55
430,4489,229,15,2
1885,4485,230,1,91
2341,4483,231,2,56
4540,4471,232,1,92
2249,4462,233,6,10
17,4461,234,5,26
1493,4449,235,13,9
625,4446,236,1,93
1072,4442,237,1,94
232,4427,238,1,95
3057,4426,239,1,96
657,4422,240,1,97
3104,4421,241,2,57
169,4406,242,5,27
255,4401,243,2,58
2984,4390,244,1,98
3450,4387,245,6,11
1501,4380,246,26,1
4832,4377,247,2,59
5008,4376,248,15,3
2917,4363,249,1,99
3001,4359,250,14,1
677,4350,251,13,10
620,4340,252,1,100
170,4336,253,1,101
2001,4336,254,2,60
226,4334,255,1,102
3674,4330,256,2,61
432,4326,257,2,62
2599,4323,258,2,63
3938,4318,259,1,103
213,4313,260,1,104
1864,4290,261,2,64
2303,4284,262,2,65
2915,4273,263,2,66
320,4264,264,40,1
3147,4260,265,1,105
2706,4257,266,2,67
5586,4257,267,1,106
1574,4253,268,8,6
2844,4247,269,4,17
624,4247,270,1,107
1553,4247,271,2,68
1445,4234,272,1,108
2989,4233,273,1,109
637,4232,274,4,18
631,4225,275,1,110
1627,4224,276,5,28
3345,4211,277,4,19
115,4211,278,5,29
4715,4205,279,2,69
6630,4200,280,4,20
1441,4199,281,1,111
2530,4190,282,2,70
5302,4183,283,1,112
202,4180,284,2,71
2909,4175,285,1,113
3731,4166,286,2,72
3343,4158,287,2,73
2030,4152,288,20,1
661,4151,289,1,114
183,4144,290,5,30
1811,4141,291,2,74
2836,4140,292,12,2
1065,4139,293,1,115
411,4133,294,5,31
4537,4130,295,1,116
109,4128,296,5,32
6209,4127,297,7,3
567,4126,298,11,2
686,4120,299,1,117
6579,4111,300,1,118
2262,4095,301,2,75
1965,4095,302,1,119
2238,4087,303,1,120
160,4084,304,1,121
3996,4080,305,7,4
3054,4075,306,1,122
2709,4068,307,2,76
2804,4066,308,6,12
1930,4061,309,10,1
4163,4055,310,2,77
2287,4054,311,2,78
319,4047,312,13,11
2343,4046,313,10,2
1874,4046,314,4,21
2971,4046,315,1,123
26,4045,316,22,3
13,4044,317,5,33
1994,4038,318,2,79
5422,4031,319,2,80
219,4031,320,1,124
443,4015,321,13,12
3664,4015,322,6,13
324,4014,323,13,13
5753,4001,324,2,81
646,3999,325,10,3
3916,3998,326,2,82
1071,3990,327,1,125
1026,3980,328,3,6
1014,3964,329,3,7
2837,3962,330,11,3
6853,3961,331,7,5
3307,3960,332,2,83
265,3959,333,13,14
2820,3958,334,14,2
2200,3957,335,2,84
258,3954,336,1,126
47,3952,337,5,34
5017,3946,338,7,6
377,3940,339,5,35
426,3938,340,7,7
5480,3938,341,7,8
2211,3936,342,12,3
2887,3934,343,4,22
153,3924,344,5,36
1870,3922,345,4,23
1529,3919,346,40,2
2402,3918,347,2,85
2914,3916,348,1,127
1999,3916,349,1,128
1900,3908,350,4,24
200,3908,351,5,37
6588,3902,352,1,129
2134,3900,353,6,14
675,3900,354,4,25
1862,3900,355,1,130
1779,3900,356,1,131
680,3899,357,12,4
632,3898,358,1,132
6602,3897,359,1,133
1239,3892,360,5,38
3550,3891,361,14,3
2046,3890,362,2,86
1496,3889,363,5,39
748,3887,364,1,134
2515,3887,365,1,135
1785,3885,366,15,4
2504,3882,367,2,87
5584,3879,368,2,88
2381,3875,369,13,15
2843,3872,370,2,89
2426,3871,371,6,15
640,3869,372,1,136
1586,3869,373,2,90
3778,3866,374,2,91
2814,3844,375,1,137
238,3834,376,1,138
2658,3832,377,2,92
6190,3827,378,2,93
3331,3826,379,1,139
717,3808,380,1,140
2875,3800,381,4,26
438,3798,382,2,94
515,3794,383,2,95
2874,3793,384,4,27
446,3789,385,2,96
6183,3781,386,1,141
179,3781,387,1,142
1964,3779,388,13,16
3238,3777,389,4,28
349,3763,390,2,97
1989,3762,391,1,143
627,3759,392,1,144
5205,3758,393,2,98
80,3748,394,5,40
2306,3747,395,2,99
4835,3742,396,15,5
2823,3741,397,4,29
413,3739,398,2,100
6,3734,399,11,4
2906,3732,400,4,30
490,3723,401,2,101
5835,3714,402,2,102
382,3714,403,2,103
75,3713,404,5,41
12,3711,405,5,42
739,3705,406,12,5
1873,3704,407,2,104
5648,3698,408,1,145
1304,3696,409,25,4
1769,3696,410,2,105
5673,3692,411,8,7
1855,3691,412,13,17
638,3689,413,12,6
3046,3670,414,1,146
2885,3667,415,1,147
227,3649,416,1,148
3401,3648,417,2,106
2513,3643,418,2,107
3058,3640,419,10,4
1975,3640,420,4,31
216,3640,421,1,149
1106,3636,422,1,150
2428,3632,423,20,2
322,3632,424,2,108
5407,3628,425,7,9
2888,3627,426,4,32
682,3622,427,1,151
9086,3620,428,2,109
2927,3619,429,2,110
220,3616,430,1,152
561,3613,431,5,43
5218,3582,432,2,111
2178,3581,433,40,3
1893,3578,434,8,8
252,3577,435,18,2
1909,3572,436,2,112
1139,3571,437,5,44
4821,3568,438,2,113
3784,3563,439,5,45
3166,3561,440,4,33
5685,3561,441,2,114
2969,3559,442,4,34
2932,3557,443,2,115
3390,3552,444,13,18
2071,3551,445,13,19
1330,3543,446,8,9
250,3540,447,4,35
3179,3540,448,1,153
3008,3539,449,1,154
1176,3538,450,5,46
8944,3535,451,2,116
3059,3534,452,1,155
2256,3529,453,15,6
2800,3526,454,4,36
2923,3525,455,4,37
2124,3514,456,13,20
361,3514,457,3,8
5647,3514,458,2,117
6667,3513,459,1,156
2369,3506,460,6,16
3128,3504,461,2,118
180,3499,462,1,157
666,3499,463,1,158
1526,3495,464,6,17
2169,3494,465,4,38
3282,3494,466,2,119
3205,3492,467,2,120
3298,3491,468,17,1
2968,3483,469,1,159
2947,3482,470,4,39
676,3481,471,9,3
2806,3470,472,4,40
2034,3469,473,1,160
6197,3467,474,2,121
4077,3466,475,2,122
3515,3465,476,2,123
2456,3462,477,6,18
711,3458,478,13,21
966,3456,479,5,47
2398,3456,480,7,10
3510,3454,481,1,161
4952,3454,482,2,124
5597,3437,483,2,125
2302,3436,484,2,126
7072,3435,485,1,162
1968,3434,486,1,163
6181,3434,487,1,164
2299,3432,488,13,22
1919,3428,489,6,19
3299,3425,490,1,165
2896,3423,491,4,41
2174,3421,492,9,4
1074,3417,493,4,42
1904,3417,494,19,1
2380,3416,495,2,127
2705,3416,496,2,128
2288,3414,497,6,20
58,3409,498,5,48
1958,3406,499,1,166
2414,3404,500,2,129
4037,3401,501,2,130
2145,3401,502,2,131
7143,3394,503,4,43
367,3394,504,2,132
3391,3393,505,3,9
5627,3391,506,2,133
5726,3390,507,2,134
68,3388,508,5,49
4649,3385,509,2,135
173,3381,510,1,167
684,3379,511,1,168
3409,3376,512,13,23
5931,3376,513,2,136
2815,3376,514,4,44
492,3375,515,15,7
1670,3374,516,2,137
3202,3372,517,1,169
5738,3369,518,1,170
2860,3363,519,1,171
3371,3363,520,1,172
1452,3362,521,20,3
2250,3362,522,1,173
2312,3360,523,21,1
2711,3359,524,2,138
1907,3351,525,1,174
363,3344,526,13,24
2170,3335,527,6,21
51,3332,528,5,50
2902,3330,529,4,45
2350,3329,530,2,139
412,3325,531,2,140
7511,3321,532,1,175
8875,3321,533,4,46
2835,3311,534,2,141
103,3311,535,5,51
2910,3310,536,2,142
2802,3309,537,4,47
2201,3297,538,1,176
5207,3297,539,29,1
1806,3286,540,2,143
7064,3278,541,1,177
2257,3273,542,6,22
352,3271,543,2,144
1070,3270,544,4,48
1297,3266,545,2,145
3186,3263,546,7,11
1151,3257,547,8,10
199,3257,548,5,52
1857,3256,549,35,2
2741,3254,550,2,146
6619,3253,551,1,178
2310,3248,552,2,147
6897,3248,553,4,49
2852,3248,554,24,1
2617,3245,555,2,148
2841,3245,556,12,7
2911,3241,557,4,50
2819,3236,558,4,51
3083,3230,559,11,5
2898,3230,560,4,52
388,3229,561,3,10
653,3227,562,1,179
2267,3227,563,2,149
2374,3223,564,2,150
61,3219,565,5,53
2146,3214,566,2,151
2060,3212,567,1,180
4396,3210,568,15,8
3018,3208,569,1,181
1161,3203,570,5,54
6214,3202,571,13,25
3496,3202,572,9,5
4722,3201,573,2,152
1903,3201,574,1,182
1363,3200,575,2,153
1010,3199,576,3,11
5657,3197,577,2,154
7362,3197,578,1,183
5746,3195,579,2,155
5602,3190,580,7,12
2430,3190,581,6,23
1109,3189,582,2,156
2478,3186,583,2,157
2488,3185,584,2,158
647,3185,585,1,184
2281,3184,586,6,24
3788,3184,587,1,185
2388,3177,588,1,186
1869,3170,589,4,53
2331,3169,590,39,1
1810,3168,591,14,4
2745,3165,592,2,159
974,3161,593,7,13
2233,3154,594,2,160
2533,3148,595,6,25
2859,3148,596,16,1
1236,3148,597,2,161
3394,3142,598,8,11
4827,3136,599,2,162
2948,3136,600,4,54
7545,3136,601,4,55
2209,3133,602,2,163
2882,3130,603,1,187
2362,3128,604,1,188
5649,3124,605,2,164
5716,3122,606,2,165
3369,3120,607,2,166
5400,3119,608,3,12
1866,3116,609,1,189
1048,3114,610,3,13
3220,3111,611,7,14
525,3111,612,2,167
2495,3110,613,2,168
3377,3107,614,5,55
2595,3104,615,2,169
6653,3102,616,1,190
2805,3099,617,4,56
942,3096,618,2,170
5662,3096,619,7,15
2383,3094,620,2,171
1136,3092,621,5,56
2437,3092,622,23,1
1216,3091,623,5,57
2026,3091,624,1,191
3199,3088,625,15,9
696,3087,626,1,192
2197,3084,627,6,26
3203,3081,628,16,2
4610,3079,629,6,27
8960,3079,630,7,16
15,3078,631,5,58
1145,3077,632,5,59
5893,3073,633,2,172
2327,3070,634,6,28
1905,3069,635,3,14
1066,3067,636,1,193
2972,3061,637,1,194
2469,3059,638,5,60
6575,3056,639,1,195
3079,3050,640,1,196
915,3049,641,5,61
2713,3048,642,2,173
5624,3047,643,13,26
2639,3046,644,2,174
3353,3044,645,2,175
3407,3044,646,13,27
2808,3041,647,4,57
4164,3038,648,46,1
7366,3036,649,13,28
3805,3034,650,7,17
2511,3034,651,2,176
3074,3029,652,4,58
2942,3028,653,4,59
3351,3027,654,1,197
4091,3025,655,2,177
3727,3024,656,2,178
1316,3023,657,2,179
4640,3022,658,1,198
978,3021,659,3,15
2003,3021,660,1,199
4545,3014,661,1,200
504,3014,662,3,16
1899,3010,663,2,180
1926,3006,664,1,201
1967,3006,665,1,202
6200,2997,666,2,181
2445,2994,667,2,182
2941,2994,668,4,60
3066,2989,669,1,203
6577,2987,670,1,204
5583,2986,671,2,183
8995,2983,672,1,205
245,2982,673,1,206
2669,2981,674,2,184
7208,2979,675,1,207
3101,2978,676,26,2
1091,2976,677,19,2
2811,2974,678,1,208
2964,2973,679,1,209
3682,2964,680,2,185
1167,2963,681,5,62
3890,2963,682,13,29
6184,2960,683,1,210
2229,2959,684,30,1
4654,2959,685,13,30
6654,2958,686,1,211
3681,2951,687,2,186
3428,2950,688,1,212
8923,2948,689,4,61
2088,2946,690,5,63
1868,2944,691,10,5
1152,2942,692,1,213
1696,2942,693,5,64
1881,2942,694,1,214
1978,2940,695,11,6
1894,2938,696,4,62
2812,2937,697,4,63
2813,2937,698,4,64
3877,2936,699,3,17
2904,2933,700,4,65
4638,2930,701,5,65
2907,2930,702,4,66
3634,2929,703,2,187
3234,2926,704,13,31
6913,2922,705,4,67
2163,2920,706,2,188
185,2920,707,5,66
816,2919,708,3,18
5790,2916,709,11,7
4634,2915,710,8,12
6937,2915,711,1,215
5758,2914,712,2,189
3707,2911,713,11,8
5417,2908,714,2,190
960,2907,715,5,67
8991,2903,716,2,191
1878,2902,717,1,216
1114,2902,718,1,217
1245,2901,719,5,68
3442,2900,720,25,5
2897,2900,721,47,1
976,2895,722,5,69
3064,2895,723,13,32
2946,2894,724,4,68
1137,2892,725,5,70
4522,2892,726,7,18
353,2889,727,23,2
2833,2887,728,1,218
2248,2887,729,1,219
3782,2886,730,11,9
553,2886,731,1,220
2952,2886,732,1,221
1505,2885,733,2,192
1766,2885,734,1,222
4597,2884,735,2,193
2039,2882,736,1,223
5630,2881,737,30,2
2863,2879,738,1,224
7285,2877,739,2,194
2966,2877,740,4,69
2245,2876,741,1,225
2099,2875,742,7,19
2053,2875,743,1,226
2817,2873,744,4,70
2905,2871,745,1,227
21,2867,746,5,71
2191,2867,747,2,195
6585,2864,748,1,228
7102,2862,749,4,71
2654,2860,750,2,196
2826,2859,751,4,72
9548,2853,752,4,73
3686,2852,753,2,197
2734,2846,754,2,198
2123,2844,755,2,199
2936,2842,756,1,229
2038,2840,757,8,13
9551,2840,758,4,74
4609,2838,759,19,3
2114,2838,760,2,200
5010,2838,761,2,201
3925,2837,762,7,20
6186,2834,763,2,202
186,2831,764,1,230
5260,2829,765,2,203
1209,2826,766,8,14
5633,2820,767,2,204
6822,2819,768,1,231
2205,2818,769,2,205
889,2818,770,1,232
5719,2817,771,13,33
3629,2817,772,9,6
5671,2813,773,2,206
3990,2812,774,2,207
4085,2812,775,2,208
236,2811,776,2,209
925,2806,777,3,19
2422,2804,778,2,210
3031,2804,779,4,75
267,2802,780,1,233
1991,2802,781,1,234
6119,2800,782,2,211
3091,2800,783,1,235
1506,2795,784,13,34
3173,2794,785,1,236
1916,2794,786,34,2
2912,2793,787,1,237
1449,2793,788,1,238
628,2792,789,12,8
8418,2790,790,17,2
4021,2788,791,2,212
162,2788,792,1,239
2177,2787,793,2,213
3134,2786,794,1,240
4236,2786,795,2,214
2415,2784,796,2,215
2549,2784,797,5,72
530,2781,798,22,4
4688,2781,799,2,216
3937,2780,800,30,3
4647,2778,801,2,217
3897,2775,802,13,35
5947,2770,803,2,218
3182,2769,804,8,15
3838,2769,805,8,16
11,2768,806,22,5
1854,2768,807,4,76
1993,2765,808,8,17
4759,2764,809,5,73
3734,2761,810,11,10
5927,2760,811,2,219
6923,2756,812,4,77
2305,2753,813,2,220
6885,2750,814,4,78
7193,2748,815,12,9
3367,2746,816,1,241
74,2744,817,22,6
4326,2744,818,2,221
3152,2743,819,1,242
5013,2742,820,3,20
5580,2740,821,2,222
291,2739,822,6,29
3249,2736,823,1,243
3102,2732,824,12,10
3455,2730,825,2,223
336,2730,826,1,244
1217,2729,827,5,74
2856,2728,828,4,79
3654,2724,829,18,3
1517,2724,830,5,75
1896,2722,831,1,245
4218,2720,832,2,224
3793,2719,833,10,6
8865,2716,834,4,80
1157,2712,835,5,76
6640,2711,836,4,81
418,2710,837,6,30
1064,2708,838,1,246
2872,2707,839,2,225
1427,2705,840,1,247
5031,2704,841,3,21
7158,2703,842,4,82
3191,2700,843,1,248
4349,2698,844,3,22
1069,2697,845,5,77
6894,2695,846,4,83
10345,2695,847,4,84
3702,2693,848,31,1
5777,2691,849,2,226
2829,2689,850,1,249
1312,2688,851,5,78
2005,2688,852,2,227
316,2687,853,2,228
1307,2685,854,5,79
2270,2685,855,6,31
7259,2684,856,1,250
2042,2681,857,19,4
386,2681,858,2,229
5610,2681,859,9,7
2853,2679,860,4,85
1931,2678,861,25,6
6110,2677,862,2,230
6604,2672,863,4,86
2994,2667,864,1,251
3365,2664,865,1,252
2307,2664,866,3,23
2954,2664,867,2,231
3335,2661,868,1,253
9917,2660,869,2,232
8463,2660,870,4,87
5760,2660,871,5,80
2838,2659,872,4,88
54,2659,873,22,7
3941,2658,874,8,18
3627,2656,875,2,233
6950,2655,876,1,254
6728,2653,877,1,255
3115,2649,878,16,3
893,2648,879,5,81
4304,2646,880,2,234
3742,2644,881,2,235
3240,2643,882,8,19
880,2643,883,1,256
753,2641,884,22,8
2283,2638,885,2,236
4412,2638,886,2,237
5310,2637,887,4,89
234,2634,888,2,238
3815,2632,889,11,11
5720,2632,890,2,239
3326,2629,891,7,21
2666,2627,892,2,240
6684,2627,893,1,257
6004,2624,894,2,241
2251,2622,895,10,7
1533,2621,896,13,36
2943,2621,897,6,32
3372,2618,898,3,24
3425,2617,899,2,242
769,2617,900,1,258
2353,2616,901,6,33
1664,2616,902,3,25
1929,2615,903,4,90
2919,2615,904,1,259
1534,2615,905,2,243
2618,2614,906,2,244
5465,2614,907,10,8
832,2611,908,17,3
473,2611,909,2,245
5736,2610,910,2,246
2908,2605,911,4,91
1637,2604,912,8,20
3484,2604,913,2,247
6845,2604,914,1,260
2509,2603,915,2,248
3230,2601,916,7,22
2627,2601,917,2,249
2008,2600,918,44,1
6206,2600,919,2,250
2394,2597,920,6,34
8478,2594,921,13,37
154,2594,922,1,261
3329,2594,923,3,26
2743,2594,924,2,251
5750,2587,925,2,252
6898,2581,926,4,92
3378,2580,927,21,2
1508,2580,928,2,253
3411,2580,929,4,93
3933,2578,930,2,254
283,2577,931,1,262
1089,2577,932,5,82
3087,2574,933,17,4
2851,2571,934,1,263
2333,2571,935,6,35
2140,2570,936,29,2
2810,2570,937,4,94
483,2570,938,2,255
1558,2568,939,13,38
4269,2566,940,2,256
4670,2566,941,13,39
2891,2562,942,48,1
3817,2561,943,13,40
2090,2558,944,2,257
2842,2557,945,1,264
3174,2556,946,1,265
1940,2555,947,1,266
5711,2554,948,2,258
1189,2554,949,5,83
4778,2553,950,32,1
2062,2553,951,8,21
977,2549,952,5,84
1886,2548,953,1,267
4317,2545,954,2,259
1981,2544,955,42,1
18,2541,956,5,85
2987,2541,957,12,11
5411,2537,958,18,4
3827,2536,959,2,260
6272,2534,960,2,261
3856,2531,961,2,262
3215,2530,962,4,95
3818,2530,963,11,12
8600,2529,964,2,263
300,2526,965,6,36
6188,2523,966,13,41
1266,2520,967,5,86
2537,2520,968,2,264
873,2519,969,5,87
5873,2517,970,7,23
2581,2516,971,2,265
2487,2516,972,6,37
5587,2515,973,2,266
9091,2514,974,2,267
8287,2512,975,2,268
6766,2512,976,2,269
1117,2511,977,1,268
5433,2511,978,2,270
2309,2509,979,6,38
4425,2508,980,2,271
4185,2507,981,2,272
8445,2506,982,4,96
6626,2504,983,4,97
2471,2504,984,6,39
3321,2504,985,1,269
145,2504,986,1,270
2230,2501,987,1,271
993,2499,988,1,272
3330,2498,989,29,3
10316,2497,990,4,98
6730,2497,991,1,273
3670,2497,992,2,273
2409,2497,993,2,274
3106,2496,994,1,274
5615,2494,995,1,275
1326,2492,996,11,13
3745,2491,997,2,275
630,2491,998,6,40
1848,2489,999,1,276
691,2488,1000,28,1
10332,2488,1001,4,99
5611,2486,1002,1,277
1542,2485,1003,13,42
2131,2485,1004,2,276
1997,2484,1005,1,278
2298,2484,1006,2,277
2235,2483,1007,2,278
2226,2481,1008,2,279
4398,2478,1009,26,3
2536,2477,1010,10,9
3972,2475,1011,2,280
7565,2475,1012,2,281
7110,2474,1013,1,279
5858,2472,1014,2,282
2404,2471,1015,34,3
3518,2471,1016,1,280
14,2470,1017,1,281
649,2469,1018,1,282
1661,2469,1019,13,43
4863,2467,1020,5,88
6217,2464,1021,3,27
6655,2463,1022,1,283
919,2462,1023,1,284
3853,2461,1024,2,283
5740,2460,1025,2,284
4379,2460,1026,2,285
899,2459,1027,1,285
37,2458,1028,5,89
6726,2457,1029,1,286
2550,2454,1030,1,287
3075,2454,1031,2,286
5659,2454,1032,25,7
3417,2451,1033,4,100
4504,2451,1034,2,287
3950,2450,1035,13,44
3488,2450,1036,18,5
3974,2449,1037,13,45
4193,2448,1038,2,288
2924,2448,1039,1,288
3151,2447,1040,1,289
6255,2446,1041,14,5
2258,2446,1042,2,289
1642,2445,1043,5,90
5639,2444,1044,26,4
3653,2443,1045,23,3
4766,2443,1046,32,2
271,2443,1047,1,290
4480,2441,1048,2,290
327,2440,1049,13,46
2027,2440,1050,2,291
3521,2439,1051,8,22
8471,2437,1052,4,101
3232,2435,1053,3,28
2616,2433,1054,2,292
6907,2433,1055,2,293
4406,2432,1056,2,294
2523,2428,1057,2,295
3713,2426,1058,1,291
4831,2424,1059,2,296
571,2424,1060,11,14
2884,2423,1061,6,41
2202,2422,1062,6,42
3225,2421,1063,1,292
8894,2421,1064,4,102
1541,2420,1065,2,297
24,2420,1066,5,91
2354,2419,1067,12,12
3140,2417,1068,28,2
2827,2416,1069,12,13
5622,2414,1070,23,4
225,2413,1071,1,293
3637,2411,1072,13,47
1867,2410,1073,5,92
6749,2408,1074,13,48
10350,2407,1075,4,103
248,2404,1076,1,294
6178,2403,1077,26,5
4995,2400,1078,9,8
1425,2399,1079,42,2
11223,2399,1080,4,104
2323,2399,1081,2,298
2742,2398,1082,3,29
5875,2397,1083,2,299
6010,2395,1084,2,300
4061,2395,1085,2,301
7096,2394,1086,4,105
2894,2394,1087,11,15
3193,2391,1088,30,4
7588,2391,1089,12,14
5949,2391,1090,2,302
4292,2388,1091,3,30
1656,2386,1092,5,93
3865,2385,1093,27,1
1313,2385,1094,7,24
3631,2385,1095,21,3
3327,2384,1096,13,49
4241,2384,1097,2,303
2901,2384,1098,4,106
1518,2382,1099,6,43
2358,2379,1100,2,304
3213,2377,1101,37,1
6028,2375,1102,2,305
4004,2375,1103,7,25
1323,2374,1104,8,23
500,2374,1105,13,50
4029,2374,1106,3,31
6900,2373,1107,4,107
11340,2372,1108,7,26
3235,2372,1109,1,295
4285,2371,1110,2,306
2373,2371,1111,1,296
913,2370,1112,5,94
5942,2365,1113,2,307
6926,2365,1114,1,297
11066,2365,1115,2,308
2678,2364,1116,2,309
6608,2364,1117,1,298
3023,2363,1118,1,299
403,2362,1119,3,32
10309,2362,1120,4,108
1839,2362,1121,2,310
1024,2362,1122,3,33
2505,2361,1123,8,24
3572,2360,1124,13,51
5440,2359,1125,2,311
5847,2359,1126,2,312
3971,2357,1127,1,300
3092,2357,1128,1,301
4026,2357,1129,2,313
4050,2356,1130,7,27
2913,2356,1131,4,109
2988,2353,1132,3,34
1002,2353,1133,3,35
8101,2353,1134,4,110
5591,2352,1135,12,15
2879,2351,1136,1,302
3241,2350,1137,1,303
8884,2350,1138,15,10
8447,2348,1139,4,111
5756,2348,1140,2,314
659,2347,1141,1,304
6581,2346,1142,1,305
4431,2344,1143,2,315
4823,2342,1144,2,316
10616,2341,1145,4,112
3558,2340,1146,6,44
3509,2340,1147,18,6
2254,2339,1148,1,306
3872,2339,1149,2,317
2876,2339,1150,2,318
5703,2338,1151,23,5
3780,2337,1152,2,319
2975,2336,1153,35,3
1210,2336,1154,5,95
921,2335,1155,5,96
7515,2335,1156,1,307
7533,2335,1157,1,308
3544,2333,1158,3,36
5435,2330,1159,20,4
2056,2330,1160,5,97
1984,2328,1161,6,45
6908,2328,1162,1,309
6085,2326,1163,2,320
2018,2325,1164,5,98
3375,2324,1165,2,321
3531,2322,1166,2,322
3969,2321,1167,9,9
3875,2319,1168,3,37
6736,2319,1169,1,310
5563,2316,1170,2,323
5582,2315,1171,2,324
1119,2314,1172,8,25
