n_nodes,influence,communities,time,nodes
38.0,274.86,8,10,"[2650, 1132, 2747, 2419, 92, 1441, 3218, 1701, 2696, 2207, 1235, 3602, 487, 2034, 2060, 556, 1392, 3775, 524, 572, 967, 17, 996, 3620, 278, 2577, 2834, 145, 59, 1834, 3740, 3360, 2861, 365, 2864, 518, 567, 1619]"
13.0,166.84,8,11,"[2650, 2044, 2146, 1980, 92, 1931, 640, 2012, 1251, 1480, 2419, 3740, 572]"
18.0,210.45,7,10,"[2650, 1925, 230, 92, 572, 1235, 2044, 3277, 2207, 1019, 1132, 2117, 2696, 3740, 1852, 1251, 2255, 2419]"
48.0,295.74,7,10,"[2650, 1729, 1980, 92, 1235, 2419, 3028, 2534, 2302, 2616, 1308, 3740, 487, 996, 1088, 572, 3103, 887, 2444, 185, 145, 158, 60, 1251, 108, 1108, 2331, 1619, 3544, 2, 2566, 1429, 676, 873, 240, 795, 3785, 1596, 317, 1602, 325, 1665, 2247, 1105, 1654, 2934, 728, 1502]"
21.0,225.05,7,10,"[2650, 996, 2044, 92, 572, 1251, 1925, 230, 2207, 136, 1235, 1132, 1019, 3612, 3277, 2255, 3740, 145, 371, 2419, 1881]"
7.0,106.47,7,10,"[2650, 185, 1235, 2012, 572, 2075, 1715]"
9.0,167.64,5,11,"[2650, 320, 145, 1480, 2419, 1251, 2255, 3740, 572]"
4.0,92.29,4,10,"[2650, 996, 2611, 2207]"
11.0,151.52,8,11,"[2650, 2044, 3107, 1235, 1980, 92, 1931, 145, 1215, 2419, 572]"
11.0,167.83,7,11,"[2650, 92, 2044, 830, 572, 1601, 996, 1834, 145, 1235, 2419]"
14.0,185.31,8,10,"[2650, 2061, 1997, 941, 3277, 92, 1235, 3740, 145, 1132, 2255, 371, 2419, 1881]"
5.0,115.01,5,11,"[2650, 145, 2680, 572, 2255]"
4.0,75.14,5,10,"[2650, 2044, 2108, 92]"
35.0,272.8,6,10,"[2650, 2820, 92, 572, 1925, 1235, 1132, 2255, 230, 1019, 1251, 3740, 136, 3277, 1881, 2207, 371, 996, 2577, 2419, 2834, 278, 524, 2543, 17, 3631, 556, 145, 1476, 3275, 2861, 567, 3360, 1834, 2864]"
19.0,214.92,8,10,"[2650, 1980, 2044, 1132, 230, 2207, 3319, 1224, 1019, 1251, 1817, 1235, 1834, 3277, 2255, 92, 145, 572, 2419]"
35.0,268.33,7,9,"[2650, 92, 1019, 2044, 1925, 3740, 572, 2207, 2255, 1132, 230, 145, 1235, 1251, 136, 3277, 1881, 371, 2419, 3360, 524, 17, 2834, 2577, 2543, 278, 2864, 3415, 1834, 556, 2861, 3631, 1839, 567, 3275]"
19.0,221.74,6,10,"[2650, 830, 92, 266, 3168, 572, 3740, 2255, 2638, 556, 2861, 17, 1251, 1224, 3277, 2207, 1235, 2419, 1834]"
26.0,238.9,8,10,"[2650, 2747, 2044, 2016, 92, 386, 1881, 1235, 371, 1132, 2207, 3740, 1019, 230, 460, 3360, 365, 3277, 278, 3249, 84, 1251, 996, 145, 1834, 2419]"
30.0,250.98,6,10,"[2650, 92, 830, 1235, 3168, 3740, 572, 2207, 2255, 1251, 151, 2638, 967, 996, 3620, 2577, 2834, 556, 278, 17, 2861, 145, 59, 1834, 3360, 365, 3666, 518, 567, 1619]"
32.0,261.31,8,10,"[2650, 2747, 2044, 2016, 92, 1881, 371, 386, 1132, 1235, 2207, 1019, 3740, 230, 3236, 3249, 84, 1251, 145, 2419, 567, 365, 278, 3360, 3277, 3275, 1654, 2934, 728, 846, 996, 1834]"
15.0,196.19,8,10,"[2650, 1729, 1980, 2044, 2207, 572, 145, 1251, 1235, 3740, 230, 2255, 1132, 628, 3277]"
15.0,202.86,6,10,"[2650, 320, 252, 145, 2044, 2207, 1235, 3740, 572, 1251, 2255, 230, 1132, 338, 3277]"
46.0,293.46,8,9,"[2650, 145, 996, 572, 2255, 1251, 92, 3702, 3775, 2207, 3690, 111, 386, 2034, 1235, 1392, 1960, 3806, 3277, 2864, 3740, 815, 1619, 1583, 59, 2494, 1834, 2060, 365, 3360, 524, 17, 2834, 2577, 2543, 278, 556, 2861, 3631, 1839, 567, 3275, 1654, 2934, 728, 846]"
23.0,233.02,7,10,"[2650, 1150, 1997, 941, 3277, 92, 1235, 3740, 1132, 145, 2034, 1255, 371, 111, 1251, 1316, 2419, 386, 996, 2255, 1834, 2864, 572]"
14.0,187.89,7,10,"[2650, 320, 252, 2044, 145, 2207, 3336, 3740, 1235, 2419, 1881, 1132, 3277, 2255]"
15.0,202.3,7,10,"[2650, 92, 1980, 2044, 572, 1251, 2207, 3740, 1235, 230, 145, 2255, 1132, 2190, 3277]"
18.0,205.71,8,11,"[2650, 1729, 1980, 2044, 2207, 2518, 572, 3360, 1834, 145, 2864, 3740, 1235, 1251, 230, 1132, 3277, 2255]"
2.0,44.49,3,7,"[2650, 2383]"
27.0,249.12,8,9,"[2650, 1980, 92, 1019, 572, 136, 2207, 2044, 1881, 3740, 371, 1251, 1235, 2419, 3360, 145, 365, 230, 2255, 460, 2464, 1132, 3277, 2543, 996, 1834, 2864]"
6.0,120.91,5,10,"[2650, 185, 1235, 145, 594, 2255]"
9.0,161.04,6,11,"[2650, 320, 989, 2044, 145, 2207, 2419, 1235, 2255]"
35.0,268.02,8,9,"[2650, 1729, 1980, 3028, 2207, 92, 1235, 2419, 2044, 1881, 371, 3360, 524, 230, 2255, 572, 17, 3740, 2834, 1132, 3277, 2577, 2543, 278, 2864, 145, 3415, 1834, 556, 2861, 1251, 2953, 1839, 567, 1230]"
21.0,220.18,8,10,"[2650, 1729, 1980, 1925, 2207, 2044, 572, 136, 1019, 145, 3612, 3740, 1235, 371, 1251, 2419, 1881, 2255, 875, 1132, 3277]"
23.0,227.54,8,10,"[2650, 1980, 3740, 3360, 572, 1575, 2207, 92, 365, 230, 1251, 136, 996, 1881, 2044, 1834, 371, 3277, 2255, 2419, 1235, 2864, 145]"
14.0,188.28,5,11,"[2650, 92, 830, 1235, 1303, 3740, 572, 2207, 2255, 1251, 151, 2638, 967, 996]"
9.0,130.61,8,11,"[2650, 1729, 1980, 2044, 2207, 572, 221, 2012, 1251]"
6.0,120.64,6,10,"[2650, 2044, 990, 145, 572, 2255]"
25.0,237.36,8,10,"[2650, 1575, 1980, 1132, 3740, 572, 3360, 92, 365, 2543, 230, 136, 1251, 145, 2044, 996, 2207, 371, 1834, 2864, 2419, 3277, 62, 2255, 1235]"
45.0,290.82,8,9,"[2650, 1980, 92, 1925, 572, 136, 2207, 2044, 1881, 3740, 371, 1251, 1235, 2419, 3360, 145, 996, 2282, 2255, 3302, 158, 1132, 3277, 60, 3806, 2543, 3156, 1619, 365, 367, 59, 302, 1665, 1502, 17, 1105, 2577, 2864, 2834, 278, 1654, 2934, 2861, 728, 567]"
7.0,147.46,5,11,"[2650, 2136, 1235, 2255, 3740, 572, 2207]"
11.0,179.08,6,11,"[2650, 2820, 666, 572, 1777, 230, 1132, 3277, 1235, 2255, 2207]"
20.0,218.07,7,10,"[2650, 1980, 1099, 3360, 572, 1575, 2207, 365, 230, 92, 1251, 136, 996, 3277, 2255, 1881, 145, 1235, 371, 2419]"
