n_nodes,influence,communities,time,nodes
19.0,33.55,7,3,"[4395, 2204, 2510, 5822, 2798, 3360, 5872, 7287, 3450, 7547, 7534, 3146, 3845, 5857, 1794, 1381, 524, 3855, 4785]"
3.0,5.52,3,2,"[3845, 402, 5578]"
66.0,106.08,8,3,"[1937, 3530, 380, 7196, 3845, 5851, 7595, 473, 6912, 6547, 2892, 3450, 5127, 763, 5578, 2854, 6514, 1958, 5677, 2725, 5968, 5725, 6931, 1150, 6323, 7001, 4941, 5540, 6101, 4476, 891, 110, 335, 2083, 3432, 4149, 6668, 313, 5324, 1300, 7015, 743, 1945, 5876, 5147, 4765, 2015, 740, 6642, 109, 1447, 5862, 7488, 2985, 5680, 433, 6446, 524, 7326, 7237, 4785, 1381, 7604, 6519, 2267, 5274]"
34.0,62.54,8,3,"[1937, 7397, 5822, 2510, 2798, 3360, 5872, 226, 5578, 7604, 110, 7237, 4455, 2267, 7001, 5851, 6668, 1794, 7534, 3845, 3450, 5274, 6323, 1001, 3081, 3530, 6519, 5857, 335, 524, 1381, 5414, 6330, 4785]"
9.0,16.73,6,2,"[1937, 2204, 2953, 4719, 3079, 3530, 1381, 524, 3845]"
56.0,93.94,8,3,"[1937, 7397, 2510, 5822, 2798, 7334, 5578, 6912, 6547, 2892, 7467, 763, 3283, 6514, 5455, 5127, 5851, 4680, 6931, 1001, 2854, 6323, 5274, 3450, 110, 891, 2725, 6101, 524, 3081, 3557, 4353, 3530, 290, 1958, 7015, 4785, 3042, 3845, 4476, 2267, 1376, 7604, 5324, 6668, 3850, 1237, 6519, 4931, 6065, 5566, 4149, 4093, 4085, 2244, 7237]"
47.0,81.11,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 6912, 6931, 7334, 3845, 5876, 2892, 7298, 763, 7001, 1150, 1402, 2083, 335, 4785, 5968, 4123, 5127, 110, 3450, 6668, 524, 7262, 5851, 5274, 5540, 3530, 2725, 6065, 6323, 7604, 4149, 4476, 313, 2244, 7237, 4941, 2267, 1376, 1381, 6519]"
28.0,50.77,8,3,"[1937, 309, 2510, 5822, 2798, 3360, 5872, 2289, 6446, 7547, 1831, 763, 6514, 5127, 5677, 5274, 5851, 5324, 6931, 3450, 1376, 2725, 6323, 1381, 524, 335, 4785, 5968]"
36.0,62.98,7,3,"[1937, 514, 6375, 2892, 5851, 7334, 763, 5981, 2941, 1678, 4506, 6514, 6084, 7604, 2824, 7237, 13, 2854, 16, 6519, 335, 6633, 891, 4356, 5893, 2725, 5127, 1381, 524, 6446, 3450, 4785, 6931, 6101, 313, 5274]"
51.0,85.8,8,3,"[1937, 7397, 5822, 2510, 2798, 7467, 763, 7334, 6547, 5578, 3283, 6514, 2892, 6912, 5455, 5851, 4680, 6931, 2854, 6323, 5127, 3450, 5274, 110, 91, 1001, 2725, 3081, 6101, 3557, 4353, 290, 1958, 7015, 524, 3042, 4476, 2267, 1376, 4785, 3530, 7604, 5324, 6668, 3850, 1237, 6519, 4931, 6065, 5566, 3845]"
3.0,6.5,1,2,"[1937, 6712, 5578]"
6.0,9.27,5,2,"[3298, 7397, 2510, 2562, 968, 5578]"
43.0,74.44,8,3,"[1937, 6108, 2854, 5578, 3451, 7334, 6912, 2798, 6931, 6547, 4909, 5876, 1150, 5862, 3360, 3845, 6446, 7001, 5725, 1945, 4785, 5677, 335, 5968, 2083, 3450, 5851, 5127, 5561, 7488, 5680, 6101, 3855, 3746, 1376, 3530, 1381, 6668, 524, 4941, 4476, 6519, 313]"
41.0,69.79,8,3,"[1937, 5578, 2510, 6739, 2798, 5851, 763, 7604, 6596, 5725, 110, 6931, 2725, 3450, 6323, 5968, 6108, 3555, 5857, 1794, 6769, 1730, 5414, 6668, 4476, 335, 2083, 5961, 4941, 6101, 3530, 2241, 1376, 524, 5274, 5540, 4785, 5324, 6065, 313, 1381]"
14.0,25.4,6,3,"[1937, 2204, 2050, 2510, 2798, 7334, 4063, 6547, 2892, 7467, 763, 4820, 5578, 3530]"
22.0,36.86,8,3,"[634, 7595, 5012, 6621, 7287, 2510, 6636, 5872, 7547, 290, 3845, 3360, 4880, 5187, 1381, 5274, 5851, 3450, 1376, 2725, 6323, 524]"
70.0,112.51,8,3,"[1937, 7595, 5578, 5012, 2510, 6912, 473, 3450, 188, 3360, 1001, 4880, 3855, 1730, 1150, 3530, 2031, 6519, 2854, 5442, 3081, 5673, 5876, 3557, 2170, 891, 4434, 4476, 381, 5413, 7565, 1902, 5530, 3653, 1639, 5851, 5857, 2666, 5988, 1025, 4324, 5725, 6593, 7359, 2986, 7123, 7001, 6891, 290, 1291, 2122, 7548, 6446, 3845, 5127, 524, 6101, 6931, 4941, 5274, 2083, 5540, 4785, 4146, 6323, 7604, 313, 4931, 5324, 1381]"
72.0,113.12,8,4,"[1937, 3530, 2006, 7595, 5851, 3845, 473, 6912, 1660, 6375, 3450, 2892, 2854, 6931, 5578, 763, 7334, 7467, 6514, 5127, 1001, 3283, 1958, 5455, 4680, 6323, 110, 891, 7604, 6101, 6668, 313, 5324, 2267, 1376, 4931, 3081, 4476, 2725, 3557, 5968, 2244, 7237, 6519, 4941, 4353, 5963, 2637, 290, 4085, 7015, 743, 1232, 4093, 4149, 6642, 4329, 6065, 740, 2015, 5540, 1381, 6891, 1300, 524, 1945, 5274, 5554, 4765, 1447, 2985, 4785]"
8.0,14.41,6,2,"[1937, 7397, 2510, 5822, 2798, 3176, 3845, 2854]"
66.0,106.66,7,3,"[1937, 6617, 5578, 2510, 5012, 2798, 3360, 5872, 6912, 6547, 2892, 3450, 3530, 5127, 763, 2854, 6514, 1958, 5677, 2725, 5968, 5725, 6931, 1150, 6323, 7001, 4941, 5540, 6376, 4476, 891, 110, 335, 2083, 3432, 4, 6668, 313, 5324, 1300, 7015, 743, 1945, 5876, 5147, 4765, 2015, 740, 6642, 109, 1447, 5862, 7488, 2985, 5680, 433, 6446, 524, 7326, 7237, 4785, 1381, 7604, 6519, 2267, 5274]"
73.0,116.37,8,3,"[1937, 7397, 7334, 2510, 2798, 6547, 5822, 2892, 7467, 5578, 6912, 763, 3283, 6514, 5455, 4680, 891, 7498, 110, 5127, 6931, 5851, 2854, 3557, 3450, 4353, 290, 6101, 3042, 2725, 3850, 3081, 7015, 1237, 6323, 6750, 4931, 5566, 2267, 1958, 5274, 6519, 1376, 4093, 7604, 3530, 16, 5968, 5324, 3650, 7086, 13, 743, 1611, 3189, 4086, 1945, 6065, 4149, 2538, 4785, 524, 2015, 858, 2488, 406, 1407, 1381, 4704, 3845, 6668, 7237, 335]"
25.0,45.39,8,3,"[1937, 3530, 2006, 5822, 5851, 2798, 3360, 5872, 2289, 6446, 952, 1831, 3450, 5677, 7081, 763, 1376, 2725, 1381, 5127, 524, 6514, 5324, 6323, 5274]"
18.0,33.81,6,3,"[1937, 7397, 2510, 2798, 2050, 6789, 4511, 3204, 5578, 7074, 1665, 2854, 4785, 2725, 6995, 3530, 6101, 313]"
5.0,8.68,4,2,"[1937, 2204, 2510, 2157, 968]"
39.0,67.53,7,3,"[1937, 7397, 2510, 5822, 2798, 7334, 6547, 2892, 5578, 7467, 6912, 763, 313, 5414, 1402, 4941, 4880, 5862, 4681, 7141, 6891, 5127, 524, 6931, 1945, 5274, 1982, 3557, 290, 2083, 5540, 2725, 6101, 4785, 6065, 4149, 3530, 5968, 1376]"
44.0,74.54,8,3,"[1937, 7397, 3360, 5822, 2798, 2510, 5872, 226, 4455, 7001, 110, 1794, 5578, 7534, 5857, 7604, 2267, 7237, 5851, 5414, 3450, 6330, 740, 5147, 4765, 2083, 1001, 6519, 5540, 3734, 6668, 2985, 7602, 478, 3530, 1381, 5274, 335, 6323, 3845, 7488, 3081, 524, 4785]"
83.0,128.35,8,3,"[1937, 7397, 313, 2510, 2798, 2465, 5822, 5455, 4680, 7334, 2892, 763, 1001, 5578, 6547, 5851, 7467, 110, 891, 3081, 2854, 6912, 3450, 6323, 4353, 3042, 2267, 7604, 3850, 3557, 7015, 1237, 6750, 6931, 1945, 5274, 6101, 5127, 524, 290, 2083, 5540, 1376, 5968, 4785, 3530, 6065, 4149, 2725, 6519, 4931, 5566, 1958, 4093, 16, 5324, 3650, 7086, 13, 743, 1611, 3189, 4086, 3845, 1381, 2538, 335, 7237, 2015, 6668, 858, 2488, 406, 1407, 4704, 740, 5147, 4765, 1447, 2985, 7602, 478, 7488]"
87.0,133.64,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 7334, 6912, 6931, 6547, 2892, 763, 7467, 4931, 3845, 3283, 2654, 5455, 110, 4353, 290, 1001, 4785, 3450, 6323, 4680, 891, 5851, 5876, 7001, 381, 6101, 3557, 3530, 5127, 2260, 4476, 3324, 4330, 244, 2347, 5530, 1945, 1376, 4904, 4146, 3081, 1958, 262, 6519, 5862, 5324, 1639, 2666, 5988, 7604, 1025, 4324, 7602, 313, 5968, 6648, 6593, 4880, 1381, 6891, 524, 5274, 6065, 4941, 4149, 2244, 7237, 5540, 3240, 2725, 7359, 4125, 7123, 1291, 2122, 7548, 4356, 5893, 6544, 422]"
80.0,123.74,8,4,"[1937, 7397, 2510, 5822, 2798, 7334, 5578, 6912, 6547, 2892, 7467, 763, 3283, 6514, 5455, 4680, 1001, 5851, 2854, 5127, 3081, 6931, 4353, 3450, 1958, 891, 110, 6323, 4476, 1312, 3850, 1237, 6101, 5566, 3557, 2725, 4093, 4085, 2244, 7015, 7237, 3530, 4330, 3042, 524, 4338, 290, 2267, 1376, 6519, 7602, 4785, 244, 3324, 1281, 4356, 5324, 7604, 5893, 2318, 4888, 6652, 2361, 4931, 3845, 1854, 2878, 4149, 6065, 2906, 6544, 6668, 3571, 1012, 422, 5110, 488, 5047, 2515, 1339]"
7.0,13.21,5,2,"[1937, 3317, 7083, 7284, 3450, 2091, 5578]"
94.0,143.09,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 7334, 6912, 6931, 6547, 2892, 763, 7467, 3845, 4931, 3360, 6446, 7001, 5725, 1300, 4785, 743, 110, 3450, 335, 5968, 891, 5127, 1945, 5851, 5677, 3530, 5147, 3557, 6101, 4765, 2015, 2083, 7015, 5134, 7488, 3042, 5680, 740, 2267, 1376, 290, 6323, 6519, 460, 1447, 2985, 433, 5324, 4146, 7604, 6235, 3855, 5857, 313, 4330, 4338, 7602, 244, 524, 1381, 5540, 5274, 4149, 6065, 4941, 2725, 3324, 6668, 1281, 4356, 5893, 2318, 4888, 6652, 2361, 1854, 2878, 2906, 6544, 3571, 1012, 422, 5110, 488, 5047, 2515, 1339]"
19.0,38.68,6,3,"[1937, 7397, 2510, 5822, 6631, 2854, 2798, 3845, 1678, 6830, 6651, 5857, 3530, 1381, 5127, 524, 4785, 6101, 5274]"
91.0,139.0,8,3,"[1937, 7595, 5578, 5012, 2510, 188, 473, 3450, 3360, 1001, 6912, 4880, 3855, 1730, 1150, 2031, 5442, 3081, 3530, 6519, 740, 2725, 6642, 109, 110, 5876, 891, 2854, 1447, 2985, 4476, 5680, 433, 335, 7326, 7237, 7015, 743, 2267, 2347, 1639, 4149, 2015, 2666, 3653, 4904, 5988, 5530, 4324, 5862, 6668, 5725, 7548, 1300, 6891, 1945, 5147, 4765, 7488, 7001, 7123, 6593, 7602, 7359, 1025, 3240, 2122, 4125, 4356, 5893, 6544, 6101, 422, 290, 3845, 4941, 6446, 5127, 4647, 1381, 524, 6931, 5274, 2083, 5540, 4785, 5324, 4146, 6323, 7604, 313]"
24.0,44.71,7,3,"[1937, 5012, 661, 6621, 7287, 2510, 5872, 3450, 2798, 7547, 2854, 6519, 7334, 2999, 5851, 7141, 6891, 290, 4931, 1381, 524, 5677, 4785, 5274]"
98.99999999999999,148.16,8,3,"[1937, 7595, 5578, 6912, 2510, 5012, 473, 3450, 188, 3360, 1001, 4880, 3855, 1730, 1150, 2031, 2892, 5968, 3530, 6519, 4904, 2725, 3667, 1376, 2854, 6175, 110, 4330, 4149, 381, 4476, 4434, 5677, 1022, 1300, 3324, 7015, 743, 5147, 1639, 6544, 5851, 2666, 4765, 3653, 5988, 2015, 4324, 6165, 422, 5725, 4006, 6891, 7548, 3900, 2691, 335, 4257, 7123, 3650, 6593, 1611, 7359, 6999, 4704, 2347, 2122, 68, 2160, 6101, 244, 1973, 290, 4069, 6446, 4941, 3652, 6065, 1381, 3399, 1291, 1146, 6174, 7488, 2260, 3240, 4785, 4146, 6323, 524, 313, 6931, 5274, 5127, 4125, 6668, 7602, 5544, 4356]"
69.0,111.61,8,3,"[1937, 309, 2510, 3841, 2798, 3360, 5872, 2289, 7547, 6446, 1831, 763, 6514, 7237, 3469, 5274, 5851, 5127, 1730, 2031, 6931, 5725, 5324, 3450, 6323, 6519, 2854, 5442, 891, 4476, 4785, 1150, 3081, 524, 1381, 5673, 4931, 7001, 5876, 5857, 3557, 2170, 4434, 381, 5413, 7565, 1902, 5530, 3653, 6101, 1639, 2666, 5988, 1025, 4941, 4324, 6928, 6593, 3530, 7359, 4125, 313, 7123, 6891, 4146, 1291, 2122, 290, 2083]"
49.00000000000001,82.67,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 6931, 7334, 6912, 3845, 6547, 2892, 4931, 763, 7467, 3283, 5455, 4785, 5127, 2654, 4680, 1001, 110, 3450, 5851, 3530, 891, 6101, 3081, 3557, 4353, 290, 1958, 6323, 7015, 3042, 4476, 2267, 1376, 7604, 5324, 524, 6668, 2882, 5274, 5540, 6519, 2725]"
20.0,33.27,8,3,"[1937, 5123, 5578, 587, 5851, 5455, 1958, 4680, 1001, 3845, 6991, 2244, 7604, 7237, 3469, 1730, 2031, 5725, 6519, 3450]"
59.0,97.59,8,3,"[1937, 7595, 5578, 5012, 2510, 6912, 473, 3450, 188, 3360, 1001, 3855, 433, 5961, 1150, 3530, 4330, 3823, 4880, 4338, 7602, 244, 5876, 3324, 3557, 891, 5414, 4476, 1402, 2725, 5862, 7141, 6891, 3845, 5127, 524, 5851, 5857, 6931, 1945, 5274, 290, 5725, 2083, 5540, 6446, 4785, 7001, 6065, 7604, 4149, 313, 4931, 5324, 4941, 5968, 6101, 1376, 1381]"
42.0,73.41,8,3,"[1937, 309, 2510, 3841, 2798, 3360, 5872, 2289, 4449, 6446, 1001, 7604, 3845, 7237, 1110, 5127, 5851, 3081, 5274, 2031, 3469, 1730, 5725, 3450, 524, 6931, 5324, 2854, 891, 4476, 5673, 1150, 4785, 5442, 4931, 3530, 6101, 7001, 5857, 1381, 3557, 5876]"
35.0,62.94,8,3,"[1937, 3360, 5822, 7397, 5872, 2510, 132, 226, 7604, 110, 7237, 4455, 5578, 2267, 7001, 5851, 6668, 1794, 7534, 3845, 3450, 6323, 5274, 1001, 3081, 6519, 5857, 335, 1381, 6330, 3530, 1376, 5414, 524, 4785]"
50.0,84.09,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 6931, 7334, 6912, 3845, 6547, 2892, 4931, 763, 7467, 3283, 5455, 4785, 5127, 2654, 4680, 1001, 110, 3450, 5851, 3530, 891, 6101, 3081, 3557, 4353, 290, 1958, 6323, 7015, 3042, 4476, 2267, 1376, 7604, 5324, 524, 6668, 313, 5274, 5512, 6519, 2725, 6065]"
17.0,31.71,7,3,"[3318, 6617, 6912, 2510, 6941, 5012, 4274, 3360, 3530, 2798, 4931, 5872, 1381, 524, 1767, 4785, 5274]"
24.0,46.17,6,3,"[1937, 309, 5822, 2510, 3360, 2798, 2289, 5872, 6446, 7547, 1831, 763, 1251, 7141, 6891, 5274, 5851, 290, 4931, 1381, 524, 5677, 3450, 4785]"
30.0,56.39,8,3,"[1937, 7397, 5822, 226, 2510, 2798, 5578, 5872, 7604, 3360, 110, 7237, 4455, 2267, 4930, 5851, 1678, 6830, 6651, 5127, 6101, 3450, 5274, 5857, 3845, 1381, 3530, 524, 751, 4785]"
31.0,57.61,8,3,"[1937, 309, 3360, 5822, 2510, 5872, 2798, 2289, 6446, 1791, 1831, 763, 5677, 5274, 6514, 5324, 1376, 2725, 5851, 335, 5127, 5968, 3450, 6931, 6891, 290, 3530, 6323, 1381, 524, 4785]"
97.0,143.46,8,4,"[1937, 6108, 6547, 2854, 3451, 5578, 2798, 2892, 7467, 4931, 3283, 763, 7595, 7334, 2654, 5455, 110, 4353, 4680, 891, 7001, 3845, 1001, 6931, 5876, 3557, 3450, 381, 290, 6912, 5530, 1945, 3081, 3530, 2260, 262, 5862, 3324, 244, 4476, 4330, 5851, 4785, 976, 6323, 7604, 1025, 6648, 5324, 1958, 6519, 6101, 5540, 3900, 2347, 2691, 2666, 335, 1639, 4257, 3650, 1611, 5988, 4146, 6999, 4704, 4324, 4904, 68, 2160, 1973, 4069, 6446, 3652, 3399, 1146, 7602, 6174, 7488, 6668, 5544, 1381, 4356, 5127, 1291, 524, 5274, 4125, 6690, 313, 5968, 7359, 2122, 7123, 4941, 3240, 6593]"
68.0,108.36,8,3,"[1937, 6108, 6547, 2854, 3451, 5578, 2798, 2892, 7467, 4931, 7595, 3283, 763, 7334, 2654, 5455, 110, 6931, 6912, 4353, 290, 1001, 4680, 891, 7001, 3845, 3450, 381, 3530, 4785, 2260, 6323, 5876, 3324, 5851, 4330, 244, 2347, 4476, 3557, 5530, 6101, 1945, 6715, 4146, 3081, 262, 6519, 5862, 1639, 2666, 976, 5988, 7604, 5127, 1025, 4324, 7602, 6648, 4356, 1291, 524, 5274, 5324, 1958, 4125, 5540, 3240]"
35.0,62.96,7,3,"[1937, 6108, 2854, 641, 3451, 2798, 5822, 5769, 5725, 3845, 110, 7237, 4455, 5578, 3450, 2267, 7001, 5851, 6668, 1794, 7534, 6509, 5274, 1001, 3081, 6519, 5857, 335, 1381, 6330, 3530, 1376, 5414, 524, 4785]"
45.0,77.17,8,3,"[1937, 6108, 2854, 5578, 3451, 2798, 7595, 3845, 4931, 2654, 6931, 7334, 891, 2892, 763, 6101, 3557, 6912, 3283, 6547, 5455, 707, 7015, 3042, 110, 3450, 1001, 4785, 4476, 2267, 5851, 4680, 1376, 7604, 5324, 3530, 4353, 5127, 3081, 524, 290, 1958, 6323, 1381, 6891]"
92.99999999999999,141.09,8,3,"[1937, 6108, 2510, 5578, 3869, 2798, 5872, 7547, 4880, 5876, 1150, 6931, 5862, 4476, 6642, 1281, 4356, 4931, 3845, 7001, 5725, 3360, 6446, 743, 3450, 110, 5893, 891, 5127, 6668, 4785, 524, 335, 5968, 1300, 5851, 2318, 3855, 6544, 3557, 4888, 1945, 5274, 7015, 2015, 3530, 6101, 5147, 4765, 3042, 290, 6519, 740, 5677, 2083, 5540, 2916, 2725, 422, 2267, 1447, 2985, 5680, 7488, 4146, 4338, 6323, 244, 4330, 6065, 4149, 433, 5857, 3324, 7602, 7604, 313, 6235, 1381, 2361, 5324, 1339, 5047, 6652, 1854, 2878, 4941, 2515, 2906, 488, 3571, 1012, 5110]"
46.0,77.54,7,3,"[1937, 6617, 5578, 2510, 5012, 2798, 3360, 7334, 6593, 3240, 4506, 3450, 6912, 7359, 763, 4125, 7123, 6101, 5127, 2854, 3557, 1958, 1291, 5968, 4356, 2122, 664, 5265, 806, 4476, 6323, 4941, 6931, 6065, 1376, 524, 6668, 335, 5540, 5274, 2083, 4785, 313, 5324, 1381, 5876]"
11.0,18.83,8,2,"[1937, 6108, 2854, 5578, 7083, 3469, 2091, 3845, 3782, 3450, 5851]"
76.0,119.95,8,3,"[1937, 7397, 5822, 2510, 2798, 7467, 763, 7334, 6547, 3283, 5578, 6514, 2892, 5455, 4680, 5851, 2854, 6912, 91, 2725, 6931, 3450, 3081, 6323, 110, 3557, 3324, 1001, 5147, 5274, 5127, 5857, 6101, 1281, 4356, 5893, 4476, 7015, 5725, 7001, 6415, 290, 6446, 1376, 2267, 1300, 4941, 5774, 6519, 335, 4765, 3530, 524, 5324, 4785, 7604, 2083, 5540, 1447, 5968, 743, 4931, 5677, 5680, 4146, 6065, 313, 6668, 4149, 7488, 6642, 6235, 2015, 740, 1381, 3845]"
62.0,101.84,8,3,"[1937, 3843, 5578, 5012, 2510, 473, 188, 3450, 3360, 6912, 1001, 4880, 3855, 1150, 3530, 6519, 433, 5961, 4330, 5876, 4338, 7602, 244, 5862, 891, 3324, 4476, 5147, 5857, 1281, 4356, 5893, 5851, 5725, 6065, 7001, 6415, 6446, 6668, 1300, 4941, 1945, 5274, 290, 335, 4765, 2083, 3845, 5127, 524, 6101, 6931, 1376, 4785, 6323, 7604, 4931, 7015, 110, 5324, 2267, 1381]"
6.0,11.82,4,2,"[1937, 3530, 2510, 4990, 968, 7185]"
13.0,23.24,7,3,"[1937, 4318, 5822, 2510, 3360, 2289, 5872, 2798, 3845, 5725, 3895, 4931, 3450]"
31.0,57.71,7,3,"[1937, 7595, 5578, 6912, 2510, 5012, 473, 3450, 1791, 1831, 763, 3360, 6514, 2052, 5127, 524, 6931, 5274, 5968, 290, 2725, 3530, 5677, 6446, 1376, 4785, 6323, 335, 5851, 1381, 6891]"
77.0,122.11,8,3,"[1937, 6108, 2854, 2510, 3841, 2798, 2667, 5872, 2289, 7547, 6446, 6931, 763, 6912, 1831, 6514, 4931, 976, 4353, 1025, 110, 4356, 3845, 262, 5127, 3450, 1001, 3081, 891, 290, 4785, 1291, 381, 5876, 4680, 6323, 5851, 524, 1945, 4476, 7001, 5530, 3557, 5274, 6101, 4125, 3425, 5540, 4330, 3530, 1958, 2260, 3324, 4904, 3240, 6519, 2347, 7602, 7604, 6065, 4146, 313, 7359, 6593, 2666, 5988, 5862, 6648, 1639, 7237, 2122, 5324, 4941, 5968, 7123, 4324, 1381]"
44.0,75.2,7,3,"[1937, 6108, 2854, 5578, 3451, 7595, 2798, 2892, 5455, 1720, 6931, 7334, 5876, 5414, 763, 1402, 4931, 6912, 3283, 6547, 7467, 3845, 4880, 1001, 5862, 4785, 7141, 891, 3519, 3450, 1945, 6072, 3530, 6101, 3557, 3081, 1376, 2725, 5968, 1381, 5127, 5274, 524, 5324]"
17.0,32.7,6,3,"[1937, 7397, 5822, 2510, 2798, 226, 5872, 5578, 3360, 7604, 6659, 1767, 1381, 3530, 524, 4785, 5274]"
15.0,26.39,5,3,"[1937, 309, 5822, 2510, 3360, 2798, 2289, 5872, 6446, 7547, 1831, 763, 2177, 7141, 3450]"
20.0,36.02,7,3,"[3101, 2204, 2050, 2510, 4063, 2798, 4820, 6547, 7334, 5968, 763, 1381, 2892, 5127, 7467, 5274, 524, 5324, 5578, 3530]"
85.0,131.49,8,3,"[1937, 7397, 7334, 2510, 2798, 5822, 6514, 6547, 2892, 7498, 7467, 763, 5578, 3042, 3283, 3850, 7015, 891, 5455, 1237, 110, 6750, 6912, 4680, 5566, 5851, 3450, 2267, 3557, 4093, 16, 3650, 7086, 13, 6101, 6931, 2854, 743, 5127, 1611, 3189, 4086, 290, 2538, 6519, 2015, 2725, 858, 6323, 1376, 4353, 4931, 2488, 406, 1407, 4704, 3081, 1958, 5968, 3530, 6668, 5324, 335, 7604, 5540, 3240, 7359, 5274, 4125, 7123, 1291, 2122, 7548, 1381, 4356, 5893, 6544, 422, 4149, 2759, 6065, 524, 1945, 4785, 7237]"
38.0,67.15,8,3,"[1937, 309, 3841, 2510, 3360, 2798, 5872, 2289, 7547, 6446, 1831, 763, 6514, 3030, 3469, 5274, 5851, 1730, 2031, 6931, 5725, 5127, 5324, 3450, 6323, 6519, 5442, 891, 4476, 1150, 3081, 4785, 2854, 5857, 1381, 3530, 524, 6101]"
63.0,104.24,8,3,"[1937, 3843, 5578, 5012, 2510, 473, 188, 3450, 3360, 4880, 3855, 1001, 1150, 6912, 433, 5961, 3795, 3530, 4330, 5876, 4338, 7602, 244, 5862, 891, 3324, 4476, 5147, 5857, 1281, 4356, 5893, 5725, 7001, 6415, 6446, 7237, 5851, 5963, 2637, 1232, 4329, 6065, 6891, 3845, 5127, 4941, 524, 6668, 6931, 5274, 290, 4785, 6323, 7604, 4931, 6101, 1376, 5324, 2267, 1381, 7015, 110]"
58.0,96.48,8,3,"[1937, 3843, 5012, 5578, 2510, 473, 188, 3450, 3360, 6912, 4880, 3855, 1150, 1001, 433, 6519, 5961, 3530, 4330, 5876, 4338, 7536, 244, 5862, 891, 3324, 4476, 5147, 1281, 4356, 5893, 6065, 5851, 5725, 6415, 6446, 5857, 7001, 1300, 4941, 1945, 290, 4765, 2083, 5274, 6668, 5127, 6101, 6931, 6323, 1376, 335, 3845, 1381, 524, 2267, 110, 4785]"
100.0,149.83,8,3,"[1937, 6885, 5578, 5012, 2510, 188, 473, 3450, 3360, 4880, 1001, 3855, 1730, 1150, 2031, 6912, 5442, 740, 6642, 109, 6519, 3530, 5876, 1447, 3081, 2985, 891, 110, 5680, 2725, 433, 7326, 4476, 7237, 2267, 4904, 2854, 5862, 6668, 335, 1945, 3650, 7015, 1611, 743, 6999, 4704, 68, 1639, 2666, 2160, 244, 7548, 2015, 1973, 2347, 4149, 5988, 4069, 3652, 4324, 6891, 3653, 3399, 1291, 1146, 5725, 6174, 2260, 5544, 4356, 5893, 5530, 3845, 5127, 524, 7123, 6544, 6931, 7488, 1300, 5274, 6593, 5147, 4765, 4125, 2122, 6101, 7359, 7602, 290, 1381, 422, 3240, 6446, 4941, 4785, 4146, 6323, 313]"
16.0,31.11,8,3,"[1937, 6108, 2854, 3469, 5578, 6165, 3845, 290, 2091, 3450, 5851, 2673, 1381, 524, 5677, 4785]"
