node,page_rank,overall_rank,comm,rank_comm
947,0.013368735527522576,310,4,82
1329,0.013333208647655609,311,6,39
915,0.013312943612373939,312,4,83
872,0.01329038804968357,313,4,84
309,0.013272845298937018,314,2,59
1958,0.013205927197460865,315,13,29
1346,0.013063121765462411,316,6,40
440,0.01306034706594972,317,2,60
289,0.012993725837250298,318,2,61
937,0.012929832456735728,319,4,85
619,0.012928160657297606,320,3,20
1554,0.01287339892072197,321,8,42
1298,0.012869682439946148,322,6,41
646,0.012811774961929591,323,3,21
1248,0.01278640662045426,324,6,42
502,0.012743725239934422,325,2,62
1229,0.01270098142098953,326,6,43
1312,0.012597187390698062,327,6,44
1107,0.01259366226951992,328,5,2
1251,0.012507387608217601,329,6,45
580,0.012503958185334054,330,3,22
1632,0.012499194868699545,331,8,43
750,0.012492615124094504,332,3,23
1314,0.012438091516761066,333,6,46
542,0.012392383255736172,334,3,24
1892,0.012352425862730375,335,11,5
330,0.0123398343336264,336,2,63
1214,0.012315715838054913,337,6,47
700,0.012297554109395035,338,3,25
510,0.012254684422854132,339,2,64
1337,0.012222332568893067,340,6,48
392,0.012205958488452014,341,2,65
1998,0.01218435500908752,342,16,9
731,0.012055638026293464,343,3,26
1309,0.012048105863752288,344,6,49
283,0.011922172977880518,345,2,66
609,0.011896976071627841,346,3,27
533,0.011888619746533113,347,2,67
916,0.011842565779775131,348,4,86
1338,0.011784690415399424,349,6,50
416,0.011782617062299288,350,2,68
400,0.011767001851168746,351,2,69
509,0.01174322102663974,352,2,70
366,0.01169155302848039,353,2,71
753,0.011682539824032272,354,3,28
710,0.011673032614305264,355,3,29
475,0.011610114958014667,356,2,72
807,0.011591085351629237,357,4,87
1283,0.011493625873863903,358,6,51
1673,0.01146949991950741,359,9,11
507,0.01146583070391383,360,2,73
901,0.011457122110899559,361,4,88
1677,0.011419280907085298,362,9,12
660,0.0113957423440811,363,3,30
1876,0.011380327074340467,364,11,6
600,0.011342863867979608,365,3,31
523,0.011252526673886574,366,2,74
912,0.011243763334719341,367,4,89
797,0.011172801910468695,368,4,90
567,0.011171126021178698,369,3,32
456,0.011149225331052615,370,2,75
375,0.0111299914386662,371,2,76
1123,0.011015165055172556,372,5,3
282,0.010973325585361824,373,2,77
998,0.01096863270754044,374,5,4
351,0.010912193795273086,375,2,78
1165,0.010804982448640152,376,6,52
761,0.010802383007480263,377,4,91
875,0.010702227241949048,378,4,92
1262,0.010552073446778549,379,6,53
1656,0.01053037729018729,380,9,13
409,0.010526088711924935,381,2,79
324,0.010512832042682572,382,2,80
689,0.010497617310104748,383,3,33
496,0.010483031293341194,384,2,81
595,0.010466667145002072,385,3,34
736,0.010401344418412083,386,3,35
457,0.0103838220393244,387,2,82
626,0.010381661303328382,388,3,36
697,0.010381315240465424,389,3,37
727,0.010377387776694613,390,3,38
267,0.010352761036549182,391,1,1
1349,0.010344725805355908,392,6,54
713,0.010338259045283661,393,3,39
261,0.010322778825562295,394,1,2
905,0.010320572714901707,395,4,93
1582,0.010311307599159564,396,8,44
1310,0.010284411016073214,397,6,55
1201,0.010230385489273167,398,6,56
485,0.010218197154948771,399,2,83
1292,0.010208151194666166,400,6,57
603,0.010145177869540575,401,3,40
755,0.010101144244506059,402,4,94
34,0.010076944239939462,403,1,3
634,0.010076908950715847,404,3,41
708,0.010075974754860167,405,3,42
1221,0.010029999616541376,406,6,58
1158,0.010004933569159215,407,5,5
471,0.009947780056456254,408,2,84
550,0.009947602942289297,409,3,43
494,0.009861280634242521,410,2,85
827,0.009830525095726808,411,4,95
823,0.009821682467667157,412,4,96
1544,0.009820555263895355,413,8,45
1169,0.00974985117926983,414,6,59
318,0.00974042926851819,415,2,86
649,0.009725678009443548,416,3,44
958,0.009674804334430959,417,4,97
638,0.009669145089855152,418,3,45
959,0.009668316287385872,419,4,98
786,0.009656218775416465,420,4,99
1222,0.009618362104262625,421,6,60
1087,0.009545415632729506,422,5,6
500,0.009535035367989792,423,2,87
625,0.009533728821741262,424,3,46
1150,0.009499496996459094,425,5,7
671,0.009491941635231213,426,3,47
1090,0.009469545223962076,427,5,8
1345,0.009436317856067132,428,6,61
1748,0.009432520057449965,429,9,14
741,0.009428092766510356,430,3,48
577,0.009407169547814448,431,3,49
961,0.009352791003327195,432,4,100
518,0.00933062663648448,433,2,88
1022,0.009330542595788987,434,5,9
103,0.009279859203229657,435,1,4
1679,0.009245114600228576,436,9,15
1002,0.009233684336149647,437,5,10
438,0.00921721399233078,438,2,89
1390,0.009213015699997301,439,7,1
1081,0.009210066644072593,440,5,11
987,0.00917902280944665,441,5,12
126,0.009168164843356624,442,1,5
1296,0.0091671727381605,443,6,62
617,0.009160140178732816,444,3,50
1499,0.009158426269918602,445,7,2
190,0.009156137621183598,446,1,6
1038,0.009148964653053525,447,5,13
1215,0.009145612037433892,448,6,63
1498,0.009141497880267168,449,7,3
667,0.009132435478273622,450,3,51
220,0.009119986452778379,451,1,7
997,0.009112227643746857,452,5,14
1847,0.009076166345825603,453,10,1
319,0.00902391868868382,454,2,90
1507,0.00901160999286068,455,7,4
396,0.00895763009565545,456,2,91
971,0.008944004115946116,457,5,15
209,0.008934285227432389,458,1,8
374,0.008930072785681092,459,2,92
38,0.00892927019013516,460,1,9
637,0.008920131213717411,461,3,52
25,0.008909920889369084,462,1,10
1895,0.008892108115250649,463,11,7
95,0.008888212968164588,464,1,11
263,0.008875991015079845,465,1,12
1132,0.008869229616554921,466,5,16
980,0.00885547734094812,467,5,17
275,0.008819532159896356,468,2,93
1484,0.008818563516979674,469,7,5
197,0.008814590202148203,470,1,13
524,0.008793798059195118,471,2,94
1085,0.008779712131754248,472,5,18
1305,0.008775469358783908,473,6,64
1,0.008773660901853306,474,1,14
1267,0.008764353760740485,475,6,65
48,0.008741128273773846,476,1,15
23,0.008741020756796478,477,1,16
644,0.008739794693661786,478,3,53
773,0.008739529752287685,479,4,101
1732,0.008711505710898867,480,9,16
933,0.00871062786491765,481,4,102
333,0.008694907455572349,482,2,95
203,0.00868368625657506,483,1,17
1391,0.008651692888962673,484,7,6
241,0.008645030105061964,485,1,18
764,0.008637613587422877,486,4,103
1366,0.008619857360501967,487,7,7
1092,0.008610106623660713,488,5,19
166,0.008597773712674487,489,1,19
709,0.008580224806947557,490,3,54
1608,0.008566070469143032,491,8,46
546,0.008533630467705815,492,3,55
967,0.008529926289928514,493,5,20
749,0.008517495666580737,494,3,56
1238,0.008511848310782699,495,6,66
559,0.008472079232507075,496,3,57
1585,0.008469266711071665,497,8,47
1429,0.0084445177364411,498,7,8
1114,0.008432553765655411,499,5,21
1832,0.008429789444397243,500,10,2
349,0.008423397280067265,501,2,96
1667,0.008407545710538337,502,9,17
694,0.008383064589272553,503,3,58
129,0.008358446440349917,504,1,20
152,0.008358446440349915,505,1,21
566,0.008353569282152137,506,3,59
1711,0.008343384663269227,507,9,18
1116,0.008333842615586385,508,5,22
7,0.008318593575790357,509,1,22
1525,0.008317215423804604,510,7,9
983,0.008312276477205406,511,5,23
1112,0.008307947035683657,512,5,24
1426,0.008304985686331326,513,7,10
1157,0.008303004529769046,514,5,25
1122,0.008303004529769033,515,5,26
632,0.008287578939806023,516,3,60
587,0.00827723451104811,517,3,61
1857,0.00827567175859009,518,10,3
1790,0.008269933475890778,519,10,4
55,0.008260320226411306,520,1,23
663,0.008242824042860893,521,3,62
317,0.00822224765723904,522,2,97
1130,0.008220535449918232,523,5,27
1421,0.008210119204421218,524,7,11
150,0.008199156456691378,525,1,24
607,0.00815750043636947,526,3,63
1137,0.008132261597090809,527,5,28
411,0.008131507383101347,528,2,98
1861,0.008120776249306775,529,10,5
29,0.008104224746423399,530,1,25
1363,0.008098047267659923,531,7,12
735,0.008093937258435949,532,3,64
557,0.008086009698551617,533,3,65
102,0.008084421000121238,534,1,26
1589,0.008055370108155515,535,8,48
1037,0.008055361472915462,536,5,29
1264,0.008023177870229579,537,6,67
570,0.007978255662208195,538,3,66
555,0.00796813541367946,539,3,67
1476,0.007951233252013813,540,7,13
581,0.007944780315541059,541,3,68
1668,0.00793901030082757,542,9,19
146,0.00793782410444567,543,1,27
1463,0.007937142770197842,544,7,14
189,0.007934346048429882,545,1,28
287,0.007928677317950838,546,2,99
418,0.007897443453550923,547,2,100
591,0.007895227248414646,548,3,69
707,0.007868478818882292,549,3,70
1031,0.007856468539127047,550,5,30
722,0.007845103845250346,551,3,71
387,0.007804458339380117,552,2,101
852,0.007796762769095278,553,4,104
1483,0.007769711933400095,554,7,15
686,0.007765805696608014,555,3,72
585,0.007750311697643462,556,3,73
1707,0.007730082328058992,557,9,20
631,0.007713730758544883,558,3,74
211,0.007663055598225628,559,1,29
432,0.007660549801308375,560,2,102
1103,0.0076505192579245235,561,5,31
752,0.0076422761663144856,562,3,75
1469,0.007642096975444703,563,7,16
1020,0.007634057428266184,564,5,32
467,0.007617363550192781,565,2,103
138,0.007596665997202096,566,1,30
706,0.007592986019067992,567,3,76
227,0.0075509140449046,568,1,31
378,0.0075497099727531766,569,2,104
939,0.007523117708123234,570,4,105
6,0.0075222125710019076,571,1,32
691,0.0075177453832189906,572,3,77
1470,0.007505851994731921,573,7,17
1289,0.007501839553629107,574,6,68
52,0.007501548132134021,575,1,33
1054,0.0075010225581332085,576,5,33
1210,0.0074955148091805646,577,6,69
1181,0.007483470198090931,578,6,70
1740,0.007479678742109331,579,9,21
1348,0.007473981293216096,580,6,71
4,0.007435756720797974,581,1,34
464,0.007405308083123072,582,2,105
1066,0.007396300851750666,583,5,34
499,0.007333372429158279,584,2,106
981,0.007331225650887299,585,5,35
2,0.00733009653894648,586,1,35
264,0.007322709423704498,587,1,36
877,0.007265810498044684,588,4,106
1419,0.007260629238493651,589,7,18
15,0.007247814528462451,590,1,37
1486,0.007232990539407741,591,7,19
989,0.0072316903131227316,592,5,36
913,0.007204987412419406,593,4,107
380,0.007193847753200611,594,2,107
68,0.007167325187461765,595,1,38
740,0.007162861817220073,596,3,78
1383,0.007162701316323101,597,7,20
888,0.0071570244329809555,598,4,108
1052,0.007155495846480494,599,5,37
1170,0.007152390331215573,600,6,72
682,0.007128784450459961,601,3,79
1736,0.007036306618326199,602,9,22
1178,0.006954832003847451,603,6,73
578,0.006897903062042435,604,3,80
1825,0.006881385073688718,605,10,6
242,0.0068681997185324455,606,1,39
1040,0.006857739319842563,607,5,38
1851,0.006845742861690487,608,10,7
1159,0.006842515432880678,609,5,39
1864,0.006818181356936369,610,10,8
1478,0.006815784395325137,611,7,21
1492,0.006815784395325133,612,7,22
1028,0.006807935376744843,613,5,40
246,0.00680586148129155,614,1,40
70,0.006804782932218562,615,1,41
176,0.006794527075483782,616,1,42
1733,0.006790457841548103,617,9,23
137,0.006784608485082037,618,1,43
205,0.006784608485082035,619,1,44
389,0.006773886302487948,620,2,108
480,0.006754602250104399,621,2,109
1651,0.006746713751469467,622,8,49
132,0.0067425090313506224,623,1,45
1804,0.006726176047968439,624,10,9
240,0.006713863276604843,625,1,46
158,0.006707113417661431,626,1,47
651,0.006704080485132062,627,3,81
303,0.006691062611939201,628,2,110
627,0.00668092873674486,629,3,82
62,0.006651279181058003,630,1,48
1509,0.006645862386692561,631,7,23
231,0.006606541254682606,632,1,49
1200,0.006605243655549097,633,6,74
814,0.006604320058703693,634,4,109
1865,0.0066001010529536325,635,10,10
1855,0.00660010105295363,636,10,11
258,0.006599339882906822,637,1,50
1433,0.006593926661535161,638,7,24
1844,0.006582194251703697,639,10,12
1034,0.0065582992465139725,640,5,41
622,0.00654886604880327,641,3,83
1211,0.006545328514323233,642,6,75
1340,0.006545319416648214,643,6,76
1362,0.006539952170733974,644,7,25
1125,0.006535012616197738,645,5,42
1278,0.006533184216262602,646,6,77
642,0.006518057803547827,647,3,84
666,0.006517671374261912,648,3,85
742,0.006504139533878938,649,3,86
1151,0.006488878841973265,650,5,43
1027,0.006483876659547837,651,5,44
245,0.006476979690687142,652,1,51
1792,0.00644917911184352,653,10,13
473,0.00643696995259466,654,2,111
1436,0.00642169138798079,655,7,26
1124,0.006411718103715397,656,5,45
1322,0.006402009614364241,657,6,78
1658,0.0063925589049963006,658,9,24
1331,0.006379741188176839,659,6,79
1286,0.006355905804003476,660,6,80
1841,0.006326890548678215,661,10,14
251,0.006326239306994013,662,1,52
329,0.006318714101199524,663,2,112
541,0.006316047687101639,664,3,87
222,0.006294820435291576,665,1,53
1854,0.006277753257713066,666,10,15
142,0.006271184417824965,667,1,54
442,0.00627084201918954,668,2,113
1186,0.006268239276794222,669,6,81
37,0.006261460165011907,670,1,55
1098,0.00625336800995273,671,5,46
476,0.0062405138640616266,672,2,114
1709,0.006238138729187474,673,9,25
1460,0.0062340753254021665,674,7,27
693,0.006207672090192488,675,3,88
964,0.0061624057322579445,676,4,110
72,0.00614010414158652,677,1,56
1842,0.006136756082929123,678,10,16
1803,0.006134848845308841,679,10,17
553,0.006103978386872921,680,3,89
506,0.006084570963859224,681,2,115
441,0.006074285100954284,682,2,116
124,0.006064590457841161,683,1,57
1820,0.0060516680540544845,684,10,18
1795,0.006047665982544865,685,10,19
1232,0.006037113752317272,686,6,82
1676,0.006030804375283798,687,9,26
1840,0.006029329949329344,688,10,20
1026,0.006022519434584367,689,5,47
990,0.006022519434584356,690,5,48
1713,0.005996180452905778,691,9,27
1113,0.005993051932020946,692,5,49
1930,0.005987889828734828,693,12,1
613,0.005984732686726929,694,3,90
1030,0.00598054873735856,695,5,50
1010,0.0059671859538649764,696,5,51
449,0.0059049787765699715,697,2,117
1696,0.005902474520720644,698,9,28
1216,0.005892766795527049,699,6,83
1372,0.005888541960710047,700,7,28
8,0.00587725161055097,701,1,58
213,0.005868539340398591,702,1,59
583,0.005864653834427943,703,3,91
1129,0.005845494051985755,704,5,52
1402,0.005840227733006715,705,7,29
1459,0.0058383488809907475,706,7,30
840,0.005819094565563428,707,4,111
127,0.005818757445694173,708,1,60
615,0.005813134328125606,709,3,92
604,0.005798237973469632,710,3,93
1257,0.005793230677630879,711,6,84
1826,0.005784049369836175,712,10,21
1064,0.005773982255688061,713,5,53
978,0.005769688980163776,714,5,54
679,0.005766301783594047,715,3,94
125,0.005760868061812055,716,1,61
1083,0.005711265487995299,717,5,55
616,0.005697615498800253,718,3,95
28,0.005691263286361673,719,1,62
1076,0.005684275146330873,720,5,56
225,0.005676149453771602,721,1,63
995,0.00566102831679132,722,5,57
326,0.005657519138496481,723,2,118
1485,0.005655237392125377,724,7,31
1522,0.00564564810849124,725,7,32
1407,0.0056452211293311644,726,7,33
154,0.005635976787693605,727,1,64
873,0.00562507936053288,728,4,112
681,0.005609328663314674,729,3,96
1495,0.005585207280368961,730,7,34
122,0.00558056959400753,731,1,65
116,0.00556540393898986,732,1,66
999,0.005552622974958516,733,5,58
1061,0.0055486130552034095,734,5,59
1448,0.0055376893116195315,735,7,35
204,0.00549785477511439,736,1,67
685,0.005475359465101306,737,3,97
648,0.005448018725302145,738,3,98
705,0.0054449223730161905,739,3,99
673,0.0054423512439050305,740,3,100
588,0.005365935564747852,741,3,101
1236,0.005345595226539956,742,6,85
1324,0.005344562346769612,743,6,86
1446,0.005342647659923068,744,7,36
315,0.005310892878577892,745,2,119
159,0.005299568418229782,746,1,68
1727,0.0052895890048622,747,9,29
806,0.005289583128681057,748,4,113
1396,0.005252500261154499,749,7,37
1384,0.005247970219453545,750,7,38
212,0.00523871486403629,751,1,69
1788,0.005221517807176503,752,10,22
1156,0.005193577914996305,753,5,60
904,0.005175429869545538,754,4,114
1266,0.005170339072942308,755,6,87
1155,0.00515071302956756,756,5,61
1029,0.005124931816134685,757,5,62
1131,0.005098099766034285,758,5,63
1451,0.005087078987877055,759,7,39
1109,0.0050671196109869625,760,5,64
839,0.005066479986031959,761,4,115
1389,0.005064709637772266,762,7,40
1070,0.005058482644112758,763,5,65
1726,0.005036833556143184,764,9,30
1578,0.005029858865626105,765,8,50
1890,0.005010329231540747,766,11,8
1828,0.0049935224182706735,767,10,23
1043,0.00496619037988547,768,5,66
1080,0.004931496441900088,769,5,67
302,0.004901032270910036,770,2,120
1730,0.00486847768125912,771,9,31
1477,0.004863528427720474,772,7,41
1671,0.004825110343529934,773,9,32
1843,0.004823181989427374,774,10,24
1086,0.0048160355376825085,775,5,68
620,0.004797149409776034,776,3,102
887,0.0047723794053618485,777,4,116
206,0.004769179839021023,778,1,70
1659,0.004758033307435853,779,9,33
1014,0.00475333863252917,780,5,69
1714,0.004746111650481021,781,9,34
1756,0.00474520600193852,782,9,35
508,0.004744920215287888,783,2,121
1333,0.004737630008473018,784,6,88
1549,0.00472027373233831,785,8,51
11,0.0046954339032697495,786,1,71
106,0.004677929503219499,787,1,72
678,0.004668788763549898,788,3,103
1530,0.004663156600849573,789,7,42
1628,0.004661646067436449,790,8,52
656,0.004643126912326596,791,3,104
1481,0.004640654679351551,792,7,43
130,0.004605283624727861,793,1,73
1474,0.004600644169837104,794,7,44
1654,0.004575820493597096,795,9,36
687,0.004571805876258156,796,3,105
1467,0.004568212892469304,797,7,45
