n_nodes,influence,time,nodes
27.0,65.78,6,"[287, 669, 180, 508, 214, 269, 624, 76, 631, 622, 201, 274, 24, 293, 609, 585, 565, 648, 116, 202, 379, 571, 646, 576, 183, 1, 207]"
13.0,35.74,5,"[640, 483, 203, 513, 284, 317, 5, 585, 195, 293, 202, 508, 404]"
16.0,41.66,5,"[640, 483, 203, 92, 201, 606, 292, 583, 531, 576, 195, 301, 508, 293, 404, 202]"
33.0,76.46,5,"[287, 180, 269, 15, 251, 268, 631, 622, 1, 24, 293, 274, 528, 301, 609, 606, 183, 207, 585, 508, 372, 227, 284, 650, 322, 122, 240, 41, 465, 390, 250, 604, 232]"
14.0,40.32,4,"[287, 15, 180, 269, 214, 545, 190, 256, 274, 293, 585, 508, 624, 183]"
13.0,37.6,3,"[287, 116, 573, 207, 293, 224, 585, 565, 624, 1, 631, 526, 183]"
11.0,32.98,3,"[287, 269, 180, 214, 531, 201, 271, 274, 301, 585, 508]"
11.0,30.42,5,"[287, 15, 180, 531, 269, 201, 271, 585, 301, 394, 508]"
26.0,63.46,6,"[287, 214, 301, 96, 180, 269, 373, 646, 379, 259, 201, 526, 508, 202, 164, 274, 137, 207, 576, 565, 1, 293, 631, 624, 183, 585]"
22.0,54.62,6,"[204, 269, 690, 214, 201, 35, 61, 274, 293, 202, 508, 301, 576, 565, 183, 624, 1, 585, 631, 622, 457, 337]"
13.0,36.06,4,"[640, 483, 203, 92, 201, 606, 292, 583, 1, 435, 526, 183, 293]"
18.0,45.52,7,"[353, 483, 629, 269, 606, 686, 201, 259, 293, 274, 301, 585, 517, 1, 248, 164, 183, 202]"
11.0,26.28,7,"[353, 483, 203, 147, 284, 653, 139, 486, 292, 560, 508]"
12.0,34.34,4,"[287, 109, 15, 180, 545, 190, 269, 256, 274, 293, 585, 508]"
26.0,64.64,5,"[287, 214, 15, 180, 545, 190, 269, 256, 528, 631, 274, 609, 508, 280, 606, 183, 293, 585, 340, 301, 116, 576, 259, 207, 630, 565]"
22.0,55.32,4,"[287, 214, 15, 180, 545, 190, 269, 256, 528, 631, 274, 609, 508, 280, 606, 463, 183, 116, 259, 293, 585, 301]"
22.0,53.72,7,"[353, 483, 629, 269, 606, 686, 201, 517, 1, 259, 274, 293, 248, 301, 164, 535, 202, 183, 576, 207, 630, 565]"
6.0,18.42,3,"[353, 207, 679, 269, 214, 184]"
15.0,40.74,5,"[353, 613, 201, 269, 214, 290, 259, 477, 585, 565, 624, 1, 631, 526, 183]"
7.0,17.42,5,"[353, 483, 203, 147, 332, 231, 537]"
24.0,59.94,5,"[287, 379, 301, 207, 180, 110, 269, 526, 606, 576, 531, 259, 508, 1, 96, 646, 293, 274, 201, 631, 565, 585, 624, 183]"
25.0,61.66,5,"[287, 15, 180, 268, 269, 251, 622, 24, 631, 528, 582, 289, 1, 16, 636, 274, 293, 259, 301, 690, 508, 650, 609, 585, 202]"
23.0,54.58,7,"[353, 483, 629, 269, 606, 686, 517, 201, 259, 248, 274, 1, 301, 164, 293, 535, 630, 147, 646, 202, 576, 207, 565]"
31.0,73.0,7,"[287, 629, 606, 297, 269, 301, 663, 609, 531, 207, 293, 585, 508, 375, 624, 259, 202, 164, 631, 274, 340, 622, 338, 576, 116, 565, 571, 646, 1, 24, 183]"
20.0,49.4,7,"[353, 483, 679, 269, 214, 290, 607, 631, 259, 274, 609, 508, 280, 606, 171, 183, 116, 293, 585, 301]"
13.0,33.7,6,"[353, 483, 573, 224, 678, 624, 631, 526, 183, 1, 565, 293, 207]"
10.0,29.02,3,"[287, 214, 15, 7, 545, 190, 256, 269, 528, 259]"
3.0,7.88,3,"[287, 629, 409]"
10.0,25.34,6,"[353, 483, 629, 269, 606, 686, 59, 517, 619, 207]"
7.0,21.74,3,"[353, 613, 400, 269, 214, 290, 537]"
25.0,60.94,6,"[287, 606, 180, 183, 269, 251, 15, 207, 631, 372, 259, 24, 622, 268, 690, 202, 274, 1, 609, 528, 508, 332, 585, 301, 650]"
19.0,46.78,7,"[353, 483, 629, 585, 606, 227, 183, 686, 565, 1, 201, 274, 259, 301, 293, 248, 517, 164, 202]"
10.0,27.5,5,"[353, 131, 679, 269, 214, 259, 290, 607, 250, 207]"
3.0,10.64,1,"[287, 214, 200]"
7.0,13.12,6,"[287, 669, 427, 332, 418, 626, 147]"
4.0,11.32,4,"[353, 583, 679, 269]"
9.0,27.5,2,"[287, 528, 606, 297, 522, 284, 269, 324, 619]"
4.0,12.72,2,"[287, 629, 643, 207]"
33.0,75.9,6,"[287, 15, 214, 7, 609, 301, 292, 375, 624, 269, 508, 202, 259, 293, 585, 164, 340, 379, 240, 41, 274, 465, 161, 622, 631, 564, 604, 232, 1, 606, 207, 183, 24]"
24.0,56.08,7,"[353, 483, 629, 585, 606, 227, 686, 183, 201, 248, 565, 517, 408, 1, 274, 340, 116, 301, 259, 576, 293, 137, 164, 202]"
17.0,44.08,6,"[353, 483, 629, 585, 606, 227, 183, 484, 622, 1, 259, 164, 274, 293, 517, 248, 301]"
21.0,52.1,4,"[85, 200, 214, 622, 201, 274, 24, 293, 609, 585, 565, 648, 116, 202, 379, 571, 646, 576, 183, 1, 207]"
16.0,39.92,7,"[353, 483, 629, 269, 606, 686, 201, 307, 1, 259, 274, 293, 248, 301, 164, 535]"
9.0,21.68,7,"[353, 628, 203, 147, 284, 653, 139, 486, 619]"
15.0,42.7,3,"[640, 15, 180, 268, 269, 251, 622, 72, 631, 528, 526, 183, 1, 259, 196]"
7.0,20.38,4,"[287, 15, 203, 281, 626, 201, 393]"
24.0,60.38,4,"[287, 214, 463, 630, 180, 15, 190, 545, 565, 631, 256, 259, 508, 609, 269, 528, 274, 606, 280, 268, 293, 301, 183, 585]"
9.0,22.62,6,"[353, 483, 629, 269, 37, 686, 284, 324, 619]"
32.0,75.38,7,"[287, 214, 15, 663, 531, 207, 375, 269, 624, 338, 576, 274, 631, 508, 604, 606, 340, 609, 202, 183, 574, 116, 208, 565, 622, 164, 600, 301, 585, 293, 24, 1]"
29.0,68.88,7,"[287, 214, 663, 180, 609, 292, 528, 116, 301, 624, 269, 508, 576, 565, 137, 202, 1, 259, 585, 340, 274, 293, 24, 164, 183, 594, 622, 207, 606]"
15.0,39.6,6,"[353, 483, 629, 585, 94, 227, 183, 484, 164, 622, 274, 1, 259, 293, 196]"
25.0,57.44,7,"[353, 483, 629, 269, 268, 251, 622, 155, 631, 1, 274, 259, 528, 293, 301, 582, 289, 16, 636, 202, 690, 508, 650, 609, 585]"
24.0,59.42,6,"[287, 629, 606, 297, 301, 269, 663, 375, 232, 538, 609, 207, 576, 508, 1, 293, 585, 624, 631, 622, 274, 565, 183, 24]"
26.0,63.0,7,"[287, 214, 663, 180, 269, 609, 301, 292, 375, 624, 259, 508, 164, 202, 340, 293, 585, 379, 240, 41, 1, 622, 274, 207, 593, 24]"
