n_nodes,influence,time,nodes
53.0,369.88,7,"[640, 1281, 642, 518, 392, 10, 523, 396, 1195, 1038, 783, 325, 913, 1043, 915, 917, 407, 412, 1101, 1354, 524, 704, 1114, 1206, 637, 346, 1225, 1087, 284, 145, 1141, 227, 22, 451, 322, 708, 1095, 720, 174, 1356, 333, 316, 352, 286, 230, 1162, 706, 261, 110, 596, 1096, 106, 1192]"
36.0,334.06,7,"[1153, 770, 5, 912, 1041, 658, 1260, 492, 556, 120, 1106, 325, 284, 1224, 246, 407, 293, 79, 1101, 145, 694, 567, 439, 1085, 1087, 450, 451, 322, 708, 1095, 1354, 339, 593, 1242, 488, 26]"
54.0,374.24,7,"[640, 1281, 642, 518, 392, 10, 523, 396, 1195, 1038, 783, 524, 913, 1043, 915, 917, 407, 412, 1101, 145, 261, 1206, 1114, 284, 325, 1087, 101, 704, 637, 346, 450, 451, 322, 708, 1095, 1225, 1141, 1356, 227, 333, 720, 174, 316, 352, 286, 230, 1162, 706, 110, 596, 1096, 106, 1192, 734]"
1.0,89.64,1,[342]
51.0,363.98,6,"[1153, 1064, 1290, 1223, 324, 1234, 1260, 492, 1098, 120, 1106, 325, 284, 1224, 670, 1151, 1069, 306, 439, 567, 1085, 1087, 704, 450, 451, 322, 708, 1095, 1354, 1356, 871, 463, 722, 853, 982, 1115, 476, 1117, 608, 736, 234, 1130, 720, 877, 1008, 628, 757, 118, 1145, 381, 767]"
35.0,332.98,7,"[1153, 1075, 1247, 369, 392, 10, 523, 396, 1195, 1038, 783, 761, 913, 1043, 915, 917, 407, 412, 1101, 1087, 524, 1354, 1114, 1206, 704, 637, 346, 1308, 145, 742, 104, 489, 1145, 127, 261]"
7.0,146.56,6,"[1155, 632, 55, 912, 320, 658, 691]"
23.0,292.98,6,"[640, 1281, 115, 518, 392, 10, 1110, 1270, 1145, 742, 104, 489, 1133, 1043, 915, 917, 407, 412, 127, 145, 284, 1206, 1114]"
12.0,253.08,5,"[1153, 770, 141, 1132, 1150, 292, 561, 337, 148, 1222, 1232, 836]"
27.0,298.74,7,"[1153, 1075, 1247, 369, 1124, 1056, 121, 291, 1339, 36, 1362, 679, 1203, 165, 22, 1273, 1052, 382, 351, 1131, 627, 756, 431, 886, 632, 889, 255]"
5.0,50.66,5,"[1155, 632, 55, 912, 658]"
6.0,146.1,5,"[1155, 94, 767, 1342, 1066, 15]"
6.0,194.94,4,"[1210, 509, 721, 1156, 110, 143]"
42.0,353.82,7,"[640, 1281, 642, 518, 392, 10, 523, 396, 13, 1038, 783, 913, 320, 1043, 915, 917, 407, 412, 1101, 524, 1087, 450, 1114, 683, 339, 451, 322, 1206, 593, 1242, 488, 635, 899, 1255, 539, 1075, 88, 1356, 227, 333, 720, 1096]"
29.0,317.38,6,"[640, 1133, 1290, 1223, 324, 1234, 1260, 492, 346, 483, 1075, 473, 513, 450, 451, 322, 261, 708, 1101, 145, 1095, 1206, 1114, 284, 1032, 1087, 203, 1356, 1145]"
26.0,294.32,7,"[113, 1075, 1247, 369, 1124, 1056, 121, 1100, 408, 667, 931, 1339, 1193, 173, 1325, 1032, 1087, 46, 451, 322, 708, 1095, 513, 203, 1356, 1145]"
33.0,323.82,7,"[1153, 1075, 1247, 369, 335, 1056, 121, 291, 1339, 36, 166, 679, 732, 820, 845, 109, 1113, 563, 603, 1238, 1145, 1222, 338, 320, 683, 339, 593, 950, 488, 635, 1105, 1255, 539]"
4.0,165.06,4,"[1153, 770, 302, 102]"
11.0,244.76,4,"[1210, 112, 1290, 912, 1041, 1307, 160, 449, 346, 483, 1075]"
18.0,268.6,6,"[1153, 770, 1207, 102, 291, 1339, 36, 166, 679, 732, 820, 845, 1217, 1252, 246, 1268, 1032, 284]"
21.0,283.7,7,"[640, 1075, 1247, 369, 1124, 1056, 154, 291, 1339, 36, 166, 679, 732, 820, 845, 1217, 1252, 246, 1268, 1032, 757]"
4.0,181.6,3,"[839, 1075, 1247, 102]"
47.0,362.26,7,"[640, 770, 521, 173, 841, 1193, 1325, 408, 667, 466, 672, 749, 1189, 1224, 246, 407, 293, 79, 1101, 1145, 145, 694, 567, 439, 1085, 339, 1087, 593, 450, 451, 488, 539, 1105, 322, 708, 1075, 1095, 1255, 1354, 1242, 26, 1220, 225, 457, 1096, 236, 464]"
14.0,239.76,7,"[513, 68, 933, 1156, 9, 143, 146, 152, 1369, 1213, 246, 1268, 1032, 757]"
17.0,264.2,6,"[1153, 1075, 1247, 369, 1124, 1056, 121, 291, 202, 36, 166, 679, 732, 820, 845, 1217, 1252]"
36.0,335.64,5,"[1153, 770, 1207, 102, 1041, 658, 1260, 492, 556, 120, 1106, 325, 284, 1224, 246, 407, 293, 79, 1101, 145, 694, 567, 439, 1085, 1087, 450, 451, 322, 708, 1095, 1354, 339, 593, 1242, 488, 640]"
24.0,296.38,6,"[1155, 94, 492, 346, 483, 1075, 473, 513, 450, 275, 322, 261, 708, 1101, 145, 1095, 1206, 1114, 284, 1032, 1087, 203, 1356, 1145]"
2.0,126.1,2,"[238, 94]"
17.0,254.22,7,"[513, 68, 369, 1124, 1056, 121, 291, 202, 36, 166, 679, 732, 1320, 845, 1217, 1252, 1075]"
45.0,358.52,6,"[640, 1281, 874, 518, 392, 10, 523, 396, 591, 1038, 783, 913, 1032, 1043, 915, 917, 407, 412, 1101, 524, 513, 673, 1114, 1206, 637, 346, 1225, 1087, 450, 451, 322, 708, 1095, 284, 145, 1141, 225, 457, 236, 1241, 1278, 464, 657, 1096, 261]"
45.0,357.86,7,"[640, 11, 521, 173, 841, 1193, 1325, 408, 667, 1038, 783, 1103, 1043, 915, 917, 407, 412, 524, 261, 1101, 284, 145, 1114, 1206, 325, 673, 1087, 637, 346, 1225, 1141, 1241, 450, 451, 1278, 657, 225, 322, 708, 1095, 1096, 457, 1354, 236, 464]"
27.0,307.8,6,"[1155, 94, 492, 346, 483, 1075, 473, 513, 450, 780, 322, 261, 708, 1101, 145, 1095, 1206, 1114, 284, 1032, 1087, 203, 1356, 1145, 236, 464, 657]"
23.0,295.28,5,"[728, 1133, 1290, 1223, 324, 1234, 1260, 492, 346, 483, 1075, 473, 513, 450, 451, 322, 261, 708, 1101, 145, 1095, 1206, 1114]"
