n_nodes,influence,time,nodes
28.0,116.8,7,"[127, 245, 309, 898, 454, 868, 280, 639, 463, 990, 77, 242, 322, 937, 225, 200, 609, 343, 961, 396, 265, 295, 755, 188, 778, 287, 333, 327]"
12.0,82.86,3,"[256, 548, 515, 389, 166, 156, 534, 521, 482, 199, 928, 176]"
5.0,29.44,5,"[798, 325, 133, 477, 993]"
6.0,30.2,6,"[616, 165, 700, 911, 673, 562]"
13.0,84.2,4,"[169, 165, 227, 716, 264, 322, 295, 233, 1000, 434, 450, 518, 268]"
33.0,145.4,6,"[837, 325, 232, 294, 338, 329, 203, 364, 493, 756, 333, 242, 164, 222, 465, 227, 168, 500, 726, 850, 280, 818, 420, 103, 1000, 875, 110, 621, 368, 116, 119, 376, 380]"
14.0,76.64,7,"[174, 231, 133, 264, 993, 870, 680, 678, 997, 433, 311, 593, 436, 517]"
6.0,44.58,5,"[805, 150, 673, 911, 562, 165]"
10.0,63.52,6,"[174, 325, 382, 993, 264, 700, 397, 593, 322, 678]"
28.0,129.06,6,"[169, 165, 227, 898, 454, 161, 397, 418, 315, 938, 967, 568, 451, 731, 540, 273, 609, 99, 961, 396, 265, 295, 755, 188, 778, 287, 333, 327]"
8.0,63.44,2,"[169, 231, 532, 495, 243, 262, 322, 172]"
7.0,55.48,3,"[169, 165, 453, 749, 158, 397, 892]"
18.0,101.06,3,"[169, 219, 227, 495, 264, 322, 397, 990, 407, 365, 385, 535, 511, 494, 549, 479, 528, 517]"
17.0,95.82,7,"[174, 231, 460, 233, 243, 821, 280, 434, 49, 925, 535, 518, 412, 509, 295, 676, 593]"
30.0,132.94,7,"[174, 231, 681, 243, 233, 821, 434, 397, 201, 827, 518, 322, 509, 242, 937, 614, 102, 875, 373, 504, 413, 331, 280, 313, 1004, 892, 179, 496, 513, 385]"
30.0,138.58,5,"[169, 165, 227, 716, 264, 322, 220, 280, 593, 434, 436, 827, 925, 518, 412, 509, 295, 989, 429, 187, 450, 956, 400, 319, 720, 334, 407, 385, 781, 297]"
40.0,162.52,5,"[235, 312, 227, 716, 264, 821, 593, 434, 436, 827, 925, 322, 518, 412, 295, 989, 429, 187, 450, 956, 400, 319, 720, 280, 334, 385, 407, 509, 781, 997, 201, 511, 365, 494, 549, 199, 479, 533, 517, 567]"
12.0,80.38,4,"[174, 231, 532, 243, 233, 821, 434, 397, 482, 33, 176, 199]"
37.0,151.82,7,"[674, 749, 532, 243, 233, 821, 280, 434, 827, 925, 412, 509, 518, 295, 989, 593, 187, 429, 334, 956, 535, 201, 95, 511, 400, 450, 720, 407, 169, 494, 549, 479, 533, 385, 199, 297, 365]"
4.0,30.46,4,"[22, 231, 864, 477]"
6.0,53.0,2,"[550, 165, 327, 243, 180, 562]"
25.0,123.36,6,"[865, 150, 238, 241, 750, 156, 534, 710, 82, 470, 249, 778, 287, 540, 331, 754, 166, 218, 1004, 892, 179, 509, 496, 595, 187]"
27.0,129.56,5,"[174, 233, 532, 231, 243, 821, 201, 434, 249, 778, 397, 287, 429, 643, 400, 321, 956, 297, 199, 169, 319, 782, 720, 407, 365, 385, 495]"
8.0,61.52,4,"[169, 555, 227, 735, 322, 495, 397, 990]"
36.0,152.44,4,"[174, 231, 211, 551, 337, 434, 827, 569, 990, 409, 242, 322, 215, 222, 805, 210, 191, 422, 961, 996, 295, 492, 188, 540, 778, 287, 751, 331, 313, 166, 218, 1004, 892, 860, 509, 496]"
19.0,103.64,5,"[169, 84, 309, 898, 454, 426, 397, 418, 315, 938, 967, 568, 451, 482, 540, 273, 271, 824, 360]"
7.0,53.52,4,"[174, 165, 1036, 749, 158, 892, 397]"
40.0,157.12,7,"[174, 231, 532, 600, 243, 821, 280, 434, 49, 925, 678, 436, 910, 271, 593, 824, 331, 313, 1004, 179, 187, 385, 450, 956, 400, 319, 720, 334, 407, 781, 297, 201, 511, 365, 549, 199, 715, 533, 517, 567]"
40.0,160.42,6,"[174, 197, 133, 716, 397, 264, 434, 593, 322, 827, 275, 925, 518, 412, 295, 989, 429, 187, 450, 956, 400, 319, 720, 280, 334, 385, 407, 509, 781, 997, 201, 511, 365, 494, 549, 199, 479, 533, 517, 567]"
30.0,137.56,6,"[169, 165, 227, 716, 233, 264, 593, 436, 295, 434, 322, 827, 925, 412, 989, 518, 102, 224, 373, 504, 396, 331, 313, 280, 892, 179, 496, 509, 704, 385]"
23.0,115.6,7,"[169, 165, 309, 673, 911, 562, 82, 470, 249, 778, 287, 331, 754, 154, 540, 218, 1004, 488, 179, 509, 496, 595, 187]"
29.0,126.74,7,"[978, 600, 532, 231, 280, 821, 243, 49, 925, 678, 434, 436, 910, 271, 593, 824, 331, 313, 1004, 179, 187, 385, 450, 956, 400, 319, 720, 334, 199]"
19.0,98.48,6,"[174, 197, 133, 716, 397, 264, 434, 593, 322, 827, 275, 925, 518, 412, 400, 989, 429, 824, 360]"
18.0,99.28,5,"[169, 165, 309, 898, 454, 426, 418, 315, 938, 10, 568, 451, 731, 540, 273, 397, 271, 517]"
21.0,114.52,6,"[174, 102, 231, 243, 337, 676, 567, 434, 990, 409, 827, 551, 569, 322, 222, 497, 284, 215, 242, 726, 280]"
20.0,107.66,5,"[169, 165, 309, 898, 825, 426, 418, 315, 938, 10, 568, 451, 731, 540, 273, 397, 271, 517, 376, 380]"
9.0,67.92,4,"[169, 325, 515, 294, 88, 408, 910, 152, 256]"
12.0,76.88,5,"[169, 165, 309, 528, 337, 557, 391, 797, 678, 436, 910, 322]"
29.0,135.14,5,"[169, 555, 864, 477, 270, 215, 222, 805, 210, 191, 422, 961, 996, 295, 492, 188, 540, 778, 629, 751, 331, 313, 166, 218, 1004, 892, 860, 509, 496]"
35.0,150.56,6,"[169, 165, 309, 49, 243, 821, 273, 233, 168, 434, 436, 575, 910, 450, 271, 824, 1004, 313, 593, 179, 184, 956, 187, 892, 400, 319, 720, 334, 407, 781, 297, 511, 365, 549, 201]"
4.0,42.08,3,"[311, 150, 673, 579]"
32.0,141.28,5,"[169, 165, 227, 716, 264, 322, 1000, 233, 295, 434, 268, 187, 429, 956, 450, 518, 334, 535, 95, 511, 201, 400, 494, 474, 479, 209, 720, 533, 385, 199, 297, 365]"
13.0,74.64,6,"[708, 165, 581, 716, 23, 264, 518, 322, 233, 870, 1000, 295, 268]"
6.0,46.94,4,"[235, 165, 309, 1036, 454, 701]"
22.0,115.74,5,"[169, 165, 309, 898, 825, 426, 418, 315, 938, 10, 172, 451, 731, 540, 273, 397, 271, 376, 517, 380, 533, 567]"
29.0,131.62,6,"[521, 325, 133, 264, 993, 529, 222, 805, 210, 191, 422, 961, 996, 295, 492, 188, 540, 778, 629, 751, 331, 313, 166, 218, 1004, 892, 860, 509, 496]"
17.0,97.18,6,"[877, 692, 231, 243, 821, 551, 201, 925, 535, 434, 518, 412, 509, 295, 676, 593, 280]"
24.0,125.28,5,"[169, 165, 309, 528, 337, 557, 391, 797, 678, 436, 910, 322, 540, 331, 754, 166, 218, 1004, 892, 179, 509, 496, 526, 187]"
14.0,94.52,6,"[169, 309, 919, 49, 243, 821, 273, 535, 925, 518, 311, 434, 280, 593]"
5.0,34.42,4,"[174, 197, 133, 905, 993]"
21.0,121.16,4,"[169, 165, 227, 716, 821, 322, 551, 201, 990, 409, 434, 827, 567, 569, 222, 497, 284, 550, 242, 726, 280]"
19.0,109.66,4,"[311, 150, 309, 898, 454, 426, 418, 315, 938, 967, 568, 451, 369, 540, 273, 397, 271, 824, 360]"
43.0,166.16,7,"[174, 197, 133, 716, 397, 275, 264, 593, 434, 997, 322, 479, 827, 119, 297, 989, 376, 925, 380, 677, 295, 450, 187, 412, 720, 429, 956, 509, 745, 319, 518, 511, 385, 781, 365, 494, 400, 533, 407, 201, 280, 549, 199]"
38.0,153.62,7,"[174, 231, 133, 716, 397, 264, 593, 434, 201, 275, 827, 925, 518, 412, 295, 989, 429, 322, 187, 391, 659, 280, 400, 319, 720, 334, 385, 407, 509, 781, 997, 511, 365, 494, 549, 199, 479, 517]"
35.0,144.78,7,"[865, 150, 133, 241, 941, 264, 397, 593, 797, 678, 436, 910, 271, 824, 313, 184, 450, 892, 331, 956, 187, 179, 1004, 400, 926, 720, 334, 407, 781, 297, 511, 365, 549, 201, 243]"
31.0,137.8,6,"[865, 150, 238, 203, 750, 156, 534, 710, 82, 470, 249, 778, 287, 540, 331, 754, 166, 218, 1004, 509, 892, 179, 496, 595, 187, 781, 297, 511, 365, 549, 201]"
