n_nodes,influence,time,nodes
18.0,964.84,7,"[1084, 1925, 1543, 395, 92, 1683, 1175, 416, 1185, 1442, 674, 221, 815, 1334, 319, 963, 585, 979]"
21.0,983.08,6,"[1307, 542, 490, 685, 1373, 1683, 1175, 416, 1185, 1442, 1088, 221, 815, 1334, 319, 963, 585, 979, 96, 1651, 243]"
66.0,1137.42,7,"[1802, 2030, 1145, 1426, 1938, 297, 2047, 46, 190, 1668, 904, 1057, 1677, 223, 15, 1233, 398, 1553, 789, 778, 154, 1946, 401, 1691, 2016, 414, 1951, 668, 1957, 423, 296, 1450, 1740, 1613, 341, 1999, 1742, 233, 1247, 251, 903, 1709, 776, 265, 1929, 1686, 174, 684, 399, 957, 377, 334, 1000, 714, 1418, 400, 798, 1310, 1825, 1832, 313, 1855, 831, 996, 1357, 339]"
40.0,1061.26,7,"[1084, 1925, 1543, 395, 92, 1683, 1175, 416, 1185, 1442, 674, 221, 815, 1334, 319, 963, 585, 979, 1762, 2016, 1957, 423, 296, 297, 1191, 298, 173, 942, 1455, 311, 1850, 1464, 684, 172, 174, 1716, 182, 1235, 1726, 1730]"
7.0,506.66,7,"[832, 971, 1676, 1421, 206, 1981, 1287]"
42.0,1073.68,7,"[768, 2055, 1042, 147, 1048, 1689, 1692, 1053, 1312, 34, 424, 48, 149, 2070, 1044, 919, 286, 1436, 283, 1309, 1567, 1056, 2016, 1989, 420, 423, 296, 297, 1191, 298, 173, 942, 1455, 311, 1464, 1850, 701, 1930, 1343, 832, 577, 1219]"
5.0,763.82,6,"[712, 783, 2075, 1047, 1058]"
95.0,1193.48,7,"[1802, 271, 1145, 1938, 1668, 904, 46, 778, 1677, 398, 15, 2064, 1553, 1426, 1233, 789, 401, 154, 1946, 1691, 668, 414, 1951, 1957, 1217, 423, 296, 2016, 707, 1686, 1709, 714, 209, 212, 684, 1237, 174, 1247, 1250, 744, 233, 1779, 251, 773, 776, 265, 798, 1310, 1825, 246, 1789, 1246, 225, 1322, 1324, 1325, 832, 1335, 1338, 1340, 325, 326, 1865, 1868, 337, 352, 1905, 1916, 1918, 1924, 1936, 1937, 2057, 920, 1945, 1810, 774, 1804, 1293, 1435, 1962, 433, 1979, 962, 1992, 1485, 974, 1491, 980, 985, 2027, 1515, 263, 498, 1534]"
36.0,1043.84,6,"[1263, 1086, 65, 1616, 1110, 1632, 99, 1129, 111, 113, 120, 635, 637, 128, 1152, 130, 656, 1680, 1686, 1702, 1868, 684, 328, 689, 1203, 180, 1717, 183, 193, 1217, 707, 1218, 714, 209, 212, 1237]"
17.0,951.26,7,"[1084, 1925, 1543, 395, 792, 1683, 1175, 416, 1185, 1442, 674, 221, 815, 1334, 319, 963, 585]"
39.0,1054.8,7,"[1116, 1200, 569, 667, 1422, 129, 1426, 357, 1706, 34, 420, 424, 48, 149, 2070, 919, 286, 1436, 283, 1309, 1567, 1056, 2016, 1717, 183, 700, 193, 1217, 707, 1218, 199, 818, 212, 1237, 1250, 684, 744, 174, 400]"
65.0,1131.1,7,"[1032, 603, 2064, 234, 1058, 1037, 1300, 53, 1243, 863, 894, 399, 957, 154, 377, 1946, 401, 334, 1691, 1000, 400, 714, 1418, 2016, 414, 1951, 668, 1957, 423, 296, 1450, 1740, 1613, 341, 1999, 1742, 233, 1247, 251, 903, 1709, 776, 265, 1929, 1686, 174, 684, 94, 1310, 1825, 1832, 313, 1855, 831, 1918, 1357, 339, 573, 891, 1391, 343, 1373, 1393, 874, 1390]"
11.0,830.16,7,"[1307, 1988, 1733, 2018, 1330, 364, 1442, 482, 930, 585, 979]"
73.0,1158.06,7,"[1802, 2030, 1145, 1426, 297, 1938, 2047, 46, 190, 1057, 223, 296, 1668, 904, 1450, 1233, 1677, 1740, 15, 1613, 789, 341, 154, 1946, 2016, 1553, 398, 1691, 414, 1951, 1999, 1957, 423, 401, 1742, 668, 957, 318, 343, 251, 778, 1247, 1373, 874, 1390, 1391, 1393, 1709, 1914, 891, 1413, 377, 174, 1931, 903, 1000, 776, 684, 1418, 334, 265, 1929, 714, 399, 1686, 798, 1310, 1832, 313, 1855, 831, 1357, 339]"
